x,class,structuralcategory,functionalcategory,totallength,totaldb,totaloh,fullname,aag2-C1,aag2-C2,aag2-C3,aag2-V1,aag2-V2,aag2-V3,BHK-C1,BHK-C2,BHK-C3,BHK-V1,BHK-V2,BHK-V3,C636-C1,C636-C2,C636-C3,C636-V1,C636-V2,C636-V3,GPMV-C1,GPMV-C2,GPMV-C3,GPMV-C4,GPMV-V1,GPMV-V2,GPMV-V3,GPMV-V4,U2OS-C1,U2OS-C2,U2OS-C3,U2OS-V1,U2OS-V2,U2OS-V3
,,,,,,,shortname,aag2C1,aag2C2,aag2C3,aag2V1,aag2V2,aag2V3,BHKC1,BHKC2,BHKC3,BHKV1,BHKV2,BHKV3,C636C1,C636C2,C636C3,C636V1,C636V2,C636V3,GPMVC1,GPMVC2,GPMVC3,GPMVC4,GPMVV1,GPMVV2,GPMVV3,GPMVV4,U2OSC1,U2OSC2,U2OSC3,U2OSV1,U2OSV2,U2OSV3
,,,,,,,cohort,Aagcontrol,Aagcontrol,Aagcontrol,Aagvirus,Aagvirus,Aagvirus,BHK21control,BHK21control,BHK21control,BHK21virus,BHK21virus,BHK21virus,C636control,C636control,C636control,C636virus,C636virus,C636virus,GPMVcontrol,GPMVcontrol,GPMVcontrol,GPMVvirus,GPMVvirus,GPMVvirus,GPMVvirus,GPMVvirus,U2OScontrol,U2OScontrol,U2OScontrol,U2OSvirus,U2OSvirus,U2OSvirus
CL 66:3;0,CL,GPL,MEM,66,3,0,,NA,NA,NA,NA,NA,NA,0.288828999,0.592020988,0.371749014,0.469379991,0.55005002,0.521036983,NA,1.235669971,NA,NA,1.299399972,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90655297,1.383170009,0.634177983,1.229460001,1.070440054,0.829375029
CL 66:4;0,CL,GPL,MEM,66,4,0,,23.30660057,13.77130032,23.7215004,51.62599945,26.36120033,35.51839828,2.33258009,2.580270052,0.438475013,5.819660187,2.526750088,0.615859985,16.94379997,3.878439903,9.870550156,9.21835041,4.022349834,14.54170036,NA,NA,NA,NA,NA,NA,NA,NA,1.438930035,2.307189941,1.091089964,1.896550059,1.969179988,1.510499954
CL 66:5;0,CL,GPL,MEM,66,5,0,,13.51150036,10.81239986,9.310899734,28.28300095,19.76930046,14.36250019,0.342370003,0.457367003,NA,0.925026,0.483880013,NA,13.18290043,2.851099968,6.944449902,8.083100319,2.848700047,12.16539955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.219315007,0.29093799,NA,0.373935997
CL 66:6;0,CL,GPL,MEM,66,6,0,,1.062639952,0.957515001,0.785713017,2.427390099,1.664809942,1.365200043,NA,NA,NA,NA,NA,NA,2.864860058,NA,NA,1.553060055,NA,1.694550037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL 68:2;0,CL,GPL,MEM,68,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.143159986,NA,NA,NA
CL 68:3;0,CL,GPL,MEM,68,3,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.40399003,NA,NA,1.172749996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL 68:4;0,CL,GPL,MEM,68,4,0,,8.280960083,5.838570118,10.26109982,17.25,11.16380024,16.17889977,6.791999817,7.545179844,1.98695004,15.53359985,7.478990078,2.518510103,8.682700157,4.458189964,5.756989956,4.728859901,4.156459808,8.769249916,NA,NA,NA,NA,NA,NA,NA,NA,6.08450985,10.40240002,4.146989822,8.012530327,8.501819611,6.725659847
CL 68:5;0,CL,GPL,MEM,68,5,0,,8.825289726,9.679269791,7.897640228,19.38330078,17.38759995,11.79220009,1.776239991,2.309410095,0.941285014,4.586639881,2.321049929,1.605479956,14.45709991,6.809510231,NA,7.548299789,7.433310032,14.58380032,NA,NA,NA,NA,NA,NA,NA,NA,2.121850014,4.036759853,2.175529957,3.250250101,3.613620043,3.110850096
CL 68:6;0,CL,GPL,MEM,68,6,0,,3.5625,4.432280064,2.630280018,7.672309875,8.536769867,4.16204977,0.346262991,0.399284989,NA,0.683872998,0.338809013,NA,8.488739967,3.677429914,4.219369888,4.661419868,4.26884985,8.768139839,NA,NA,NA,NA,NA,NA,NA,NA,0.339468986,NA,0.256902993,0.376659989,NA,0.503844023
CL 68:7;0,CL,GPL,MEM,68,7,0,,0.557873011,0.83920598,0.592531979,1.026610017,1.947950006,1.036350012,0.136355996,0.187877998,NA,0.388356,NA,NA,3.058259964,0.798339009,NA,1.480209947,0.655552983,2.486789942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL 68:8;0,CL,GPL,MEM,68,8,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.451689959,NA,NA,0.828900993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL 70:4;0,CL,GPL,MEM,70,4,0,,NA,NA,NA,NA,NA,NA,7.510849953,8.775730133,3.639689922,16.89310074,8.436039925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.721899986,13.63529968,4.888060093,10.89690018,11.72319984,7.500259876
CL 70:5;0,CL,GPL,MEM,70,5,0,,1.050099969,1.953480005,1.210170031,NA,2.9744699,2.050930023,3.468319893,4.620629787,2.495419979,8.239150047,5.162819862,3.628590107,NA,3.945790052,NA,NA,3.273339987,1.552489996,NA,NA,NA,NA,NA,NA,NA,NA,6.764420033,11.17000008,5.929240227,9.655440331,9.313610077,9.206199646
CL 70:6;0,CL,GPL,MEM,70,6,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.246550083
CL 70:7;0,CL,GPL,MEM,70,7,0,,NA,0.986581028,0.459513992,NA,1.863459945,0.64963299,0.886152029,0.632147014,0.330404013,1.939520001,0.723061979,0.420502007,2.849149942,2.346479893,NA,1.895859957,2.324889898,1.529139996,NA,NA,NA,NA,NA,NA,NA,NA,0.487655997,0.808156013,0.627537012,0.704400003,0.760336995,0.844579995
CL 70:8;0,CL,GPL,MEM,70,8,0,,NA,NA,NA,NA,NA,NA,0.162332997,NA,NA,NA,NA,NA,3.790689945,0.740146995,NA,1.853760004,NA,2.295660019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL 70:9;0,CL,GPL,MEM,70,9,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.058590055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL 72:4;0,CL,GPL,MEM,72,4,0,,0.419396996,NA,0.549203992,1.713199973,0.963015974,0.926459014,3.161439896,3.552629948,2.09307003,6.403830051,3.218640089,2.864629984,2.237119913,NA,NA,0.611432016,NA,2.486680031,NA,NA,NA,NA,NA,NA,NA,NA,2.440730095,4.186270237,1.276100039,3.792680025,3.42572999,1.962980032
CL 72:5;0,CL,GPL,MEM,72,5,0,,NA,NA,NA,NA,NA,NA,2.134900093,3.223540068,2.671809912,4.642340183,3.154839993,3.614340067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.998260021,6.988659859,3.552340031,5.89936018,6.07130003,5.233510017
CL 72:6;0,CL,GPL,MEM,72,6,0,,NA,NA,NA,NA,0.769888997,NA,1.408869982,2.168760061,2.059010029,3.503829956,2.355580091,2.639149904,1.345790029,0.796388984,NA,0.642480016,1.344149947,1.165910006,NA,NA,NA,NA,NA,NA,NA,NA,3.697989941,6.789269924,3.67772007,5.129590034,5.371079922,5.685530186
CL 72:7;0,CL,GPL,MEM,72,7,0,,NA,0.459197998,NA,NA,NA,NA,1.131960034,1.184059978,1.116479993,2.596189976,1.278130054,1.651350021,NA,1.885020018,NA,NA,1.816869974,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.526170015,2.512619972,1.684839964,2.201090097,2.391700029,2.313770056
CL 72:8;0,CL,GPL,MEM,72,8,0,,NA,NA,NA,NA,NA,NA,NA,0.145858005,0.225472003,1.079380035,NA,0.657480001,1.133370042,NA,NA,NA,0.882845998,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.566690028,0.795607984,0.515771985,0.508976996,0.463555992,0.947287023
CL 74:7;0,CL,GPL,MEM,74,7,0,,NA,NA,NA,NA,NA,NA,0.403144985,0.302919,0.606094003,NA,0.568530023,0.656346977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.116289973,1.049970031,NA,1.284430027
CL 74:9;0,CL,GPL,MEM,74,9,0,,NA,NA,NA,NA,NA,NA,0.199600995,0.210967004,0.374606997,NA,0.281969011,0.453512996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.315791994
CL 76:10;0,CL,GPL,MEM,76,10,0,,NA,NA,NA,NA,NA,NA,NA,NA,0.153101996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL 76:12;0,CL,GPL,MEM,76,12,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.284350038,NA,NA,1.66989994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.881746054,NA
CL 76:9;0,CL,GPL,MEM,76,9,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.317404985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL 80:5;0,CL,GPL,MEM,80,5,0,,NA,NA,NA,NA,NA,NA,0.446850985,0.206010997,NA,1.911550045,0.376848012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 12:0;0_18:0;0,DAG,GL,MEM,30,0,0,,NA,NA,NA,NA,NA,NA,NA,0.0535632,NA,NA,0.100883998,NA,NA,NA,NA,NA,0.044714902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 12:0;0_18:1;0,DAG,GL,MEM,30,1,0,,0.063739702,NA,0.041553199,0.099596202,0.102346003,0.031362899,NA,0.132476002,NA,0.083943099,0.496670008,0.132318005,0.457816988,0.467689991,0.31793499,0.350212991,0.603483021,0.523028016,NA,NA,NA,NA,NA,NA,NA,NA,0.175983995,0.114586003,NA,0.129690006,NA,NA
DAG 12:0;0_18:2;0,DAG,GL,MEM,30,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.145676002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 13:0;0_17:0;0,DAG,GL,MEM,30,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.281251997,NA,NA,NA,NA,NA,0.081958301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 13:0;0_17:1;0,DAG,GL,MEM,30,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268285006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 13:0;0_18:0;0,DAG,GL,MEM,31,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113026999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 13:0;0_18:1;0,DAG,GL,MEM,31,1,0,,NA,NA,NA,NA,NA,NA,NA,0.041877501,NA,NA,0.484860003,NA,NA,NA,NA,NA,0.170587003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 13:0;0_18:2;0,DAG,GL,MEM,31,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.171632007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 13:1;0_18:0;0,DAG,GL,MEM,31,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0213947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 14:0;0_16:0;0,DAG,GL,MEM,30,0,0,,NA,1.518260002,NA,NA,1.732869983,NA,2.029900074,5.094590187,NA,3.156009912,6.057509899,1.721899986,NA,NA,NA,NA,1.624490023,NA,NA,3.125319958,NA,NA,NA,NA,NA,NA,3.209980011,3.598370075,2.03579998,3.657069921,5.523930073,2.18407011
DAG 14:0;0_16:1;0,DAG,GL,MEM,30,1,0,,1.700219989,1.416749954,1.731649995,2.143569946,2.010339975,2.237709999,0.758253992,1.20491004,NA,0.987451971,5.245110035,1.074849963,1.650290012,0.675274014,1.154440045,1.386809945,1.719830036,2.093709946,NA,NA,NA,NA,NA,NA,NA,NA,1.639780045,1.532899976,0.989975989,1.539469957,2.410959959,NA
DAG 14:0;0_16:2;0,DAG,GL,MEM,30,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.210842997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 14:0;0_17:0;0,DAG,GL,MEM,31,0,0,,NA,0.400804013,NA,NA,NA,NA,NA,NA,NA,NA,1.130489945,NA,NA,NA,NA,NA,0.328700989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 14:0;0_17:1;0,DAG,GL,MEM,31,1,0,,NA,NA,NA,NA,NA,NA,NA,0.275261015,NA,NA,1.202610016,NA,NA,NA,NA,NA,0.327803999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 14:0;0_18:0;0,DAG,GL,MEM,32,0,0,,0.191604003,0.263004005,NA,0.186887994,0.301398009,0.198794007,0.396623999,0.746931016,0.438187987,0.562303007,1.01485002,0.456957012,NA,NA,NA,NA,0.238732994,NA,NA,0.377236992,NA,NA,NA,NA,NA,NA,0.635823011,0.720535994,0.366623014,0.989827991,1.170150042,0.303312987
DAG 14:0;0_18:1;0,DAG,GL,MEM,32,1,0,,1.678380013,1.447839975,1.981660008,2.339699984,2.282629967,2.223880053,3.029079914,3.68001008,2.621789932,5.43791008,5.400420189,3.286459923,1.520920038,0.788453996,1.06566,0.947018027,1.688869953,1.39083004,0.594136,1.874680042,0.737951994,0.718047976,NA,1.204620004,0.52779299,0.971323013,3.99526,4.613100052,2.223570108,6.304659843,6.808569908,2.250699997
DAG 14:0;0_18:2;0,DAG,GL,MEM,32,2,0,,0.128764004,0.160495996,0.155273005,0.216812998,0.261821002,0.155150995,0.062767997,NA,0.147732005,0.104803003,0.938807011,0.274753004,0.256525993,0.212569997,0.191795006,0.163988993,0.426025003,0.246494994,NA,NA,NA,NA,NA,NA,NA,NA,0.276766002,0.334001988,0.208344996,0.351222008,0.537513018,0.135728002
DAG 14:0;0_19:1;0,DAG,GL,MEM,33,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.091309898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030648399,NA,NA,0.0264183,0.067479901,NA
DAG 14:0;0_20:1;0,DAG,GL,MEM,34,1,0,,NA,NA,NA,NA,NA,NA,0.222578004,0.234061003,0.200248003,0.239249006,0.27968201,0.186159998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.258572996,0.204412997,0.073118299,0.375450999,0.400027007,0.115809001
DAG 14:0;0_20:2;0,DAG,GL,MEM,34,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,0.084813997,NA,0.251359999,0.116884999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.158115998,0.144511998,0.068136998,0.228874996,0.260432005,0.045853298
DAG 14:0;0_20:3;0,DAG,GL,MEM,34,3,0,,NA,NA,NA,NA,0.112504996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25703299,NA,0.26424101,0.248969004,NA
DAG 14:0;0_22:3;0,DAG,GL,MEM,36,3,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042842399,0.114435002,NA,0.102573,0.106165998,NA
DAG 14:0;0_22:4;0,DAG,GL,MEM,36,4,0,,NA,NA,NA,NA,NA,NA,NA,NA,0.113829002,NA,NA,0.152917996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.060180701,NA,NA,0.095251702,0.151776999,NA
DAG 14:0;0_22:5;0,DAG,GL,MEM,36,5,0,,0.101039,0.136148006,0.068169698,0.136200994,0.167017996,0.116540998,NA,NA,0.246708006,NA,NA,0.230076998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.165764004,NA,NA,NA,0.259718001,NA
DAG 14:1;0_16:0;0,DAG,GL,MEM,30,1,0,,0.360960007,0.329573005,0.34009999,0.417831004,0.48427701,0.439218998,0.404830009,1.134089947,NA,0.418677002,2.033299923,0.274450988,0.561568975,0.316163987,0.400667995,NA,0.582831979,0.619467974,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.514072001,0.393296987,0.544665992,0.759320021,NA
DAG 14:1;0_16:1;0,DAG,GL,MEM,30,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.152169943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 14:1;0_17:0;0,DAG,GL,MEM,31,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.303122997,NA,NA,NA,NA,NA,0.078131102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 14:1;0_17:1;0,DAG,GL,MEM,31,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.364704013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 14:1;0_18:0;0,DAG,GL,MEM,32,1,0,,0.100675002,NA,0.108653001,0.162040994,0.155476004,0.090089798,NA,NA,NA,0.176381007,0.288248003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.078071102,NA,NA
DAG 14:1;0_18:1;0,DAG,GL,MEM,32,2,0,,0.140074,0.170671001,0.269248992,0.266088992,0.252579987,0.329881996,0.314404994,0.331968993,0.119948998,0.489529997,1.226079941,NA,0.269544989,0.211307004,0.172342002,0.172443002,0.454295009,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.351413995,0.265239,NA,0.409956008,0.525996029,NA
DAG 15:0;0_15:0;0,DAG,GL,MEM,30,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.333899975,NA,NA,NA,NA,NA,0.320333004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 15:0;0_15:1;0,DAG,GL,MEM,30,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.945259988,NA,NA,NA,NA,NA,0.239730999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 15:0;0_16:0;0,DAG,GL,MEM,31,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.118509769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 15:0;0_16:1;0,DAG,GL,MEM,31,1,0,,NA,NA,NA,NA,NA,NA,NA,0.356590003,NA,NA,4.390820026,NA,NA,NA,NA,NA,1.419430017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 15:0;0_16:2;0,DAG,GL,MEM,31,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142666996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 15:0;0_17:0;0,DAG,GL,MEM,32,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.628499985,NA,NA,NA,NA,NA,0.375550002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 15:0;0_17:1;0,DAG,GL,MEM,32,1,0,,NA,NA,NA,NA,NA,NA,NA,0.138214007,NA,0.143602997,1.469670057,NA,NA,NA,NA,NA,0.338393986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126303002,NA
DAG 15:0;0_18:0;0,DAG,GL,MEM,33,0,0,,NA,NA,NA,NA,NA,NA,NA,0.66921401,NA,NA,0.879020989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.251978993,NA
DAG 15:0;0_18:1;0,DAG,GL,MEM,33,1,0,,NA,0.334867001,0.377943993,0.314139009,0.583549976,0.465043008,0.340003997,0.835397005,0.477926999,0.402796,2.826780081,0.567695975,NA,0.438903987,NA,NA,1.053750038,0.281019986,NA,NA,NA,NA,NA,NA,NA,NA,0.636106014,0.550921977,0.313205987,0.663287997,1.188120008,0.335851014
DAG 15:0;0_18:2;0,DAG,GL,MEM,33,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.737592995,NA,NA,NA,NA,NA,0.341697991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 15:0;0_19:1;0,DAG,GL,MEM,34,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.130824,NA,NA,NA,NA,NA,0.056011301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 15:0;0_20:1;0,DAG,GL,MEM,35,1,0,,NA,NA,NA,NA,NA,NA,0.138439,NA,0.0245714,0.236306995,0.27648899,0.033144701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059181798,0.082922801,NA
DAG 15:0;0_20:2;0,DAG,GL,MEM,35,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.190690994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.072537199,NA
DAG 15:0;0_22:1;0,DAG,GL,MEM,37,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.157158002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 15:0;0_22:2;0,DAG,GL,MEM,37,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100675002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 15:0;0_22:3;0,DAG,GL,MEM,37,3,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.128661007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 15:0;0_24:0;0,DAG,GL,MEM,39,0,0,,NA,NA,NA,2.027479887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 15:1;0_15:1;0,DAG,GL,MEM,30,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.226806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 15:1;0_16:0;0,DAG,GL,MEM,31,1,0,,NA,NA,NA,NA,NA,NA,NA,0.830560029,NA,NA,2.300139904,NA,NA,NA,NA,NA,0.528024018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 15:1;0_16:1;0,DAG,GL,MEM,31,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.009170055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 15:1;0_17:0;0,DAG,GL,MEM,32,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.541154027,NA,NA,NA,NA,NA,0.110973999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 15:1;0_17:1;0,DAG,GL,MEM,32,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43264401,NA,NA,NA,NA,NA,0.089769296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 15:1;0_18:0;0,DAG,GL,MEM,33,1,0,,NA,0.018443201,NA,NA,NA,NA,NA,NA,NA,NA,0.231144994,0.0243391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110247999,NA
DAG 15:1;0_18:1;0,DAG,GL,MEM,33,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.316110015,NA,NA,NA,NA,NA,0.393931001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 15:1;0_18:2;0,DAG,GL,MEM,33,3,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.570496976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAG 16:0;0_16:0;0,DAG,GL,MEM,32,0,0,,3.271830082,4.09841013,3.192420006,3.562920094,5.713840008,3.340029955,7.439439774,19.8397007,5.605229855,10.6789999,17.04750061,5.415740013,NA,NA,NA,NA,3.587539911,2.626780033,4.088270187,9.587590218,3.529720068,NA,NA,4.370560169,2.551719904,3.023010015,8.058529854,10.79979992,7.585680008,11.33520031,15.66989994,6.583740234
DAG 16:0;0_16:1;0,DAG,GL,MEM,32,1,0,,16.64310074,14.77880001,22.95129967,24.6487999,22.88080025,25.79509926,9.865169525,17.3118,5.881979942,16.5223999,23.25169945,7.054480076,12.27200031,4.824470043,8.350680351,8.873470306,10.92059994,12.48560047,3.017950058,8.060370445,2.724960089,2.786010027,NA,5.402060032,2.026520014,3.77038002,9.943030357,13.59140015,7.980460167,15.86200047,19.79560089,8.448390007
DAG 16:0;0_16:2;0,DAG,GL,MEM,32,2,0,,0.070432901,0.103698,0.132301003,0.108211003,0.130693004,0.132790998,0.80735898,1.017269969,0.381958991,1.233819962,1.188140035,0.61440599,NA,0.112976,NA,0.057957701,0.179344997,0.0925809,NA,NA,NA,NA,NA,NA,NA,NA,0.851727009,1.019840002,0.705159009,1.12511003,1.638260007,0.511398017
DAG 16:0;0_17:0;0,DAG,GL,MEM,33,0,0,,NA,NA,NA,NA,NA,NA,NA,2.528170109,NA,NA,3.796230078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
