Sample Name,NegMSMSALL-CAS9_A,NegMSMSALL-CAS9_A,NegMSMSALL-CAS9_B,NegMSMSALL-CAS9_B,NegMSMSALL-CAV_A,NegMSMSALL-CAV_A,NegMSMSALL-CAV_B,NegMSMSALL-CAV_B,NegMSMSALL-CAVIN_A,NegMSMSALL-CAVIN_A,NegMSMSALL-CAVIN_B,NegMSMSALL-CAVIN_B,NegMSMSALL-CERS2-1g_A,NegMSMSALL-CERS2-1g_A,NegMSMSALL-CERS2-1g_B,NegMSMSALL-CERS2-1g_B,NegMSMSALL-CERS2-mg_A,NegMSMSALL-CERS2-mg_A,NegMSMSALL-CERS2-mg_B,NegMSMSALL-CERS2-mg_B,NegMSMSALL-CERS5_A,NegMSMSALL-CERS5_A,NegMSMSALL-CERS5_B,NegMSMSALL-CERS5_B,NegMSMSALL-Flot2_A,NegMSMSALL-Flot2_A,NegMSMSALL-Flot2_B,NegMSMSALL-Flot2_B,NegMSMSALL-RAJU-Blank,NegMSMSALL-RAJU-Blank,NegMSMSALL-SPTLC_A,NegMSMSALL-SPTLC_A,NegMSMSALL-SPTLC_B,NegMSMSALL-SPTLC_B,NegMSMSALL-UGCG_A,NegMSMSALL-UGCG_A,NegMSMSALL-UGCG_B,NegMSMSALL-UGCG_B,NegMSMSALL-WT_A,NegMSMSALL-WT_A,NegMSMSALL-WT_B,NegMSMSALL-WT_B
PG 38:5 (FA 18:1),28811.0071,23754.1789,26615.7257,35003.4287,0,15344.8451,16098.2021,15406.4575,19004.5361,18103.6158,17323.5952,16402.97,26701.3096,23694.5831,32997.8321,29650.2576,28722.6151,28636.3474,0,32322.3341,27364.4316,28285.8397,21288.6289,33711.8234,25236.1834,25480.4305,29771.0527,27353.3312,0,0,13279.8102,12788.3859,13952.8185,14776.4284,13068.5629,25384.9035,27768.5131,27510.2432,21618.5025,19201.2287,23343.3924,25852.0103
PG 38:5 (FA 18:0),2826.3627,2384.6181,2859.188,2926.592,1441.5592,0,1247.4548,1259.103,1354.619,1198.2318,1265.7168,1257.355,0,0,2087.4034,1809.5542,1745.2978,0,0,2064.3753,0,0,1682.3807,2184.6889,0,1701.2585,1799.739,1633.1692,0,0,0,0,0,0,1203.6812,2745.9421,2510.7479,2282.4946,0,0,1421.1332,1549.334
PG 38:5 (FA 20:5),6.8308,0,0,0,0,0,12.28,22.5469,0,0,0,0,0,0,30.2846,23.5283,19.5904,0,0,0,0,0,0,24.7948,0,7.9486,10.5974,10.3169,0,0,0,0,0,0,11.7395,27.5654,0,17.6607,0,0,11.7906,0
PG 38:5 (FA 20:4),466.4982,347.0746,342.1023,433.2491,278.8981,236.055,260.2387,199.7642,273.2765,258.5009,250.2405,257.996,249.7316,242.0289,275.0151,311.0603,263.1853,251.1639,357.1627,363.3358,296.1292,318.8081,294.5244,355.1337,304.5492,256.9574,290.0649,258.04,0,0,171.6909,194.2884,167.7851,146.218,99.2894,328.3037,216.8341,243.1338,205.3563,224.3788,144.4111,189.641
PG 38:5 (FA 20:3),131.5776,113.9024,77.9215,110.2343,89.7273,76.1014,102.0156,85.7665,103.7045,120.0608,67.1467,72.2763,114.7137,66.6536,125.0009,83.2857,0,120.9338,130.3008,127.1734,126.4625,149.2081,85.4652,138.6443,94.7192,65.2271,69.2371,93.3319,0,0,81.9909,0,89.121,68.6347,17.0705,30.2788,46.8775,39,128.9328,64.1014,98,112.3357
PG 38:5 (FA 22:4),5489.7253,4677.1002,5679.3761,5945.8362,2370.1228,2329.2261,2260.4282,2257.5447,0,2236.0414,2015.3729,0,2685.8789,2304.4784,3716.5789,3141.7129,3001.5127,2806.0504,3584.2618,0,3556.2272,3758.0031,2721.0566,3931.1115,3222.1289,2777.4819,3067.8781,3046.719,0,0,1925.227,1933.6408,2317.8707,2353.7165,2467.4678,5088.2516,4764.8806,4561.086,2882.7263,0,0,0
PG 38:5 (PG),43.9504,14.266,13.499,60.0629,19.8853,35.9967,27.4349,19.8602,34.0545,1.6203,20.9562,20.4497,16.695,18.2868,40.5259,32.0582,45.0941,49.4043,30.8789,47.5417,27.2982,49.5282,54.5859,19.8322,15.9743,55.3029,43.6168,11.0733,0,0,9.3886,0,28.9896,16.725,0,37.0198,48.8263,48.5194,50.3719,32.6854,42.568,36.4375
PG 38:5 (FA 18:2),85.1677,112.7069,39.0803,0,0,0,0,0,0,0,0,3.5851,6.0346,0,8.6249,0,0,1.6971,45.3469,0,15.7909,23.792,83.9652,0,0,0,11.2143,13.5725,0,0,39.6843,57.0236,0,82.9491,96.9783,0,7.7506,27.5547,38.0376,25.2339,0,21.1802
PG 38:5 (FA 20:5),82.7508,98.1432,45.0932,22.1672,8.1242,0,92.3353,67.6937,36.9486,37.1336,32.944,14.8952,0,0,84.8126,72.6632,30.8928,40.9331,0,6.9486,0,0,112.6172,47.7028,0,0,0,0,0,0,0,0,0,0,55.0821,61.7199,76.1373,53.0019,0,0,29.9309,40.3854
PG 38:5 (FA 20:4),897.8805,870.6469,816.1284,921.908,399.3289,295.1677,401.5173,359.8877,366.9333,391.7018,290.9367,283.2457,270.7809,171.023,466.572,331.8929,252.7429,319.5291,352.9945,345.7418,476.2616,391.1656,578.0361,453.4971,328.7442,263.9891,341.845,328.4212,0,0,274.2501,246.3812,276.1844,321.4734,399.6207,306.473,270.293,272.1261,275.434,299.3407,288.4044,356.4581
PG 38:5 (FA 20:3),91.6137,67.4315,148.3326,135.6197,26.5272,24.0263,33.6653,15.2307,61.6676,30.518,0,33.7061,17.7585,32.2101,72.371,26.5366,39.3738,41.8063,43.0877,38.7857,0,60.5111,92.3101,60.0593,70.4723,36.0088,66.0377,33.9709,0,0,43.5652,24.4698,29.037,19.8255,66.2018,22.2787,18.7927,31.212,0,56.4996,34.302,32.7941
PG 38:5 (FA 22:5),66.5403,65.6625,80.4856,105.0004,0,2.9969,10.3614,0,23.6886,25.5345,22.811,4.8075,13.4815,22.3132,15.5139,7.5408,18.4448,2.988,28.8438,6.7027,34.7379,40.9868,54.3078,29.6484,65.0356,43.236,45.4783,36.2582,0,0,10.9354,0.6561,0,15.3485,0,18.1968,0,5.1052,22.4919,26.0084,31.3214,34.9652
PG 38:5 (PG),25.1438,42.5861,34.8847,30.6741,20.3451,1.092,23.5613,0,17.2267,0,30.0628,14.1192,15.9663,0,12.9728,21.1822,0.2567,4.8297,16.926,13.1045,26.8165,27.2039,29.9417,18.005,36.8983,30.8782,8.3749,21.7514,0,0,19.7966,13.8721,4.6608,9.2473,0,7.9428,10.4417,0,24.7188,21.4569,4.2991,10.443
PG 38:5 (18:1(d7)),41.9259,32.4002,35.7339,37.6019,23.0195,28.7945,21.1288,0,19.8094,15.7866,0,12.1654,9.0956,11.1852,30.2837,8.5665,22.5544,34.0936,33.3061,20.0458,21.7692,43.4545,17.6255,35.5823,14.5661,17.1531,0,21.2616,0,0,0,19.4043,13.2066,18.565,52.427,29.2272,22.2727,40.8685,43.3738,33.0673,28.366,0
PG 38:4 (FA 16:1),228.8053,344.2038,239.3951,295.9289,257.0156,268.6645,276.0308,282.4021,508.7457,505.0264,520.2415,495.9704,652.2029,537.3147,803.2269,488.0509,524.206,577.8314,826.7938,827.2824,592.6788,609.8474,618.5356,654.1193,520.0344,599.8834,0,513.0109,0,0,210.4995,221.9589,198.1379,272.3957,219.1598,167.4778,174.3731,177.5786,639.119,622.5569,642.801,711.5267
PG 38:4 (FA 16:0),3942.4476,3394.0527,3979.302,4505.63,2159.3804,1992.8111,2237.666,2005.0558,0,2750.4048,2432.4444,0,3089.6698,2835.7898,0,0,3205.6913,3463.4259,3544.0301,0,3789.6111,3609.0627,4622.1404,3766.3893,3160.7499,3469.7453,4206.3798,3587.7742,0,0,1932.8791,2156.7967,2323.3865,2198.9604,0,0,0,0,2984.9115,3232.0882,3481.5557,3661.6976
PG 38:4 (FA 18:2),118.6478,93.6085,107.1117,119.9593,166.2706,160.9812,180.394,143.5928,151.9396,168.116,207.3388,157.9002,174.0155,165.3463,172.8599,160.8639,201.2603,194.0171,180.8333,168.003,305.2122,235.3658,223.6853,298.982,176.0761,218.766,202.8334,192.2199,0,0,109.7974,95.2405,117.8316,134.4829,85.8773,0,100.972,56.9155,145.2376,132.4283,155.7499,170.7843
PG 38:4 (FA 18:1),7112.4626,6289.9137,6255.5905,8005.0221,4721.6239,4809.455,4631.4734,3859.6847,0,5064.3003,4979.2963,4659.0744,7041.9464,5604.5613,8258.5151,6686.402,7306.6151,6532.5699,8004.1517,8090.2955,7685.9713,7829.2695,9598.3148,8742.9379,5945.6947,6316.5558,7297.5692,7006.0184,0,0,3714.6342,3593.8937,4018.9071,0,7443.6176,4724.6417,6000.071,5716.3094,6221.6305,6928.4365,6561.124,7069.295
PG 38:4 (FA 18:0),755.2318,947.7118,918.359,1069.9017,512.2117,501.3059,517.5857,458.9599,654.394,570.3523,556.6994,571.6147,747.7542,658.6514,988.3661,783.8875,730.8915,717.2686,777.0448,915.7148,785.7794,738.2018,1030.5452,851.2455,619.9818,634.7692,809.1811,783.24,0,0,445.5825,505.1661,491.7418,482.7901,688.7283,532.6596,744.7223,618.8223,561.1351,686.6079,0,727.2985
PG 38:4 (FA 20:3),136.3327,0,74.6245,85.0137,72.7025,47.4923,30.9722,65.4991,41.3361,53.6752,32.1017,40.1628,80.0758,67.6632,120.2792,48.2797,91.6035,81.9716,92.4091,87.9763,84.5499,87.0454,82.8203,85.0906,38.2935,45.3333,72.15,56.7107,0,0,18.9296,15.0741,61.8684,36.5671,0,27.7467,32.2118,37.1786,89.2203,74.0921,51.8321,62.4932
PG 38:4 (FA 20:2),46.9737,24.9745,24.9777,71.9849,36.9871,38.9393,14.5528,32.9633,45.0217,80.6643,63.2996,29.9051,0,34.9821,56.964,39.9778,44.9772,26.8843,54.0704,53.6676,0,75.8393,59.076,78.6171,0,0,26.9757,26.9727,0,0,29.9821,34.975,31.9717,22.8493,0,0,26.9867,21.9738,45.9823,36.8703,43.985,36.9824
PG 38:4 (FA 22:3),708.7839,650.2789,711.7445,800.1427,247.8466,0,197.2979,208.8978,263.2381,238.8158,219.4878,284.0012,247.6993,239.2884,388.3717,318.6923,377.6935,381.0519,458.066,414.513,365.2807,370.116,452.7752,487.3912,234.3784,218.2797,234.5747,259.1503,0,0,148.5782,143.6001,191.4045,171.33,378.6397,285.8542,355.633,301.1424,366.3009,0,359.7068,269.1749
PG 38:4 (18:1(d7)),6.8685,20.5151,6.6406,11.9515,33.7378,31.0703,27.0923,40.3545,21.7523,32.1622,41.8726,20.2722,46.0094,34.0357,26.3865,24.8867,23.479,10.2003,7.4643,19.9927,25.1333,11.5186,24.1663,19.0634,16.2484,27.9761,20.6891,16.8689,0,0,36.3593,16.898,38.1219,16.3344,21.1416,15.3601,11.5806,12.6872,0.9095,16.471,14.7614,0
PG 38:4 (FA 16:1),88.9788,0,74.3105,56.9526,41.5444,22.5663,0,0,17.2765,26.9556,0,0,0,0,0,0,0,0,0,0,10.1457,5.1511,5.3495,0,18.4081,0,22.0005,0,0,0,0,0,19.6388,0,3.5347,11.6591,44.712,14.0291,0,5.8727,0,0
PG 38:4 (FA 18:2),81.5467,78.6189,106.79,126.0628,15.7304,32.3635,5.8595,42.3565,98.0627,62.2502,40.4376,41.9158,139.4376,94.0782,117.8375,0,62.4403,39.9001,120.6736,110.8552,28.6495,43.0039,118.0013,102.8821,64.6065,1.1356,80.3987,37.3081,0,0,79.3581,95.8404,41.4203,72.3855,78.0733,0,14.338,44.8515,39.5138,73.7548,61.7546,30.443
PG 38:4 (FA 18:1),14.1339,95.4038,350.6654,0,0,0,0,118.7693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.7925,69.177,0,0,0,0,0,0,0,55.5156,0,0,0,0,0,0,50.1788,0
PG 38:4 (FA 18:0),126.1073,23.7183,11.356,16.6195,0,0,29.4147,23.93,0,9.3455,22.5798,0,0,0,0,0,18.9587,0,40.1133,0,0,79.7397,0,0,19.5908,18.2754,0,3.3317,0,0,0,0,0,73.9179,0,0,0,25.9363,14.7306,0,0,0
PG 38:4 (FA 20:4),172.6063,181.336,111.349,145.4142,113.542,81.233,88.3971,102.1467,90.5623,0,46.7225,91.5327,0,40.2157,132.9633,0,24.5043,42.62,38.9802,42.5944,66.0091,19.728,96.0577,40.8126,17.7085,12.9516,68.6379,83.3464,0,0,49.3876,0,0,42.0509,98.9016,96.5675,156.471,144.5464,43.4954,73.0084,0,60.3113
PG 38:4 (FA 20:3),720.092,479.8546,0,666.8317,195.6521,221.7498,134.5722,160.3794,276.5658,241.2475,242.0963,228.9866,186.8161,0,321.7322,0,266.7177,249.9264,355.8286,347.4607,430.132,432.7811,484.3411,423.8996,298.1008,263.5713,295.7201,241.9644,0,0,127.3565,114.2519,152.3478,133.4351,158.262,54.9816,138.9626,98.5144,316.6124,318.0636,328.1689,336.1198
PG 38:4 (FA 20:2),99.5752,114.6091,81.6076,90.1675,33.1301,48.4704,17.7368,53.963,61.2015,25.1622,0,41.1105,39.6648,36.0446,73.0186,0,45.4855,51.724,39.3277,66.4769,91.3104,51.8454,105.0458,48.0911,21.6032,71,36.6963,0,0,0,31.3251,36.0475,47.4176,43.2699,28,0,11.6913,23.9764,53.0274,47.6282,65.9384,40.1322
PG 38:4 (18:1(d7)),289.6052,280.9959,269.2194,405.7602,542.1307,613.8712,430.7389,406.8356,448.0403,421.3798,392.4115,464.2868,445.0603,325.2167,0,0,309.7049,338.6991,0,284.5186,340.8966,315.2605,271.0471,249.2885,287.2618,360.6533,337.193,303.4797,0,0,504.9075,581.3596,490.0622,528.71,423.4675,256.7025,366.2936,458.0265,344.542,285.233,262.2634,266.625
PG O-40:10 (FA 20:5),6.2387,23.5957,0,0,15.2135,16.195,62.923,37.3849,0,6.7083,9.7691,8.7665,0,0,0,28.443,20.0931,9.7169,0,0,0,0,13.6884,11.8491,0,0,0,0,0,0,0,0,0,0,0,18.3624,25.4753,1.2459,0,0,6.956,15.1992
PG O-40:10 (PG),20.7309,0,4.868,5.017,35.6486,13.4309,26.8402,16.157,12.8459,22.0251,23.0952,0,21.4285,28.0761,33.548,0,10.9058,0,20.543,23.5525,0,12.7296,0,13.9263,22.0472,17.1017,15.5434,18.1945,0,0,28.0414,11.5921,0,28.3361,14.8758,24.5542,6.3912,21.7451,5.8934,6.0799,23.8024,0
PG 38:3 (FA 18:2),120.8763,0,106.275,0,59.9174,0,44.1425,33.0022,50.7371,68.1995,79.2718,85.6262,108.4421,0,57.7784,113.0407,0,52.7159,66.8844,47.8953,101.103,98.2949,129.8992,0,0,139.5591,0,0,0,0,161.6742,0,0,121.5913,0,0,0,0,0,0,59.9617,0
PG 38:3 (FA 18:1),636.4949,0,648.0452,0,178.2638,175.6152,266.7376,0,437.8547,604.0443,596.8876,0,635.9102,384.8731,606.4519,0,0,521.1097,526.8122,478.9926,657.8081,823.9254,1536.1923,614.5148,0,0,0,0,0,0,251.8824,232.3246,325.2999,192.321,0,0,0,0,0,0,717.8735,0
PG 38:3 (FA 18:0),0,0,14.634,0,0,24.8022,65.9075,25.5891,0,0,41.6117,0,0,0,45.6012,0,0,31.0631,0,24.0932,0,22.4538,59.8678,0,0,0,0,0,0,0,0,0,0,20.9674,0,0,0,0,0,0,0,0
PG O-40:10 (FA 20:5),97.7307,0,34.814,0,29.1062,23.5501,135.4157,102.775,32.0344,40.5871,42.3034,37.4567,0,0,135.7416,102.3096,0,19.7485,0,0,0,0,61.6886,73.7301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.3213,0
PG 38:3 (FA 20:3),38.9756,0,16.5567,0,6.9306,31.771,23.3423,9.6154,0,0,10.6973,0,16.3829,0,11.2335,0,0,12.6219,20.9323,29.0292,0,18.9371,12.8895,16.0303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PG 38:3 (FA 20:1),45.0587,0,28.0163,0,17.4266,7.8625,10.2206,20.2895,20.6723,12.3682,10.6572,9.7476,2.1485,0,30.8663,42.4487,0,0,33.2708,43.8333,30.493,32.522,68.7758,15.6439,0,11.1319,0,0,0,0,13.9965,5.0592,23.2363,21.2286,0,0,0,0,0,0,15.6869,0
PG 38:3 (PG),25.6891,0,16.8031,0,0,0,3.9385,0,33.382,16.5265,8.0752,20.4559,13.1334,4.2842,8.6052,45.9742,0,18.9849,34.0215,12.0917,0,31.0424,22.785,22.4543,0,10.2073,0,0,0,0,4.8824,0,0,0,0,0,0,0,0,0,16.4201,0
PG O-40:9 (FA 18:3),19.4676,32,23.0313,32.9109,0,0,0,0,25,0,22,0,0,0,22,0,25,0,0,32.1837,32,52,35,47,32,0,43.9913,35,0,0,0,0,0,0,0,0,0,0,0,0,24,0
PG O-40:9 (FA 22:6),33,42,22,26.999,0,0,0,0,22,0,28,0,0,0,35,0,34,0,0,45,35,35,71,37,32,22,32,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9983,0
PG O-40:9 (PG),40.1134,23.1153,17.2022,42.1739,31.1487,35.0094,29.1075,41.166,34.657,49.5976,44.8561,30.1818,14.5602,35.9246,52.5722,8.1363,28.3495,19.0054,12.9007,24.8339,36.0641,54.0256,38.7693,28.0185,20.3474,29.3581,27.9716,39.3554,0,0,21.936,0,40.4015,0,31.0915,15.1573,19.8468,0,38.401,60.8049,55.5833,44.3735
PG O-40:8 (FA 18:2),1326.9269,1228.0746,1221.2721,1175.6316,769.6189,677.6665,591.8628,0,715.4476,729.5805,656.4738,629.0639,502.6701,571.5053,628.4655,550.6538,806.8806,903.5784,1121.6752,0,1014.8884,920.2808,302.2133,1034.3549,1143.2354,0,902.8683,865.4176,0,0,624.7267,639.1194,705.0842,706.7623,1042.1364,924.7999,710.215,857.3159,897.1357,1078.1338,927.7292,1067.5416
PG O-40:8 (FA 20:5),13.1693,3.5598,24.1233,44.1356,26.1655,14.8405,33.757,43.0029,26.6919,36.9075,36.7807,17.8887,59,54,69.1069,64.4925,44.0742,44.2985,76,75.511,57,59,0,25.3626,116.9657,0,84,103,0,0,0,51,32,0,27.0079,36.1727,13.0348,14.3079,49,35,46.9494,45.7352
PG O-40:8 (FA 20:4),988.0294,848.4343,889.134,1177.1498,658.6686,695.8537,601.9524,735.1132,499.7894,431.5409,449.4042,366.407,363.8802,227.4767,378.5745,398.3443,367.8163,348.1687,391.6055,345.6846,384.992,412.8901,141.3772,485.9378,402.5624,0,504.3307,463.9271,0,0,807.7963,613.2208,750.8431,781.2206,1008.5204,882.7928,775.6418,0,316.5081,303.5956,297.6923,358.8607
PG O-40:8 (FA 20:3),54.44,35.4749,51.8331,45.8909,38.6601,46.1986,19.6565,42.623,46.4374,35.6638,41.9312,50.047,34.5705,21.9758,10.6475,49.119,46.1596,30.5218,28.175,56.0708,0,44.2305,0,48.0104,60.4347,0,63.9626,40.8371,0,0,0,24.3469,10.7422,0,21.0612,28.6842,29.4275,39.9107,38.5981,42.9212,59.8971,29.3639
PG O-40:8 (FA 22:6),58.6909,28.7948,54.4639,33.1798,45.0329,46.1636,32.2624,44.4297,42.4639,38.1696,25.8632,23.7948,33.9621,27.4944,69.1956,55.829,35.2624,22.4944,71,77.6024,66.5269,0,6.2245,53.9621,30.7162,0,75.1294,50.4639,0,0,0,27,44,0,42,45.2988,11.9621,34.3253,70.9431,48.9621,43.8297,69.7948
PG O-40:8 (PG),66.0473,69.9043,47.6506,57.8479,55.8949,57.863,58.862,53.7496,73.9897,71.1628,53.4211,51.947,32.7674,23.9475,43.8743,29.1481,42.2705,26.9384,47.9305,47.2645,69.9138,58.3804,0,108.4841,44.2484,0,69.8833,41.5051,0,0,19.781,27.36,13.373,20.0497,66.3198,14.1627,37.1857,33.1253,62.186,68.8759,81.0759,73.1838
PG 38:1 (FA 18:1),1366.0944,1251.9121,1137.2787,0,0,0,0,0,0,0,0,0,0,0,0,175.8478,0,0,0,0,0,442.9252,2245.7669,680.6534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PG O-40:8 (FA 20:5),34.3258,40.2601,0,0,9.3653,0,54.7938,32.8613,13.476,0,0,12.6141,0,0,44.4932,14.9677,27.7034,11.8921,0,0,0,5.09,34.8314,22.334,0,0,0,0,0,0,0,0,0,0,21.1003,38.7687,22.1331,19.6663,0,9.0364,8.033,5.4483
PG O-40:8 (FA 20:4),421.6857,469.3841,395.4944,240.0946,490.1291,265.3359,367.9271,303.5854,388.2427,409.9261,364.9179,597.275,499.4105,434.7326,693.9087,720.0825,487.3221,416.7165,529.7509,609.2646,532.5091,521.389,776.7976,531.0649,467.3229,0,508.1189,455.5405,0,0,125.1276,254.8375,185.0119,119.1162,324.0788,272.1211,414.1177,392.0216,389.2696,333.8803,467.5028,427.5687
PG O-40:8 (FA 20:3),37.9405,26.8725,21.3385,45.1605,20.465,16.0249,14.1393,17.2988,0,20.3596,17.5392,14.8572,12.5411,20.1884,36.7208,38.1529,22.4473,12.1155,25.2126,0,0,24.4046,47.5433,10.6269,17.9625,0,22.1891,23.7666,0,0,0,28.8074,30.0432,0,25.1599,0,35.127,27.3779,39.2037,0,0,24.7535
PG 38:1 (FA 20:1),12.5463,0,9.0436,24.5634,0,0,0,0,0,16.3938,0,0,0,0,0,0,2.2907,13.2344,0,0,0,0,10.1592,0,0,0,0,0,0,0,0,0,1.2818,0,0,0,0,0,2.6118,0,0,0
PG 38:1 (FA 20:0),21.8073,22,9.5268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,31.5096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PG O-40:8 (FA 22:6),38.0477,21.6722,27.4077,37.2189,56.4954,64.7766,55.9909,65.1173,45.745,46.0105,18.4829,0,78.9121,76.9277,58.7716,85.4013,40.6566,76.1516,55.4206,25.2125,60.2833,42.9475,80.5897,85.0165,99.2359,0,23.1398,39.1868,0,0,26.4327,46.9909,35.4297,49.4795,36.3192,52.9465,55.6972,78.0318,31.2915,50.2404,62.7386,73.4362
PG 38:1 (PG),13.8099,0,12.4244,30.3553,3.9769,0,0,0,9.0004,0,2.5546,0,0,8.2956,0,10.6373,0,9.7075,13.1398,24.3992,0,4.9361,35.8264,0,21.4546,0,0,8.2151,0,0,0,6.0077,0,0,0,10.2036,0,0,0.2706,5.6633,0,0
PG O-40:7 (FA 18:2),85.0582,77.0313,82.1543,123.5933,75.3398,32.0749,53.7523,75.4479,54.4885,71.0779,55.7764,54.5515,118.1035,77.2532,83.1307,139.1361,37.3767,74.3577,0,90.2792,49.8835,48.0748,106.8484,46.2039,43.0601,183.5791,97.7905,62.7615,0,0,67.1225,0,113.2496,98.4744,0,0,84.5594,55.9589,90.6547,0,82.3433,64.9052
PG O-40:7 (FA 18:1),15623.6716,14232.634,13748.4621,15628.6467,5137.3123,5191.6887,3283.6736,3309.9087,7119.163,6970.4661,6023.2966,6525.487,4829.5108,4154.4301,5115.6524,0,7207.2011,7357.0085,9128.5011,8850.091,9064.4137,8335.6405,8797.853,9165.646,8112.9622,7846.3055,7344.6513,6671.718,0,0,3456.693,3826.0344,4385.0759,4183.6005,2764.804,2236.4073,5054.6393,0,10752.0388,5816.0701,9363.5777,9748.4636
PG O-40:7 (FA 20:5),6.5675,11.9303,10.2268,6.5698,0,0,0,0,0,8.0299,0,0,0,0,18.0493,0,0,0,0,0,0,0,26.4104,13.08,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6553,0,0,15.3946,0
PG O-40:7 (FA 20:4),1971.0151,1935.9789,1797.3167,1859.3098,1359.1696,1505.5276,1239.498,1199.3225,1700.7964,1588.4394,1527.8089,1569.1545,2152.3104,1967.0471,2157.3549,2092.0451,1934.1184,1886.7226,2513.215,2579.1152,2323.5431,2257.0411,2240.8553,0,1865.7503,1908.6812,2291.6617,2395.3526,0,0,1022.3552,911.8408,1289.9736,1293.8297,634.6021,496.9448,1717.2375,1660.4743,1741.9599,898.6589,1950.4937,1764.1012
PG O-40:7 (FA 20:3),221.8913,183.8584,196.4805,172.1626,64.3929,92.9461,92.9148,87.6956,72.1721,74.4806,63.0349,88.3061,72.9196,73.9059,94.5803,77.7649,82.9041,84.5477,100.8701,125.0832,148.2802,104.2643,138.4846,100.278,126.0892,128.9246,170.7111,111.9049,0,0,86.5073,89.9931,0,102.176,78.6422,67.0876,140.4596,107.3883,83.5718,51.4235,149.9574,144.5644
PG O-40:7 (FA 20:2),25.6413,0,0,23.9167,0,0,0,0,0,21.6776,0,0,0,0,15.7673,0,0,0,0,0,15.4246,0,26.4404,13.7466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9331,0
PG O-40:7 (FA 22:6),112.1566,116.3004,133.2509,117.3594,113.3552,134.5055,120.802,144.471,143.4453,143.8924,145.322,134.9693,183.3573,162.8116,186.8314,188.0491,148.2848,193.7195,175.3597,213.8524,182.3349,194.7806,158.0691,208.3914,77.0419,149.5706,167.6283,173.4619,0,0,137.3044,104.0608,119.2898,149.1728,0,50.8257,165.1587,164.9324,129.9226,77.4218,109.4795,159.6626
PG O-40:7 (FA 22:5),122.7577,100.25,0,116.9388,66.1706,106.689,73.5708,0,107.0364,82.5916,50.0295,83.4659,93.1238,85.5385,123.5576,73.2093,100.1649,75.4584,103.5151,109.2104,108.9917,111.976,0,121.2548,87.3757,101.3802,99.683,98.046,0,0,0,62.9631,93.7381,85.4113,35.4876,24.0957,0,82.7703,143.6365,0,141.129,67.8169
PG O-40:7 (PG),24.2388,31.3457,9.6544,22.861,9.3948,16.6072,0,16.9404,12.982,19.7209,15.1565,0,7.4346,0,13.6585,15.1505,24.0727,0,0,0,15.3445,37.9611,30.9799,0,1.674,24.1651,16.8711,13.0291,0,0,0,0,17.6111,0,9.4998,0,16.4495,0,21.9577,11.5946,35.8802,17.4021
PG O-40:7 (FA 18:2),8.0304,8.518,3.9689,36.2028,9.5936,39.5764,36.2711,31.9704,53.9522,21.5708,28.9132,52.0651,0,0,38.4789,0,40.9811,39.785,50.4578,9.8778,37.8702,63.7809,4.5109,40.1287,36.7838,0,55.5177,59.2327,0,0,80.0028,59.1004,44.9935,17.939,53.0291,43.9154,37.7612,18.8429,38.2232,0,51.3829,48.342
PG O-40:7 (FA 20:5),26.4266,33.4262,17.2707,18.702,0,0,0,0,0,0,0,0,0,0,26.7395,0,0,0,0,0,18.2981,0,30.3086,17.5939,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9565,0,0,15.7684,0
PG O-40:7 (FA 20:3),11.0783,10.0979,0,1.0321,46.2647,8.6616,4.4794,8.9701,27.5255,43.846,40.26,1.8707,41.4639,44.3906,41.2479,64.9631,45.4691,52.2917,46.3624,22.6694,20.1275,17.5427,12.9332,71.9235,12.9579,5.825,9.0254,44.2002,0,0,8.8936,0,0,0,51.6485,43.5636,13.1507,25.8593,76.4225,0,16.2856,22.4035
PG O-40:7 (FA 22:6),1.5718,0,3.4564,26.8742,30.2248,0,15.203,8.4102,0.1073,0,0,0,0,0,0,0,0,0,12.2942,0,0,0,8.2939,7.5199,29.877,0,25.1894,0,0,0,6.2292,0,14.0426,0,64.3019,35.4192,0,0,1.1979,0,24.2369,0
PG O-40:7 (FA 22:5),87.2418,76.4717,59.3975,63.7851,111.7928,126.7763,169.6549,203.9747,87.9435,140.1961,112.3172,94.5098,0,125.1026,142.9865,175.9834,101.2735,167.5456,163.5528,122.9119,131.5615,123.3734,116.1974,122.3945,116.0202,143.818,111.4881,113.5414,0,0,152.6671,106.4762,93.4113,177.6465,185.8719,181.2961,181.9922,174.4752,99.1238,0,0,135.4515
