Sample Name,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-B,PosMSMSALL-CAS9-B,PosMSMSALL-CAV_A,PosMSMSALL-CAV_A,PosMSMSALL-CAV_B,PosMSMSALL-CAV_B,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_B,PosMSMSALL-CAVIN_B,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-B,PosMSMSALL-CERS5-B,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-B,PosMSMSALL-Flot2-B,PosMSMSALL-RAJU-Blank,PosMSMSALL-RAJU-Blank,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_B,PosMSMSALL-SPTLC_B,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-B,PosMSMSALL-UGCG-B,PosMSMSALL-WT_A,PosMSMSALL-WT_A,PosMSMSALL-WT_B,PosMSMSALL-WT_B
HexCer 42:3;2 (LCB 18:0;2-H2O),27.0645,27.0645,0,0,0,26.8704,38.6329,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2702,0,0,0,0,0,0
"HexCer 42:2;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",320.0667,358,505.7588,453,818.8037,671.0283,574.0141,606.105,526.7588,598.3178,659.4531,580.3745,411.7588,426,446,399,174.4531,156,169,230,427.6817,602,381.0667,503.0667,541.1659,418.3745,593.7588,479.7588,0,0,316.7588,338,337.7588,350.2427,0,0,0,0,379,466,352,358
"HexCer 42:2;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",40.7996,54,46.978,47,88,95,67.9909,101,60.9389,88,68,68,46.953,67.9734,33.978,40.9915,0,27,27,0,54,54,47,53.4841,60.9465,53.6443,54,41,0,0,26.9892,26.9909,27,54,0,0,0,0,41,54,47,41
HexCer 42:2;2 (LCB 17:0;2-2H2O),26.9894,41,54,34,54,47,27,54,27,47,54,41,0,0,0,27,27,0,0,0,41,34,41,27,27,46.9947,0,0,0,0,0,0,0,34,0,0,0,0,0,34,0,27
"HexCer 42:1;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",205.2773,301.3424,338.1094,205.3076,261.9547,237.6788,205.5941,206.8672,273.7859,168.4565,164.739,217.8607,447.986,317.5807,328.4154,403.8537,235.4957,252.3112,243.2538,166.5999,371.1874,485.7267,411.6234,393.3155,332.647,446.499,456.1824,502.2242,0,0,213.0208,149.5077,101.6973,146.7764,0,0,0,0,190.0189,298.2502,133.292,159.3424
"HexCer 42:1;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",19.9384,13.1291,16.7534,18.7021,0,0,17.0433,0,0,21.1132,24.042,0,49.0845,18.917,71.1401,25.8431,27,20.0645,27.0645,47,19.1291,39.0922,25.4763,26.3861,9.5438,19.3127,66.0922,24.7566,0,0,0,0,33.0645,6.1291,0,0,0,0,0,33.0922,0,0
"HexCer 40:2;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",9.1653,31.3424,0,0,1.0404,12.6789,1.0016,0,0,0,31.2849,0,0,0,24.272,0,0,0,0,17.4221,0.6771,0,13.7386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.8453,4.2385,0,18.047
"HexCer 40:2;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",22.4948,25.6163,0,0,0,24.1722,0,0,0,20.4834,0,0,5.8386,38.3654,1.8854,0,0,0,0,0,0,0,10.0003,11.7894,54.1606,69.4354,0,0,0,0,0,0,0,0,47,54,0,0,0,0,0,0
HexCer 42:0;2 (LCB 18:0;2-H2O),40.9825,0,5.8388,0,0,0,42.2841,46.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
HexCer 42:3;3 (LCB 18:0;2-H2O),12.7588,0,0,0,0,0,15.4409,35.3972,0,0,0,0,0,0,0,0,0,0,0,15.9728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 42:1;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",19.1474,41,24.4461,26.1474,1.1455,13.4442,28.2968,26.1474,41.7941,17.2949,51.1416,31.8153,12.1474,0,0,34,0,0,0,0,31.3972,47,47,26.1474,25.8119,0,19.8457,32.1474,0,0,0,0,0,0,0,0,0,0,78.9434,87.6865,41.671,60.6865
"HexCer 42:0;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",26.1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 42:0;4 (LCB 18:0;2-H2O),27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 44:4;3 (LCB 18:0;2-H2O),26.0565,19.1474,24.4461,54,0,0,18.1244,31.9426,0,0,0,0,0,27,0,0,0,0,41,44.2949,0,0,27,27,0,0,0,0,0,0,0,0,0,0,41,0,0,34,0,0,27,34
"HexCer 46:4;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",142,230,237,176,270,0,196,189,210,142,142,169,0,0,0,0,169,0,0,0,183,223,153.536,142,169,155,169,223,0,0,0,0,271.5269,304,41,0,54,47,135,196,100.9741,108
HexCer 46:4;2 (LCB 18:0;2-H2O),26.7424,27,0,0,0,0,69.3893,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
HexCer 46:4;2 (LCB 17:0;2-2H2O),27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0
"HexCer 46:3;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",1.8726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 46:3;2 (LCB 18:0;2-H2O),38.9802,31.8417,34,41,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,60.1402,34,0,34,0,0,0,0
"HexCer 44:0;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",32.9542,34,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,27,34
HexCer 46:4;3 (LCB 18:0;2-H2O),15.0537,23.0721,56.7119,41.5269,27,0,3.5993,38.6782,0,27,27,27,34,27,27,41,0,0,43.6556,50.166,27,0,34,34,27,0,0,0,0,0,0,0,0,0,31.7942,31.63,10.5177,61,0,0,7.5269,0
"HexCer 46:0;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",27,27,0,27,0,0,0,0,27,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,68,34,0,0,0,0,0,0,0,0,34,0,0,0,0,41,41,27
HexCer 46:0;4 (LCB 18:0;2-H2O),27,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 48:3;3 (LCB 18:0;2-H2O),32.8529,13.1443,24.3572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 48:1;3 (LCB 18:0;2-H2O),23.1478,8.8244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 48:1;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 28:3;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,27,41,16.733,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,41,33.6437,0,0,0,0,27,0,0,0,0,0,0,0,27,27
HexCer 28:3;2 (LCB 18:0;2-2H2O),0,8.6683,31.7244,23.163,16.4204,22.8282,0,0,50.1156,29.2337,0,0,21.8989,37.2907,0,33.2297,12.5033,0,0,0,21.1155,0,13.0007,2.1275,29.6978,9.4466,0,0,0,25.584,9.7823,9.434,23.2391,33.9413,29.2127,37.4071,0,0,0,0,0,0
"HexCer 28:3;3 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,95,149,88,108,81,88,54,47,81,54,34,0,0,27,47,0,34,0,0,0,0,0,0,0,68,0,0,0,0,0,27,0,27,34,47,0,0,0,0,0,0
HexCer 28:3;3 (LCB 18:0;2-H2O),0,159.3536,230.9385,250.9946,105.0448,157.0414,1440.8427,1485.7792,69.754,50.1811,0,0,0,0,152.0076,113.8654,0,0,0,0,0,0,0,0,0,14.556,0,0,0,0,0,0,0,28.4561,428.8672,566.3595,0,0,0,0,0,0
"HexCer 30:2;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,33.7022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 30:2;2 (LCB 17:0;2-2H2O),0,26.9926,0,0,34,33.9377,0,0,26.9858,0,0,27,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
"HexCer 28:2;4 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,1524.7241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 28:2;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,301.4809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 28:2;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,31.0776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 30:0;2 (LCB 17:0;2-2H2O),0,31.0734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 32:4;2 (LCB 18:0;2-H2O),0,59.2432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 30:0;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,100.1655,0,0,36.3281,0,21.057,17.6722,51.9763,51.3118,54.0605,40.6184,69.8487,91.7138,38.0812,69.2609,62.6624,42.58,36.0565,48.6696,127.3513,79.4794,73.4082,51.9965,98.3367,43.4827,108.426,124.8799,0,0,17.1397,0,14.2012,15.1281,97.5183,94.1773,113.6687,80.6658,173.804,160.5466,106.0512,125.5738
HexCer 30:0;4 (LCB 18:0;2-2H2O),0,24.7819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 30:0;4 (LCB 18:0;2-H2O),0,50.8864,0,0,0,0,60.6664,59.9631,27.2849,18.643,0,0,0,0,0,0,0,0,52.5185,62.9114,31.7506,0,18.1868,19.4573,0,0,0,0,0,0,0,0,0,0,40.9947,34.8712,47.1569,60.5751,52.833,44.7892,29.5497,48.3781
"HexCer 32:3;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,12.4621,15.827,0,0,0,0,0,0,0,0,0,0,29.977,0,18.4973,0,0,0,0,0,0,36.8019,32.2626,27.6012,38.8017,0,0,0,0,11.9582,19.6875,41,0,10.9122,14.863,0,0,0,0,0,0
"HexCer 36:4;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,16.7817,0,0,0,0,0,38.1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 34:0;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,27,14,0,41,27,27,0,33.9943,33.2114,0,27,40.9972,41.6116,73.6208,0,0,0,0,27,0,0,0,24.2218,50.0975,36.7127,0,0,0,0,0,0,0,0,44.7545,44.841,0,0,0,0,0,0
HexCer 36:4;3 (LCB 18:0;2-H2O),0,33.2312,0,0,0,0,54.9908,47.7758,0,0,0,0,34,0,0,0,0,0,24.3187,50.0438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1664,11.2871,26.6659,20.006,0,0,0,0
"HexCer 36:0;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,18.6542,0,31.8563,15.4012,21.4312,0,0,11.3708,0,0,0,18.9869,0,12.4185,13.6192,0,0,0,0,0,0,24.6476,29.2695,0,0,0,0,0,0,0,0,0,0,8.6989,0,0,0,0,0,0,0
HexCer 38:3;3 (LCB 18:0;2-H2O),0,27,0,0,0,0,0,26.2152,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 40:4;3 (LCB 18:0;2-H2O),0,13.3703,0,0,0,0,50.585,53.8762,0,13.3703,0,0,0,0,0,0,0,0,29.9563,27.3703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3703,27,0,13.3703,0,27,0,0
"HexCer 40:3;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,34,0,0,0,33.0422,0,0,0,0,0,0,22.9828,41.2348,21.5356,0,0,0,0,0,0,0,22.2176,0,45.5968,50.6912,0,0,0,0,0,0,0,0,0,36.6535,0,0,0,0,0,0
"HexCer 40:2;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,47,0,40.978,32.9241,47,16.1713,19.3745,6.571,9.0667,0,37.7105,47,34,0,39.7588,27,0,0,0,39.7588,17.9266,47,45.9879,2.2098,30.1586,25.8857,23.0667,0,0,0,0,0,0,0,0,0,0,9.0667,33.9825,45.7796,0
"HexCer 42:3;2 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,27,54,34,61,61,0,27,27,34,41,41,54,0,27,27,34,0,34,0,0,47,41,47,61,61,115,101,0,0,0,27,41,0,0,0,0,0,27,27,0,0
HexCer 42:1;2 (LCB 18:0;2-2H2O),0,25.4632,15.2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4492,27,0,0,0,0,10.6948,18.4632,0,0,21.8206,23.2459,0,0,0,0,0,0,7.4351,0,0,0
HexCer 42:4;3 (LCB 18:0;2-H2O),0,27,0,0,0,0,5.389,8.7621,0,0,0,0,0,0,0,0,0,0,33.1515,19.4664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,34,26.6157,0,0,0,0,0
HexCer 42:2;3 (LCB 18:0;2-2H2O),0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 42:2;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 44:2;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,34,27,41,41,27,0,0,61,53.057,73.058,41,22.5622,27,0,41,0,0,0,27,47,61,54,41,47,0,0,68,0,0,7,0,32.8119,12.1474,0,0,0,0,88,95,47,74
HexCer 44:2;2 (LCB 18:0;2-H2O),0,27,0,0,0,0,36.8714,19.3955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 44:1;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,7.9118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 46:4;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,42.394,36.394,34,35.1998,0,41,34,29.394,0,0,27,0,0,0,0,27,0,0,0,27,34,0,0,9.1131,17.2176,0,22.2234,0,0,0,0,34,41,0,0,0,0,0,0,0,0
HexCer 48:4;3 (LCB 18:0;2-2H2O),0,2.0637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2229,24.8796,0
HexCer 48:4;3 (LCB 18:0;2-H2O),0,41.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4066,0,34,7,0,0,17.6661
HexCer 48:3;3 (LCB 18:0;2-2H2O),0,30.2144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 48:2;3 (LCB 18:0;2-H2O),0,12.1035,0,4.2945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 28:2;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,25.4094,18.3073,0,0,16.733,33.396,0,34,0,0,0,0,46.9946,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,23.733,68,0,0,0,0,0,0,0,0
"HexCer 28:2;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,33.9923,0,0,0,0,0,9.1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3819,0,0,27.0716,0,26.9257,27.4598,0,0,0,0,0,0
"HexCer 28:3;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,37.4535,0,20.1419,29.5019,0,26.7595,0,0,13.8973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9125,0,0,0,0,25.1444,0,33.9455,0,0,0,0,0,0,0,0,0
"HexCer 30:4;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,20.2653,25.0709,22.1648,13.3273,14.7239,5.5305,0,0,18.177,15.1533,0,0,0,25.5368,0,0,15.5056,7.9125,9.4364,10.2409,0,0,0,9.6945,0,0,0,0,0,0,0,0,0,0,5.7719,4.6892,20.9778,23.8243,20.6628,11.6301
"HexCer 30:3;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,22.4517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9134,21.761,0,0
"HexCer 32:3;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,23.3829,0,0,0,0,0,0,0,0,0,0,22.8864,16.1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5405,0,0,0,0,0
HexCer 32:2;3 (LCB 18:0;2-2H2O),0,0,10.3584,16.4762,11.7172,16.9496,0,0,18.5899,0,10.4451,3.2423,0,0,38.0104,6.7085,0,26.2171,0,0,0,0,0,0,5.5101,33.1258,0,0,0,0,0,0,13.9042,28.2492,0,0,0,10.9494,0,0,0,0
HexCer 32:2;3 (LCB 18:0;2-H2O),0,0,19.4839,0,0,0,0,16.0647,0,0,0,0,0,0,0,0,0,0,11.6152,33.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 32:0;4 (LCB 18:0;2-H2O),0,0,24.9994,25.1798,0,25.2502,13.3743,34.2432,0,39.2626,0,0,0,0,0,0,0,0,39.2258,45.6676,0,0,32.4006,0,0,0,0,0,0,0,0,0,0,0,18.0997,25.4385,28.5408,20.978,0,0,0,23.7142
HexCer 36:4;2 (LCB 18:0;2-2H2O),0,0,31.6236,27.8345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3168,0,0,33.5212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 34:0;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 36:4;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,26.6862,0,26.0811,0,0,0,34.8319,12.0954,0,0,16.9638,20.9823,35.2046,16.8172,0,0,0,26.3949,27,0,14.4564,66.2007,29.0358,61.3319,0,0,0,0,0,27,0,0,24.1326,33.6225,0,0,0,0,0,0
HexCer 38:1;4 (LCB 18:0;2-2H2O),0,0,26.4091,0,0,0,0,0,22.5938,0,0,0,0,0,0,16.5443,0,0,0,0,0,0,0,0,0,16.1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 40:4;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
"HexCer 40:3;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,53.1963,0,33.7931,41,38.6038,34,59.9882,61,0,0,41,27,0,0,0,0,27,30.258,0,0,47,12.7588,39.9892,34,0,0,0,0,0,0,0,0,0,0,34,0,0,0
"HexCer 42:2;2 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,44.9063,15.6817,1.1349,43.7346,39.4531,26.4531,26.4531,0,18.9103,0,4.9063,54,53.4531,12.4531,0,0,0,0,41,15.6777,4.9103,8.6777,57.7346,62.1349,42.7999,33.584,0,0,0,19.4531,0,0,0,0,0,0,19.4531,0,0,0
HexCer 42:1;2 (LCB 18:0;2-H2O),0,0,41,0,0,0,22.2489,0,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0
"HexCer 42:1;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,26.8579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 48:2;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,26.4005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 48:3;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,32.7859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 38:0;2 (LCB 18:0;2-H2O),0,0,0,13.424,0,0,1.3611,24.283,0,0,33.933,0,0,0,0,0,0,0,8.7349,30.3803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 36:0;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 40:1;2 (LCB 18:0;2-2H2O),0,0,0,2.5224,0,0,0,0,0,14.1321,0,0,0,0,0,0,0,0,0,0,0,1.711,0,0,0,0,0,0,0,0,0,13.0629,0,0,0,0,0,0,0,0,0,0
HexCer 26:3;2 (LCB 18:0;2-2H2O),0,0,0,0,26.881,0,0,0,0,25.286,0,0,22.3492,0,0,34.4612,0,0,0,0,0,0,0,17.8572,9.6416,32.5858,0,0,0,0,0,0,0,0,25.9111,13.5375,0,0,0,0,0,0
"HexCer 30:3;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,20.696,0,0,0,0,0,0,0,0,14.8839,0,22.761,0,0,0,0,0,0,0,20.1317,0,33.3728,0,0,0,0,0,0,0,0,9.0035,0,25.918,0,0,0,0,0
"HexCer 32:3;2 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,0,0,27,40.9204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 30:0;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,12.5503,0,0,0,18.0889,45.9637,0,0,15.0862,0,0,19.5054,0,0,0,19.5436,0,0,1.0029,25.51,0,23.336,0,0,0,0,0,0,0,0,26.5071,19.0051,0,4.7976,30.2641,59.1994,22.6931,27.6721
"HexCer 32:2;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,26.4494,60.7828,46.2704,0,15.957,14.7243,0,12.6127,19.5048,13.6462,3.1515,18.9587,29.2163,0,20.6888,45.1622,17.126,20.3509,17.6088,19.0171,0,11.2785,1.9833,0,0,0,0,25.2921,21.3502,19.1464,0,0,0,27,14.0384,0,37.8267,0
"HexCer 32:1;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,12.8176,0,11.1015,0,24.8716,0,0,0,0,0,34.6708,3.0443,0,25.3894,0,12.6593,18.5013,0,17.4212,0,38.0552,38.5397,0,0,0,0,6.007,0,0,17.9594,0,30.1504,0,0,0,25.9263,8.7847,0
"HexCer 36:3;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,14.9979,33.6536,33.5045,0,0,17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28.5931,0,31.3765,24.9743,28.2774,0,0,0,0,0,0
HexCer 36:1;3 (LCB 17:0;2-2H2O),0,0,0,0,33.0541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,53.9555,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
"HexCer 38:2;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,20.1448,28.5296,26.8949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.676,13.7203,0,0
"HexCer 38:1;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,48.1184,29.6442,20.7278,47,0,46.9864,0,0,54,37.3514,27,27,0,34,47,27,0,22.4055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
