feature,class,structuralcategory,functionalcategory,totallength,totaldb,totaloh,fullname,aag2-C1,aag2-C2,aag2-C3,aag2-V1,aag2-V2,aag2-V3,BHK-C1,BHK-C2,BHK-C3,BHK-V1,BHK-V2,BHK-V3,C636-C1,C636-C2,C636-C3,C636-V1,C636-V2,C636-V3,GPMV-C1,GPMV-C2,GPMV-C3,GPMV-C4,GPMV-V1,GPMV-V2,GPMV-V3,GPMV-V4,U2OS-C1,U2OS-C2,U2OS-C3,U2OS-V1,U2OS-V2,U2OS-V3
,,,,,,,shortname,aag2C1,aag2C2,aag2C3,aag2V1,aag2V2,aag2V3,BHKC1,BHKC2,BHKC3,BHKV1,BHKV2,BHKV3,C636C1,C636C2,C636C3,C636V1,C636V2,C636V3,GPMVC1,GPMVC2,GPMVC3,GPMVC4,GPMVV1,GPMVV2,GPMVV3,GPMVV4,U2OSC1,U2OSC2,U2OSC3,U2OSV1,U2OSV2,U2OSV3
,,,,,,,cohort,Aagcontrol,Aagcontrol,Aagcontrol,Aagvirus,Aagvirus,Aagvirus,BHK21control,BHK21control,BHK21control,BHK21virus,BHK21virus,BHK21virus,C636control,C636control,C636control,C636virus,C636virus,C636virus,GPMVcontrol,GPMVcontrol,GPMVcontrol,GPMVvirus,GPMVvirus,GPMVvirus,GPMVvirus,GPMVvirus,U2OScontrol,U2OScontrol,U2OScontrol,U2OSvirus,U2OSvirus,U2OSvirus
PI 14:0;0_18:1;0,PI,GPL,MEM,32,1,0,,0.0334872579947276,0.0297916765750532,0.0307198080163957,0.0437418786583153,0.0339922427736532,0.0313227711955166,0.00152919237004446,0.00404403059069889,0.00152070896107855,0.00242190239897877,0.00359937007563762,0.00138677024044274,0.0286123552401577,0.0104496745113921,0.0231579441946291,0.027451328256906,0.0125263366364117,0.0311573477836275,NA,NA,NA,NA,NA,NA,NA,NA,0.00237441945509936,0.00281404637399485,0.00229946014688615,0.00215200657615691,0.00242827405723219,0.00207309351530646
PI 14:0;0_18:2;0,PI,GPL,MEM,32,2,0,,0.0028735934607641,NA,0.00314586564792874,NA,0.00211927107810462,0.0036461724254293,0.000304870849504232,0.00037492669482218,NA,NA,0.000348512776655037,NA,0.00233615638096723,NA,NA,0.00278156610521591,NA,0.00196049867382275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 14:0;0_20:0;0,PI,GPL,MEM,34,0,0,,0.000650265735922183,0.000301485766888487,NA,0.000373405938013737,0.000832850955610289,NA,NA,NA,NA,NA,NA,NA,0.0064475871835022,NA,NA,0.00383276265590901,NA,0.00435353638742493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 14:0;0_20:1;0,PI,GPL,MEM,34,1,0,,NA,NA,NA,NA,NA,NA,0.000424210592414206,NA,0.000320358516325132,0.00072431701230904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000616396400610994,NA,NA,NA,NA
PI 14:0;0_20:2;0,PI,GPL,MEM,34,2,0,,NA,NA,NA,NA,NA,NA,0.000442053375840908,NA,0.000299041657775806,0.000499436248608197,0.000385013482703303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000259334525732962,NA,NA
PI 14:0;0_20:3;0,PI,GPL,MEM,34,3,0,,0.00241446689836537,0.00159683511950599,0.00109027842094167,0.00188568475562568,0.00195416283200139,0.00119301621781517,0.000146944731913134,NA,0.000303679438216891,0.000107953520957539,0.00016646105995752,NA,0.00715250072409767,0.0024265318800946,0.00707114238778916,0.00775851984153727,NA,0.00628545247714046,NA,NA,NA,NA,NA,NA,NA,NA,0.00030211742762814,NA,0.000603998515553386,NA,0.000252040238136566,NA
PI 14:0;0_20:4;0,PI,GPL,MEM,34,4,0,,0.00760895786107262,0.00495082932855411,0.00357579373750234,0.0073817239342008,0.00614474249165747,0.00434508861933974,NA,NA,NA,NA,NA,NA,0.0217275513969856,NA,0.0135691906154843,0.0200370582549579,NA,0.0160470632864578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 14:0;0_20:5;0,PI,GPL,MEM,34,5,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128005694462553,NA,NA,0.00980809361662018,NA,0.00857826982530516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 14:0;0_22:1;0,PI,GPL,MEM,36,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000765431806502348,NA
PI 14:0;0_22:5;0,PI,GPL,MEM,36,5,0,,NA,NA,NA,0.00117179656135318,0.00156210456192046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00211802315521708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 14:0;0_24:1;0,PI,GPL,MEM,38,1,0,,NA,NA,NA,NA,NA,NA,9.48377616947782e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 14:1;0_16:0;0,PI,GPL,MEM,30,1,0,,0.0173045277632485,0.0105077424137525,0.0154056281970196,0.0187935380592653,0.0128794030915473,0.0164530190186078,NA,0.00152972012813361,NA,NA,0.00177590580019786,NA,0.0128157595298651,NA,0.0157227488993139,0.0133852914986746,NA,0.0141931586602991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 14:1;0_16:1;0,PI,GPL,MEM,30,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0231219839043629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 14:1;0_17:0;0,PI,GPL,MEM,31,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000362042736397191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 14:1;0_18:0;0,PI,GPL,MEM,32,1,0,,0.0125392089477182,0.00970729525945048,0.0116924073572715,0.0145144476181982,0.0122123064745757,0.0132651781221487,0.000626878994339978,0.00234119544167697,0.00138431515968245,0.000652793111694023,0.00187216596651698,0.00105443045322442,0.00967435826078603,NA,0.00734079593085286,0.00828496137388178,NA,0.00706708704024457,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00125474749267023,NA,0.000765406576092604,NA,NA
PI 14:1;0_18:1;0,PI,GPL,MEM,32,2,0,,0.0150183017463309,NA,0.0230695121026306,0.0167302823812314,0.012719265573536,0.0237177399446463,0.00147191431912793,0.00274494871725265,NA,NA,0.00169200586912506,NA,0.00947360142393016,NA,NA,0.00943424469066601,NA,0.00632111726212765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 14:1;0_20:0;0,PI,GPL,MEM,34,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00349725840810663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 15:0;0_15:0;0,PI,GPL,MEM,30,0,0,,0.000340771661322496,NA,NA,0.000396135795066291,0.000174673969165403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 15:0;0_16:0;0,PI,GPL,MEM,31,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0462862205089468,NA,NA,NA,NA,NA,NA,NA
PI 15:0;0_16:1;0,PI,GPL,MEM,31,1,0,,0.00598665320437952,0.00425877014932881,0.00493155452425597,0.00860116139531085,0.00631405688291575,0.00609360669149541,NA,NA,NA,NA,NA,NA,0.00482875764356233,NA,NA,0.00176240299590261,NA,0.00230325955808815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 15:0;0_17:1;0,PI,GPL,MEM,32,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000392465074678358,0.000380486109059687,NA,0.00267986216805342,NA,0.00371199979191354,NA,NA,0.00352036966648296,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000356237087382102,NA,NA,NA,NA
PI 15:0;0_18:0;0,PI,GPL,MEM,33,0,0,,0.00197706446148934,NA,NA,0.00238195637270539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 15:0;0_18:1;0,PI,GPL,MEM,33,1,0,,0.0141624035446214,0.0142590166265609,0.010963843264926,0.0226486021018782,0.0158196223859066,0.0140297028564958,NA,0.00164782794185212,NA,NA,NA,NA,0.00564625438889454,0.00468879132453915,0.00547106482933931,0.00597657816542929,0.00739819194325767,0.00877239153438774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 15:0;0_18:2;0,PI,GPL,MEM,33,2,0,,0.00238505964998292,0.00155861228767083,0.00129307762421258,0.00149527803288225,0.00314489394450184,0.00148779017893911,NA,NA,NA,NA,NA,NA,0.00258340886274351,NA,NA,0.00255346220500183,NA,0.00309135209072703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 15:0;0_20:3;0,PI,GPL,MEM,35,3,0,,NA,0.00453500847855687,NA,0.00230896493172148,0.00283604751016616,0.000390376998228786,NA,NA,NA,NA,NA,NA,0.00652831319590534,0.0324159862661888,0.0245322022439614,0.00497954055041181,NA,0.0119409145122465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 15:0;0_20:4;0,PI,GPL,MEM,35,4,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00963470412248222,0.010683772205383,0.0185561077946184,0.00799207406766771,0.00993110086147721,0.0112192966465628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 15:1;0_16:0;0,PI,GPL,MEM,31,1,0,,0.0039570020322479,0.00363520470073869,0.00368572956919486,0.00370782160203857,0.00360993197281312,0.00395382058313736,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0042686923668225,NA,0.00465175498912509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 15:1;0_18:0;0,PI,GPL,MEM,33,1,0,,NA,0.00652569848216267,0.00562624707623893,0.00455163350340687,0.00539111724670416,NA,NA,0.000223757570286847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 15:1;0_18:1;0,PI,GPL,MEM,33,2,0,,NA,NA,0.00632911289869382,0.00444188138464031,NA,0.00734664794411732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00753264787225162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 16:0;0_16:1;0,PI,GPL,MEM,32,1,0,,1.21940699600562,0.88560123622036,1.03303140240581,1.41450527960782,1.05247543605461,1.16972126849871,0.00471248380893421,0.0207723637831182,0.00713702767299382,0.00508924873383007,0.0167354323326371,0.00749326996025971,0.343691012829021,0.0686172330112416,0.301355330881377,0.365720135673065,0.097185576424092,0.485105529205019,NA,0.026414866335151,NA,NA,NA,NA,NA,NA,0.0108827398226376,0.0141993890494426,0.0109459113620943,0.00927711889310835,0.010996264676551,0.00956635023464626
PI 16:0;0_16:2;0,PI,GPL,MEM,32,2,0,,0.0103034007229141,NA,0.014226430584075,0.010450582625791,0.00790528238300038,0.0164923183170491,NA,NA,NA,NA,NA,NA,0.00664091042176467,NA,NA,0.00849433483348223,NA,0.00585643467171884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 16:0;0_17:0;0,PI,GPL,MEM,33,0,0,,0.00452107911656757,NA,NA,0.00357621608224057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010778480557988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 16:0;0_17:1;0,PI,GPL,MEM,33,1,0,,0.0261320960558917,0.0242869502353773,0.0163263355842269,0.0259315604943545,0.0281648127645452,0.0218579148103793,NA,0.000568087280420393,NA,NA,NA,NA,0.0200844665167766,0.00510244050529061,0.0172294461543221,0.0144549650224662,0.00952621448312342,0.023893235141317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 16:0;0_17:2;0,PI,GPL,MEM,33,2,0,,NA,NA,NA,0.00431462649315978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 16:0;0_18:0;0,PI,GPL,MEM,34,0,0,,0.0211426769270222,0.0106750835323369,NA,0.0154611778125247,0.0294827011558549,NA,NA,0.0108605980591296,0.00659245600050227,NA,0.00726302180985995,NA,0.0192517993174062,0.0118110608370665,NA,0.0123090364232745,0.00972087282350756,0.0195118164204734,NA,0.0118843255890886,0.0569781306123473,NA,NA,NA,NA,NA,NA,0.00814279098351843,NA,0.00505281389649382,0.005605956581032,NA
PI 16:0;0_18:1;0,PI,GPL,MEM,34,1,0,,0.989496101177147,0.773980720390727,0.669722656056354,1.13691003809536,0.927389821591622,0.747238991193421,0.0552874549026098,0.160791822417565,0.0394662525300629,0.0708687215239342,0.122802756855747,0.0333183723736225,0.277389582019584,0.127647505993943,0.213388477720176,0.2628465276669,0.176140470400451,0.326694027471121,0.0229355420695178,0.0348932951800811,0.0595939780483196,0.0382196506866524,NA,0.0918113847562296,NA,0.064174729743851,0.0884287128154918,0.121364809582548,0.0734949578008184,0.0827394367651001,0.0893389714958188,0.0728189872289847
PI 16:0;0_18:2;0,PI,GPL,MEM,34,2,0,,0.172073986612274,0.18144830257387,0.116244583978822,0.201527078180882,0.208516393708434,0.127979726674704,0.0158051894017883,0.0266135486314088,0.0133646047371265,0.021451170229431,0.0245564758037945,0.0119173368325192,0.114148987562683,0.07867009811407,0.0999997383634291,0.106710152886095,0.100390493687497,0.143167667556704,NA,0.00443139905799859,NA,NA,NA,NA,NA,NA,0.0178419564028603,0.019338347136036,0.0102942850694355,0.0143399845770852,0.0149372340699513,0.00957978645804479
PI 16:0;0_18:3;0,PI,GPL,MEM,34,3,0,,0.0158164604504368,0.0126869191870737,0.00877246232414003,0.0118282279107687,0.0135424037788042,0.00878592630390403,0.00180371938568838,0.00222906700834284,0.00310728839357129,0.000547526023847424,0.00182828149173413,NA,0.0189944516273655,0.0131893063000125,0.024049285302448,0.0255300025056112,0.0146906559504904,0.0201355645490559,NA,NA,NA,NA,NA,NA,NA,NA,0.00237259970137771,0.00184955074867565,NA,NA,0.00155563612526487,0.00210662670744485
PI 16:0;0_19:1;0,PI,GPL,MEM,35,1,0,,0.013430603113512,0.0130785949698883,0.00891182361706151,0.0137914870297227,0.0163468254437669,0.0120902037257969,0.00135662170275663,NA,0.00179073925617735,0.00267707475779135,0.00242561650570563,NA,0.00617156215636198,NA,0.00544577833641055,0.00396498494020618,NA,0.00711545968718624,NA,NA,NA,NA,NA,NA,NA,NA,0.00275275031159983,NA,NA,0.00222184415282981,0.00194387314403297,0.0019954497118001
PI 16:0;0_19:2;0,PI,GPL,MEM,35,2,0,,0.00977558939267424,0.00964576685661179,NA,0.0100939029432023,0.010281357314843,0.0175780042966183,0.000982072018612512,0.00150562121997825,0.00129511128734954,0.00210191452234696,0.00179786100009749,NA,0.00686390035240878,0.0056737942180034,NA,0.00502523525417798,0.0040929882379649,0.00761193030573644,NA,NA,NA,NA,NA,NA,NA,NA,0.00266655293990799,0.00279230214954894,NA,0.00273847366113215,NA,0.00236051274215408
PI 16:0;0_19:3;0,PI,GPL,MEM,35,3,0,,0.00491693347113663,0.0117640494512207,NA,0.00724285355192928,0.00615407664785421,0.00151744526121955,NA,NA,NA,NA,NA,NA,0.0117952405348701,NA,0.0421177172351522,0.0084718280194216,NA,0.014249876899081,NA,NA,NA,NA,NA,NA,NA,NA,0.00773730956089573,0.00988297394975619,0.00975573151480245,0.0093827290235218,0.0115055649209054,0.00815890810558529
PI 16:0;0_20:1;0,PI,GPL,MEM,36,1,0,,0.00944981934879069,0.00964005760196329,0.00711406468215539,0.010635279468451,0.0107166357657885,0.00816060117717707,0.00548775753446808,0.00762031215583095,0.00377738903014908,0.00851906357018163,0.00818775089349022,0.0043317737013218,0.0066839720934612,0.00422741820323843,0.0067131777281643,0.00603490632338904,0.00317023642354079,0.00657688170171529,NA,NA,NA,NA,NA,0.00366679244030713,NA,NA,0.00694505106165105,0.00759397717325225,0.00436308138968124,0.00627537236796433,0.00502593510859763,0.00377832213646013
PI 16:0;0_20:2;0,PI,GPL,MEM,36,2,0,,0.0154840172360145,NA,0.0119161670898583,NA,0.0177115024608972,0.0105764573852132,0.014726491438086,0.0252947270234599,0.00740988312735572,0.0207430781005379,0.0213081161334679,0.00679112291939976,NA,NA,NA,NA,NA,NA,NA,0.00526085958431714,NA,NA,NA,0.0108274333768628,NA,NA,0.0263511919145568,0.0305171313642216,0.017809845799308,0.023975197383535,0.022331691231882,0.0192806874972786
PI 16:0;0_20:3;0,PI,GPL,MEM,36,3,0,,0.1544601927491,0.158782436630752,0.0886626930626327,0.202276065173707,0.18162299621428,0.0992959878062661,0.0240533727008544,0.0391227800005703,0.0249168823197296,0.0259781604550995,0.0335987531581361,0.0236009879412876,0.414017656354872,0.295283085166687,0.416629798751375,0.370730737953344,0.342021836914303,0.51400107415458,NA,0.0173259433494503,NA,NA,NA,NA,NA,NA,0.0880345160787733,0.0983620062097273,0.078944867514668,0.0840547468799079,0.0785290078813229,0.0771964152085048
PI 16:0;0_20:4;0,PI,GPL,MEM,36,4,0,,0.281455648447083,0.257474512063387,0.107715105166923,0.361627446681675,0.311281914333429,0.122210216344932,0.0331638714349492,0.0660255669404352,0.0856224151812341,0.0418245277800248,0.078440630284096,0.0836283074331311,0.868025361857681,0.336380206115002,0.681397684987464,0.78297699489365,0.384928184752793,0.880560567622398,NA,0.0332155991319227,0.0884402529171562,0.0982674398170436,NA,0.106197203606419,0.110364847821637,0.136171591979985,0.142804246261968,0.180722436357489,0.215323100513535,0.157469167212579,0.157772813655183,0.227819969198128
PI 16:0;0_20:5;0,PI,GPL,MEM,36,5,0,,0.0150905918492317,0.0133609577385345,0.0133476245676492,0.0143020696956391,0.0166760811014752,0.0149864939947977,NA,0.00369540106585249,0.00495772823552412,NA,NA,0.00538995072671636,0.299944623216273,0.0663272668423191,0.193147827384077,0.273520155202389,0.071131584470799,0.245582881848997,NA,NA,NA,NA,NA,NA,NA,NA,0.00820689107818022,0.0102693369278039,0.00746305345595895,0.00764956737610726,0.00700368010382404,0.00644905780072373
PI 16:0;0_21:2;0,PI,GPL,MEM,37,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00594595648384967,NA,NA,NA,NA
PI 16:0;0_21:3;0,PI,GPL,MEM,37,3,0,,0.00323109669546001,NA,NA,NA,NA,NA,NA,NA,0.00176388239025723,NA,0.00267869225949616,NA,0.00546480063180923,NA,NA,0.00416018934201144,NA,0.00621764460085526,NA,NA,NA,NA,NA,NA,NA,NA,0.00989520192841491,0.00939162546693244,0.00651701507509218,0.00700813115273489,0.00762192876332738,0.00562569777676564
PI 16:0;0_22:1;0,PI,GPL,MEM,38,1,0,,NA,NA,NA,0.00412865825022662,NA,NA,0.000431400716835754,NA,NA,NA,0.00411615509629033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 16:0;0_22:2;0,PI,GPL,MEM,38,2,0,,NA,NA,NA,NA,NA,NA,0.00264207253089946,0.00255594521432966,NA,0.00317596931600567,0.00290908575210613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00205360769487097,NA,0.00241233237845822,NA
PI 16:0;0_22:3;0,PI,GPL,MEM,38,3,0,,NA,NA,NA,0.00272479492326112,0.00396231385816511,NA,0.00215774728609814,NA,0.00217944016665133,NA,NA,0.00332019674369417,NA,NA,NA,0.00367732942376168,NA,0.00266644208583527,NA,NA,NA,NA,NA,NA,NA,NA,0.012271951674917,0.0154851431017749,0.00919085428509279,0.0122202248448394,NA,0.00833903846949337
PI 16:0;0_22:4;0,PI,GPL,MEM,38,4,0,,0.0126849945225692,0.0123299172106959,0.00569430966265064,0.0144194174541002,0.0140982783446682,0.00587510072190143,NA,0.00787301338193126,NA,NA,0.00904256291646252,NA,0.00867514576367784,0.00514040915403541,0.00673206525639807,0.0114600995504142,NA,0.0124481431310438,NA,NA,NA,NA,NA,NA,NA,NA,0.0206259564196383,0.0256253228501106,0.024462641950209,0.0199909797778799,0.0204257623456246,0.0264802744706871
PI 16:0;0_22:5;0,PI,GPL,MEM,38,5,0,,0.0207758492070523,0.0232305791053061,0.0191663181316463,0.0271062980322942,0.0293942433468555,0.0212892695657696,0.00831784581121822,0.0110980972119043,0.0236698860673359,0.00931867884197918,0.0112158833535725,0.0225354048622538,0.0309228375435515,0.023763668922265,0.0290453447603462,0.0318467667707534,0.0231416171053237,0.0383699859141882,NA,NA,NA,NA,NA,NA,NA,NA,0.0185443392010369,0.0229927427476747,0.015697957443663,0.0187183796024504,0.0146541414542444,0.0155713572099804
PI 16:0;0_22:6;0,PI,GPL,MEM,38,6,0,,0.00797503374452728,0.00714615963568706,0.00750511095469111,0.0095537184790605,0.00921222200299529,0.00885175762532146,NA,NA,0.00492423804099064,NA,0.0049569842488478,0.00477854579903319,0.0331309576399727,0.011118074509687,0.0245558491429103,0.0319545081884891,NA,0.0347042495789381,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00662408418970606,NA,NA,NA,NA
PI 16:1;0_16:1;0,PI,GPL,MEM,32,2,0,,0.0783869236323295,NA,0.162168630357801,0.0975192508444904,0.0526846574880702,0.189335537710852,0.00130732910662116,0.00328451408748936,NA,NA,0.00229497589822929,NA,0.0318898559407804,NA,NA,0.0377041604839885,NA,0.0258302135221697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 16:1;0_17:0;0,PI,GPL,MEM,33,1,0,,0.0310514468941043,0.0228030910064033,0.0201689427268567,0.0339351219207329,0.0286994207975846,0.0243457567790256,NA,0.000547971581806413,NA,NA,NA,NA,0.00610835773995354,0.00197405374366645,0.00491704012441343,0.00725755308503295,0.00349605385640929,0.0076586383357576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 16:1;0_17:1;0,PI,GPL,MEM,33,2,0,,0.01407973356801,0.0101225035417549,0.0155078340161296,0.0101727092345817,0.0173261639287855,0.018928709797464,NA,NA,NA,NA,NA,NA,0.0150230063106508,NA,0.0196803694160781,0.0149832773618879,0.00962897277393096,0.0122863114993008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 16:1;0_18:0;0,PI,GPL,MEM,34,1,0,,0.885324002389895,0.697172780474323,0.642992252295356,1.0324426656762,0.839310047561521,0.702553358374855,0.0282033854484623,0.0774271343041567,0.0448605360897869,0.0326291936116546,0.0556265477469809,0.0354176310577521,0.223361386235815,0.0755909116189438,0.166224759381768,0.204117843540317,0.103240911456689,0.232373510870061,0.00707710794126332,0.0145679924344103,0.0450513568214792,NA,NA,0.0241684718328093,NA,0.0292231076108052,0.025617520589269,0.0277594533048158,0.0197803439392877,0.0245489689065262,0.0222194799207881,0.0196842490336428
PI 16:1;0_18:1;0,PI,GPL,MEM,34,2,0,,0.912431888331964,0.770604791772299,1.42793747914023,1.15270438356667,0.887887045313221,1.6248217618156,0.0727870824676288,0.123239485242071,0.0410962181200555,0.0860655865930894,0.0855522507720373,0.0322242968229649,0.540081002301496,0.214203183464633,0.430066396153729,0.508007571289536,0.258225240989913,0.606139921036773,NA,0.0115794217589461,NA,NA,NA,NA,NA,NA,0.0446792519811631,0.0506784833873136,0.0247943363953933,0.0401091142611235,0.0402106550025948,0.0242345303693697
PI 16:1;0_18:2;0,PI,GPL,MEM,34,3,0,,0.0357760781514506,0.0263982347081618,0.0289412436106233,0.0293633891618437,0.0277284319244467,0.0332728803850233,0.00330392740678652,0.00431827517401695,0.0036105843227414,0.00180043613646086,0.00402205038226791,0.00334341899206001,0.0306960030210933,0.0148938481910164,0.0332067990963403,0.0361310030802632,0.0195060993817719,0.0345507410317977,NA,NA,NA,NA,NA,NA,NA,NA,0.00377131629433819,0.00357536944510705,0.00358931432569009,0.00364498156071458,0.00227147087044742,0.00207550432229898
PI 16:1;0_18:3;0,PI,GPL,MEM,34,4,0,,0.0158566828753762,0.00866560409757433,0.0196991501152545,0.0133636176157269,0.014995460667711,0.0218878316373923,NA,NA,NA,NA,NA,NA,0.0123548323506896,NA,0.0106552200757056,0.0116496574599981,0.00913450209818455,0.0110114574651529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 16:1;0_19:0;0,PI,GPL,MEM,35,1,0,,0.00756714061466426,0.00580036821464165,0.00480491439525208,0.00946060903328882,0.00709555830059806,0.00493355266169255,NA,NA,0.000255271008047574,NA,NA,NA,0.00185065077479778,0.00168607636769384,0.000861853858932576,0.00192163565964157,0.00144001047202453,0.001989921145358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 16:1;0_19:1;0,PI,GPL,MEM,35,2,0,,0.00752641714951969,0.00747496679180166,0.0110910594041821,0.00943498050893781,0.00820279411591753,0.00853451934230789,0.000216225407583715,0.00060169724468582,0.000433668962402022,0.000450953987584503,0.000435910384218045,NA,0.0073000934701296,0.00401600984519151,0.00991218454386961,0.00718616438097697,0.00386184109582855,0.0110169290205495,NA,NA,NA,NA,NA,NA,NA,NA,0.000638324950576919,0.000591391656007485,0.000881716456455979,0.00058742330493649,0.000914551022013099,0.000717452426480903
PI 16:1;0_19:2;0,PI,GPL,MEM,35,3,0,,0.00364118622648712,0.00470715639726451,0.00298351513333368,0.00520222532520179,0.003726919969912,0.00137579162483295,NA,NA,NA,NA,NA,NA,0.00346004409923499,NA,NA,0.0032321499553402,NA,0.00582458463384117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 16:1;0_19:3;0,PI,GPL,MEM,35,4,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00472775428367041,NA,NA,0.00410984067869693,NA,0.00579241857597417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 16:1;0_20:0;0,PI,GPL,MEM,36,1,0,,0.0625625868519638,0.0469424210903748,0.0547665597624226,0.0768125210221997,0.0571015646129234,0.0556809065292838,NA,0.00139136562509226,NA,0.00173174318150484,0.0014491741727493,0.000877274954578543,0.0403709653919612,0.0101981021844934,0.0418386341128687,0.0445984328446358,0.0119953764450561,0.0628467409418419,NA,NA,NA,NA,NA,NA,NA,NA,0.00113255878545827,NA,NA,0.00107553970321515,NA,NA
