Sample Name,NegMSMSALL-CAS9_A,NegMSMSALL-CAS9_A,NegMSMSALL-CAS9_B,NegMSMSALL-CAS9_B,NegMSMSALL-CAV_A,NegMSMSALL-CAV_A,NegMSMSALL-CAV_B,NegMSMSALL-CAV_B,NegMSMSALL-CAVIN_A,NegMSMSALL-CAVIN_A,NegMSMSALL-CAVIN_B,NegMSMSALL-CAVIN_B,NegMSMSALL-CERS2-1g_A,NegMSMSALL-CERS2-1g_A,NegMSMSALL-CERS2-1g_B,NegMSMSALL-CERS2-1g_B,NegMSMSALL-CERS2-mg_A,NegMSMSALL-CERS2-mg_A,NegMSMSALL-CERS2-mg_B,NegMSMSALL-CERS2-mg_B,NegMSMSALL-CERS5_A,NegMSMSALL-CERS5_A,NegMSMSALL-CERS5_B,NegMSMSALL-CERS5_B,NegMSMSALL-Flot2_A,NegMSMSALL-Flot2_A,NegMSMSALL-Flot2_B,NegMSMSALL-Flot2_B,NegMSMSALL-RAJU-Blank,NegMSMSALL-RAJU-Blank,NegMSMSALL-SPTLC_A,NegMSMSALL-SPTLC_A,NegMSMSALL-SPTLC_B,NegMSMSALL-SPTLC_B,NegMSMSALL-UGCG_A,NegMSMSALL-UGCG_A,NegMSMSALL-UGCG_B,NegMSMSALL-UGCG_B,NegMSMSALL-WT_A,NegMSMSALL-WT_A,NegMSMSALL-WT_B,NegMSMSALL-WT_B
PC 32:7+HCOO (LPC pe),1116.99,936.1334,926.8171,994.8764,643.8653,595.1545,537.2215,410.0912,1089.6279,1049.5246,1050.1814,757.4592,1779.9893,1119.5753,1670.787,1399.4751,1388.1775,1723.1318,1437.468,1750.2554,980.8734,1224.2549,882.8144,1237.4469,1268.2603,1141.6094,1453.6457,1129.8203,0,0,409.303,504.1317,488.3052,623.1004,2643.3714,2406.6977,2110.4022,1938.4677,1147.701,1158.6582,790.4897,1143.2625
PC 32:7+HCOO (LPC pe),2.9181,8.4968,11.0119,18.4124,13.0754,0,10.1069,0,0,25.371,10.4024,0,12.5597,16.654,23.7923,26.9523,12.1822,21.2137,25.3835,16.3734,16.3395,14.6036,40.8867,15.7609,11.5722,2.7861,17.9181,28.4968,0,0,7.4968,11.6226,19.5597,18.4968,13.0754,0,0,0,24.4653,0,4.9496,1.3081
PC 32:7+HCOO (FA 10:1),50.6447,0,63.2046,0,58.5857,27.5623,0,0,0,0,0,0,0,0,0,0,0,73.3083,0,0,0,0,0,52.6854,0,0,62.5567,0,0,0,0,0,31.7226,0,0,0,0,0,0,0,0,0
PC O-32:0+HCOO (FA 14:0),3108.7482,2761.9611,2715.3139,2792.7923,3223.6366,2824.6103,0,2133.3312,0,3897.9266,3259.1193,0,3977.9069,3078.9383,3961.0621,3522.9877,0,5632.1833,6224.2471,6729.7707,6067.6602,5653.0514,5499.1736,5865.2418,5433.6061,0,4428.2016,4611.3078,0,0,3428.8185,3595.3587,0,4305.2629,3301.2937,2982.3979,2683.8878,2723.5759,3430.6164,1791.3312,3062.0202,3053.9126
PC O-32:0+HCOO (FA 18:0),222.7699,208.4762,225.7596,248.1958,78.1178,59.3032,57.6688,86.7827,169.1086,123.7678,147.2928,168.9415,167.7748,157.9302,0,188.413,163.8268,0,231.5086,269.6915,186.8545,278.8063,308.1084,248.2948,0,348.7378,224.6067,262.4598,0,0,55.8516,56.6699,70.3364,54.1968,118.4673,98.0693,71.5852,90.0476,170.3117,44.2412,140.9736,0
PC 32:7+HCOO (FA 22:6),10.1777,0,13.8934,0,4.6455,8.0808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4243,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC O-32:0+HCOO (LPC pe),43.6174,64.9231,15.8443,123.4255,228.1166,91.5528,54.734,98.1616,0,0,1.3541,319.2338,0,51.1151,0,0,3.6998,0,193.1873,0,118.086,0,225.3884,76.6302,146.8277,139.1617,0,167.1529,0,0,107.4027,83.5152,123.822,98.8155,0,0,0.0308,0,0,0,191.2027,0
PC O-32:0+HCOO (LPC pe),113.2327,106.0668,131.2924,85.4117,97.4166,104,70.232,69.3155,114.7923,119.2266,139.2307,151.4968,164.5404,138.2822,148.3296,100.5169,163.3216,153.9483,177.8112,248.8235,238.5999,169.3618,180.3669,213.1872,172.6407,180.23,169.4969,201.7523,0,0,97.5825,144.5926,120.9303,106.9096,137.4166,104.654,106,105.0439,149.547,73.3332,157.4695,135.0675
PC 32:6+HCOO (FA 12:1),25.9698,27.3799,42.394,33.2463,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5866,0,0,7,0,35,0,0,0,0,0,0,0,0,0,0,7,17.4761,15.9091,16.9668,61.4761,8,0,23.826,0
PC 32:6+HCOO (LPC pe),10.7468,0,18.3123,0,0,0,0,0,35.3544,63.6067,3.7048,0,0,10.3087,29.2634,0,0,0,0,33.3056,31.8216,25.6965,0,1.935,0,76.6728,20.663,0,0,0,18.8899,3.7504,0,0,0,0,0,0,0,0,10.2133,21.9515
PC 32:6+HCOO (LPC pe),2.1652,5.2056,0,14.556,14.1538,0,5.651,0.5966,0,7.7977,2.6653,0,7.582,0,0,0,11.6008,25.2057,29.7255,0,0,13.0032,6.087,0,0.688,0.8491,8.0149,0,0,0,0,0.1135,3.0773,5.3487,0,0,0,0,0,4.1071,11.1175,4.9399
PC 32:6+HCOO (FA 20:5),64.8512,76.6372,58.5325,45.9447,0,0,0,0,68.2108,0,0,0,0,0,46.8887,0,0,39.5116,0,0,75.1705,0,50.4193,0,0,0,0,0,0,0,0,0,0,24.4168,25.8711,52.9447,52.8443,35.9877,21.6867,0,20.9098,0
PC 32:6+HCOO (LPC pe),116.8857,121.3577,65.2851,84.025,83.5111,58.3208,84.68,86.375,70.097,75.5712,80.7915,23.0952,124.1043,49.5613,94.4948,122.4457,112.8024,127.1924,90.6145,132.9851,71.2796,147.3888,142.9723,115.3016,118.0826,97.6434,118.3606,91.0187,0,0,41.2001,60.2883,60.8874,69.5633,0,58.1807,49.1352,69.8845,81.9974,90.093,100.621,112.8469
PC 32:6+HCOO (LPC pe),101.5423,97.8603,108.9398,149.7215,99.3703,152.2087,87.7122,85.3204,107.4299,118.1517,61.3758,100.569,142.223,83.7799,189.0566,75.3169,174.233,172.3085,159.3799,186.8726,162.4366,147.5627,124.9137,173.0459,139.5229,128.5792,138.1087,117.3834,0,0,62.7793,88.9545,88.5551,109.3902,73.9808,126.5075,122.9242,78.2586,144.9112,157.136,123.5861,159.0209
PC 32:5+HCOO (FA 20:5),76.6086,0,20.2139,0,0,0,0,0,2.3785,49.909,9.4058,34.7099,14.8934,0,0,0,0,0,15.0849,0,0,15.6263,42.4405,35.6103,17.5347,0,0,0,0,0,0,0,0,0,0,0,96.2665,0,0,0,0,0
PC 32:5+HCOO (LPC pe),0,0,1.6092,17.0179,20.6882,20.8023,4.6075,0,29.7124,8.1651,42.1513,50.806,0,26.4698,42.7951,16.4965,12.842,59.0274,52.4792,26.0856,28.1708,9.206,0,18.4437,7.6124,27.295,35.0485,22.8672,0,0,26.7552,9.8597,5.8457,0,47.2358,3.9295,15.6565,11.9764,11.5936,38.9907,30.8452,0
PC 32:5+HCOO (FA 12:0),19.9548,0,0,0,0,0,0,0,0,0,8.5901,12.0241,0,0,0,0,0,0,0,0,0,14.2252,25.0709,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC 32:5+HCOO (FA 20:5),40.7285,0,20.4512,0,0,0,0,0,18.6086,0,15.816,3.1271,0,0,0,0,0,0,0,0,0,0,27.9639,24.0894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC 32:5+HCOO (LPC pe),85.1072,133.75,109.8247,106.043,68.7472,63.6723,75.6214,72.7768,33.6369,82.8701,65.9929,57.3082,65.0255,75.4286,69.0148,89.3307,87.973,50.439,66.3328,78.7872,77.8491,52.5158,139.2986,102.0533,72.3192,73.1701,74.8492,74.2533,0,0,74.5795,82.4673,108.5359,105.411,59.527,84.3203,84.467,122.2083,97.9981,48.273,57.9469,87.6164
PC 32:5+HCOO (LPC pe),143.0196,95.8507,145.9469,156.9338,96.0584,137.9139,101.0235,61.8842,115.9986,101.4644,100.6832,90.0754,99.8627,101.2359,98.4737,111.0656,131.2043,85.1367,113.7477,149.3648,107.8832,110.932,121.6625,100.4818,77.4036,91.9284,143.4121,108.4397,0,0,124.7948,119.7298,104.2839,89.7737,119.1044,126.5547,106.5023,131.2331,96.7468,101.2288,101.2494,136.6769
PC 32:4+HCOO (LPC pe),4.1296,0,0,42.687,0,3.7384,0,0,15.5713,0,0,19.3624,0,0,19.7398,1.9166,0,31.4963,25.7864,1.687,4.9148,28.7795,0,0,0,2.5102,0,0,0,0,1.1022,0,0,0,13.7463,0,0,0,0,18.3243,9.6894,0
PC 32:4+HCOO (LPC pe),34.8646,10.0722,35.2962,82.3549,33.3837,26.2673,14.7882,38.4109,18.2261,32.463,36.1141,14.7225,40.4898,18.2545,8.4192,42.8115,12.2925,11.1934,17.1827,29.2799,24.8987,28.9586,26.0285,35.7415,36.0475,0,32.6634,25.3507,0,0,32.8079,34.6015,20.4027,7.0757,13.7561,24.5123,28.1339,17.8665,38.8397,0,33.2911,24.7781
PC 32:4+HCOO (LPC pe),28.23,59.5432,47.7837,88.0414,44.9118,12.7438,32.1498,17.3986,34.8771,54.0672,17.2211,58.6599,19.1936,16.699,29.1978,36.4751,25.599,24.1518,25.1347,11.9691,30.9718,33.336,31.544,38.7229,21.4029,0,23.017,9.0825,0,0,23.2436,19.1652,34.2834,21.1287,9.2241,25.4677,28.9291,19.3529,47.6295,0,53.0976,36.8884
PC 32:3+HCOO (LPC pe),4.3361,31.5317,12.9531,21.9487,37.3444,16.9886,36.839,30.4414,56.5998,21.46,25.7589,43.0753,14.4908,28.766,44.2078,30.914,21.7745,23.1899,23.2276,21.9991,39.0365,26.6655,41.1917,34.835,11.7437,0,27.44,32.7343,0,0,35.2872,27.2519,0,46.2627,27.5234,0,0,30.4404,0,21.8416,26.0885,36.7124
PC 32:3+HCOO (LPC pe),18.114,0,0,0,0,0,2.1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8503,3.0874,0,0,0,0,0,0,9.1532,0,0,0,0,0,0,0,0,0,0,0
PC 32:3+HCOO (LPC pe),174.8793,173.4673,192.8763,175.1374,396.4615,366.2403,338.9361,259.537,284.711,228.6423,246.6201,263.7781,296.3504,305.9427,251.1462,283.3357,273.914,278.3825,253.4396,293.8347,193.7326,243.4442,226.1516,192.3063,199.6435,261.8336,457.2098,227.4551,0,0,323.6633,341.959,297.5013,288.7118,422.0299,314.2564,341.7058,353.8011,259.7363,211.5011,220.6382,202.2196
PC O-34:9+HCOO (LPC pe),0,0,0,29.6584,0,0,0,0,0,12.1903,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5431,3.343,0,0,10.1876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC 32:2+HCOO (FA 14:0),23.732,29.4509,19.28,0,27.7253,22.4995,16.5555,0,0,0,21.2664,0,0,0,21.7879,0,20.3753,0,0,20.7901,0,0,22.8397,21.5997,0,29.858,22.3639,27.1937,0,0,27.5958,37.607,28.2924,30.5086,28.9097,0,0,0,19.7092,0,0,28.4812
PC 32:2+HCOO (FA 16:2),89,81,64,65.732,57.9648,67,47,64,66,0,0,45,49,52,45,79,91,52,81,61.8943,64.3459,73.989,95,103,59,81,55,52,0,0,98,74,74,88.3899,50,27.3723,57,54,76,60,84,62
PC 32:2+HCOO (FA 16:1),860.6147,744.206,857.446,859.7155,561.1483,575.714,0,0,940.6132,816.8553,731.3309,818.2396,596.6953,483.9502,572.2509,598.9,555.7351,657.3405,943.651,0,703.5719,723.122,727.5134,776.4402,847.3663,896.9976,0,853.4312,0,0,344.0325,338.1074,0,0,437.48,287.5693,424.4839,398.5645,1155.3124,1009.6196,938.4805,973.4608
PC 32:2+HCOO (FA 16:0),340.2638,362.4999,409.4628,387.8936,0,333.0035,416.588,491.5174,507.2474,499.7196,467.4562,407.4875,535.2036,545.3365,585.4702,0,464.5138,486.6838,576.5012,438.7397,389.1426,462.0332,370.5627,0,445.5057,450.2439,555.208,470.2187,0,0,444.2524,375.2021,454.6542,467.3705,0,0,245.9327,289.0015,273.3867,261.8843,0,448.6817
PC 32:2+HCOO (FA 18:2),60.3866,28.2152,6.9304,0,48.5162,38.7779,40.7142,0,0,0,24.2647,0,0,0,43.6638,0,45.3889,0,76.6136,17.5657,19.748,0,24.098,52.1079,0,78.2792,25.4903,43.7704,0,0,29.5468,36.4339,58.8403,27.5648,18.7653,0,0,0,30.7901,67.5206,0,39.5788
PC 32:2+HCOO (LPC pe),97.427,95.8327,93.0057,46.4548,59.968,119.9677,65.0328,88.8378,71.6473,159.559,62.2527,56.7727,122.0474,77.0042,92.9506,40.6825,86.8259,110.9857,80.2608,40.2744,80.9674,64.7895,80.2868,57.1267,71.9631,55.7092,64.8405,61.5426,0,0,114.6186,121.7411,99.7943,69.4105,107.0161,87.0496,81.5467,106.6798,55.9081,41.5381,88.7378,57.5905
PC 32:2+HCOO (LPC pe),20.4159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6765,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC O-34:8+HCOO (LPC pe),89.8235,79.645,52.6475,97.7214,101.0068,40.8933,61.2185,47.5013,113.2845,80.1017,122.2166,134.6428,109.2486,89.6124,114.3946,162.1903,126.2027,64.205,160.6923,135.1061,91.359,148.8806,4.5555,158.9058,124.8741,88.5895,115.0681,104.5277,0,0,23.3889,5.6935,42.9405,72.4899,0,39.4765,54.6673,21.8774,64.5223,89.3887,79.0036,90.4437
PC O-34:8+HCOO (LPC pe),15.5821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7596,21.833
PC 32:1+HCOO (FA 14:0),246.4806,0,227.438,272.112,292.42,276.8642,193.1834,224.9947,219.5124,294.9419,249.0812,299.7584,240.2595,176.9897,178.6079,169.9696,289.8683,308.0294,354.4098,371.3791,385.4347,390.3863,349.0971,321.0734,313.0453,0,308.6231,312.6703,0,0,359.7864,356.034,364.9907,473.4586,0,134.9849,131.9804,144.9926,318.1912,0,220.2442,241.5839
PC 32:1+HCOO (FA 15:0),280.7923,246.0119,271.0439,0,0,169.0495,104.4968,106.5011,302.4778,310.8263,303.2766,262.3127,218.9181,203.7609,240.025,258.8867,0,0,0,0,310.5475,259.7645,312.654,294.5375,0,208.6036,0,207.5282,0,0,120.9181,146.2174,0,180.7294,154,138.9181,0,125.5601,237.8677,0,268.0496,0
PC 32:1+HCOO (FA 16:1),3669.2485,3465.885,3393.1458,3501.9972,2176.9387,2272.854,1566.5156,1413.4985,2363.3095,2410.7773,2259.6742,0,1630.7164,0,1556.2892,0,2679.8593,2680.1872,3321.6448,3088.4311,2950.1324,0,3355.7869,3032.7138,2438.57,2465.1161,1991.9622,0,0,29,0,0,2311.8682,0,1722.5084,1457.6856,1112.1821,1227.6543,3727.4604,0,0,3213.5119
PC 32:1+HCOO (FA 16:0),2153.7736,2175.4165,0,2300.7314,1251.0596,1191.6107,968.0569,893.7542,1290.5341,1369.6315,1237.3894,1408.1528,1064.7491,935.2426,1075.7795,1147.6309,1277.6943,1240.9888,1528.4426,1552.142,0,1712.725,0,0,1840.088,1677.5796,1868.3636,1575.9519,37.9901,24,1043.8104,1052.8511,1150.8215,1243.1604,1801.8245,1408.9184,1168.2364,1165.582,1466.0761,0,1431.4542,1456.3597
PC 32:1+HCOO (FA 17:1),114.6074,111.8455,120.6838,88.3523,89.1096,115.1152,0,0,122.2246,112.9283,145.1969,92.2404,168.3024,146.5011,170.2366,146.4774,202.2843,200.7182,206.4655,203.7988,209.1166,171.6266,186.2497,190.6295,136.6769,205.2184,112.3542,154.6394,0,0,75.2948,77.4405,124.0006,95.0327,81.0922,103.1221,87.2877,92.8058,110.7582,0,69.0099,110.8286
PC 32:1+HCOO (FA 18:1),242.6996,210.1249,387.5279,449.9276,257.7273,176.1993,284.7868,250.5423,478.5777,345.8432,382.5246,258.6951,443.3925,322.7988,389.6439,451.3991,303.3986,456.1765,334.3701,329.9124,152.2347,285.442,860.1769,304.8016,418.167,442.929,581.1199,477.5547,0,0,237.6954,206.9681,381.9646,225.6983,715.3403,351.9149,301.7439,260.7446,419.3139,0,538.6491,400.1815
PC 32:1+HCOO (LPC pe),18.7159,37.8032,45.6423,29.9046,0,20.6745,10.6766,8.8953,27.0426,18.7707,11.8055,14.5235,27.6123,0,17.9383,2.4291,0,40.4032,0,16.9453,38.5392,15.1247,76.1423,0,0.7776,37.1117,14.191,23.7904,0,0,30.8562,38.6511,30.3947,40.7617,49.9745,12.4609,4.559,35.9164,40.8644,0,69.1184,57.0517
PC 32:1+HCOO (LPC pe),37.6662,34.9654,34.9722,66.9489,0,34.9926,34.9714,0,53.9797,22.9686,46.99,34.9659,26.9889,31.9903,33.983,33.9788,33.9851,54.986,46.9854,38.993,54.982,41.9806,66.9507,42.9827,66.9876,64,68.9866,31.5702,0,0,26.9451,0,26.9801,0,32.9946,43.9852,0,41.9888,36.9723,0,36.9738,30.4715
PC O-34:7+HCOO (LPC pe),34.089,32.9817,37.245,66.998,32.0524,8.444,17.6761,27.2631,33.12,40.3603,30.6707,18.1544,54.6483,35.474,32.3913,57.8881,67.823,23.5241,68.1216,42.264,31.0616,42.076,31.5305,61.2462,19.1882,55.2206,28.2754,52.8469,0,0,22.8689,7.19,3.3167,1.392,45.1633,34.6291,48.706,28.4982,62.2239,31.3846,42.3894,53.4677
PC 32:0+HCOO (FA 14:0),76.5645,94.3807,81.8341,61.9922,75.7184,54.0828,51.5896,40.686,135.3618,110.6433,80.0377,87.7708,0,0,117.948,73.5401,110.831,107.1214,120.739,163.6692,155.7829,163.9488,146.6233,0,145.0656,155.6326,137.5361,84.7499,0,0,15.1522,59.6611,91.9519,37.2781,89.9453,58.0134,47.4582,94.5316,51.4324,0,30.0589,62.3131
PC 32:0+HCOO (FA 15:0),1080.7852,1065.1671,1116.2814,0,796.684,814.0116,394.5823,0,1075.1942,1107.9574,1000.4246,1036.8422,902.0143,774.9921,957.9452,744.5361,992.6163,1004.6048,0,1053.1146,0,1470.1608,1350.922,1390.187,650.2586,734.9476,0,844.8195,0,0,0,0,0,0,0,815.3725,741.8519,626.1507,0,711.0691,706.5269,744.9858
PC 32:0+HCOO (FA 17:0),77.9327,89.7064,106.8009,84.8241,135.9127,0,0,96.3686,164.2857,133.2155,0,0,136.8656,123.4564,132.399,0,0,173.3236,169.4556,170.608,185.7548,173.1373,187.0308,199.1427,98.0986,123.6985,139.0898,94.4419,0,0,77.0147,114.3881,66.73,122.2167,131.5946,102.4765,0,65.3152,96.9414,78.5635,0,68.425
PC 32:0+HCOO (FA 18:0),87.8632,80.0479,0,82.9834,46.944,54.4951,49.1969,85.9395,32.3207,47.8349,33.2381,56.1582,64.085,68.8087,52.7631,57.8538,53.0459,16.5961,80.1252,67.2155,50.7379,79.5258,48.5982,78.8178,0,0,53.8431,59.5685,0,0,48.4321,24.6419,35.0028,51.8308,75.3886,64.903,54.7246,0,65.7992,56.8988,54.987,48.5902
PC 32:0+HCOO (LPC pe),72.408,50.1249,18.3298,35.6336,34.623,39.3925,14.4241,7.6016,28.825,24.782,44.5897,45.8645,19.251,41.9774,39.6469,41.3063,13.0732,42.5599,20.687,39.7291,57.7594,61.5037,39.1579,40.815,42.9088,9.4304,43.7932,21.4669,0,0,22.0468,25.2753,57.6943,66.1119,23.881,38.0725,35.8609,25.0533,11.6482,30.9165,70.3976,0
PC 32:0+HCOO (LPC pe),43.2437,55.5715,78.9413,41.967,39,32.5572,3.5684,26.4049,16.5501,29.8944,13.234,52.5713,22.7756,6.1396,31.0893,27.0915,24.0882,28.0197,29.2364,24.4488,21.0218,44.2693,52.0869,50.9802,45.0814,4.2689,19.7854,33.7269,0,0,46.2677,44,30.7802,30.8238,14.6102,18.8177,25,12.8699,17.9303,11.8238,23.1431,48.8956
PC O-34:6+HCOO (FA 12:1),0,0,18.1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5118,0,0,0,0
PC O-34:6+HCOO (FA 22:5),7.0719,0,22.8893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9333,0,0,0,0
PC O-34:6+HCOO (LPC pe),8.3745,17.687,35.0265,23.3252,0,11.9024,17.885,13.2615,20.064,30.5553,0,6.2362,26.7879,0,22.3033,12.271,30.9798,0,24.37,25.5062,3.5644,13.0404,18.2808,0.0669,23.2954,42.1413,17.7962,31.047,0,0,0,5.7537,11.9637,0,0,0,0,21.2155,22.6694,13.3852,0.3298,28.1035
PC O-34:6+HCOO (LPC pe),6.0831,0,0,11.4845,0,0,14.9412,0,0,17.8433,0,0,9,0,8.5827,0,5.2723,0,0,8.3408,2.7795,2.0143,0,0,0,0,16.5541,0,0,0,0,0,2.7825,0,0,0,0,0,0,17.0666,9.6621,0
PC O-34:6+HCOO (LPC pe),11.2766,23.7299,22.1172,16.801,22.7725,18.9205,0,23.0138,19.0802,9.5868,35.0137,22.6532,0,0,14.0094,8.5912,2.4419,9.5004,19.8712,0,25.5502,15.1726,26.1688,35.5559,16.4525,8.9502,13.0445,8.374,0,0,5.0772,25.8446,14.8512,13.2288,15.6272,9.4693,26.9632,24.2617,11.454,17.2904,32.634,4.5565
PC O-34:6+HCOO (LPC pe),18.2067,27.7489,25.0488,32.1459,0,6.8171,15.5739,0,4.6982,12.4975,14.6504,21.1931,28.0948,34.8283,39.8791,16.7275,39.6604,0,30.2165,23.8433,33.8141,0,15.5892,43.0913,2.2803,18.8779,31.0333,23.2882,0,0,27.6531,0,33.1867,5.0527,43.3345,11.7955,16.8238,18.9886,17.6155,0,20.2962,5.6905
PC O-34:5+HCOO (LPC pe),19.247,16.3129,15.3658,30.6351,22.5157,48.6986,29.2721,12.0914,0,10.0781,3.1457,10.3179,31.3244,33.2612,19.9359,31.1134,19.3712,17.8413,29.4931,20.128,32.4434,21.5632,23.4403,0,18.5269,23.8963,4.6872,0,0,0,52.1307,12.2208,20.2907,0,12.8772,0,0,0,28.7008,0,0,19.0358
PC O-34:3+HCOO (FA 16:2),32,40,30,37,23,28,0,0,0,0,23,22,25,0,27,34,40,32,30,37,38,23,27,40,28,0,30,0,0,0,0,0,29,25,0,0,0,0,33,22,35,34
PC O-34:3+HCOO (FA 16:1),133.2974,96.3789,119.049,124.6416,110.7601,105.718,66.4353,82.9617,111.7491,119.7569,71.0712,80.1483,55.9155,95.6862,0,54.635,70.0018,82.9408,93.1869,71.9398,114.5286,70.3754,109.747,127.9919,124.1079,0,82.6579,89.9953,22,0,74.1392,51.3391,32.8408,55.7265,50.3824,0,26.0575,46.6719,138.2605,110.4401,101.435,110.6276
PC O-34:3+HCOO (FA 18:2),386.4076,319.9371,0,335.0959,0,510.3293,452.6437,401.9875,408.7807,337.4301,432.9474,433.1735,344.5711,292.1249,509.6619,453.8077,452.1888,447.4705,615.1522,503.2494,509.6979,617.7202,529.8614,600.9991,0,0,603.9812,381.3121,79,0,229.9766,204.1851,0,305.145,395.8843,332.8504,331.0939,252.7862,446.4626,359.8901,381.5769,389.1333
PC O-34:3+HCOO (FA 18:1),5522.3372,4274.6285,5216.4071,0,4439.03,4774.7975,0,0,0,0,4939.3138,5141.4085,2928.7,0,5001.1654,3501.8827,3655.7876,3654.6548,5214.2621,5218.3843,5961.6937,5735.7034,6374.4412,6466.3169,4364.6426,0,3864.3814,3583.8837,0,0,0,1670.2437,2219.4572,2613.8613,0,0,0,0,10289.1745,8682.8648,7652.0499,8945.9576
PC O-34:3+HCOO (LPC pe),32.2908,0,0,23.7945,0,23.1678,0,0,0,0,0,0,21.835,36.3266,26.1949,0,0,22.3433,0,0,0,0,0,0,0,0,15.9791,0,0,0,0,0,0,0,19.4893,0,0,0,0,0,0,0
PC O-34:3+HCOO (18:1(d7)),277.3406,303.0813,271.4732,358.8615,540.8087,576.0891,0,0,0,0,446.0819,462.9834,534.2513,0,472.9951,479.6386,370.8452,0,358.4522,377.6729,331.6534,348.2246,361.4079,327.6976,358.5952,0,467.7901,467.6404,0,0,0,764.8829,631.305,512.5102,0,0,0,0,373.5329,0,0,395.7776
PC 34:9+HCOO (LPC pe),87.0382,101.9026,95.9082,106.9128,148.8656,126.1809,100.4434,131.9278,116,154.9398,132.3679,115.2922,130.8528,72.5014,132.5827,124.8142,127.8843,109.8526,137.8196,105.8646,80.7433,147.8712,63.8542,159.252,142.3642,0,166.3292,142.2997,0,0,156.6887,136.927,90.8788,147,87.1205,98,118.2692,108.3502,119.8286,52,106,120.463
PC 34:9+HCOO (LPC pe),75.9913,89,79.9963,99,127,111,103.3739,145,123,115,98,98,115.5645,92.1667,91,108,102,108,90.9765,88.9617,98.9977,76.4735,68.8957,96.5542,103.9914,22.9935,96.1655,102.548,0,0,153,123,154,140,109.6072,108.3453,137.8772,96.7328,84,25,78.9942,95.907
PC O-34:2+HCOO (FA 14:1),35,0,28,32,0,0,0,0,0,0,0,0,25,32,37,0,34,32,28,66,37,55,34,45,57,38,52,30,0,0,0,7,0,0,0,0,0,0,30,0,32,22
PC O-34:2+HCOO (FA 16:2),96.9096,0,0,91.7924,0,80.9617,71.654,50.654,57.9496,84.0754,0,80.6721,111.5905,151.0754,114.838,166.3143,0,213.614,215.0016,186.3081,191.1678,174.8273,0,157.4467,185.9428,182,129.052,164.2995,0,0,97.5282,132.1069,113.1169,0,74.654,115,0,93,76.981,30.654,50.9496,73.4653
PC O-34:2+HCOO (FA 16:1),5769.7178,5342.589,4892.3928,4707.1698,2928.5215,2991.1485,0,1823.3769,3767.6429,3765.8964,3237.5712,0,3204.3912,0,3376.2687,3114.9269,3660.5155,3815.4942,5283.758,4985.9802,4724.4597,4402.2919,4602.1958,4433.4788,3552.4206,3877.0046,0,3157.1725,11.654,0,1605.8689,1756.9429,1854.2269,2108.1951,1707.4998,1579.4842,1423.0057,1394.0819,8701.7795,4381.8033,6792.9965,8077.8381
PC O-34:2+HCOO (FA 16:0),168.4725,195.5862,188.7322,204.2199,142.0368,180.3218,205.0723,229.4192,155.7425,142.3478,157.1278,194.7249,169.0254,168.4777,189.7967,194.2969,185.9068,216.7703,261.0923,270.4378,231.6605,188.9737,214.8016,0,291.2662,345.3747,244.5529,241.7739,0,0,207.599,0,183.2388,157.6229,207.8171,157.4171,114.6498,126.5079,156.1605,78.132,142.2546,113.7876
PC O-34:2+HCOO (FA 17:1),105.4778,109.7809,87.4621,101.5686,45.1392,38.8791,29.9643,57.1717,69.5271,80.7785,48.5969,46.3187,54.5635,75.5108,96.6362,92.1686,72.7325,74.9881,116.3657,95.0347,93.9921,90.6222,83.217,61.1556,85.8847,147.3515,150.2559,120.895,0,0,0,27.8333,44.6618,20.8904,0,107.1683,34.0029,59.8556,0,31.3932,75.5826,77.9883
PC O-34:2+HCOO (FA 18:2),277.0809,276.0295,215.2938,279.6586,385.9787,297.1251,238.8788,224.6469,377.1507,358.1746,329.1198,346.372,231.6689,227.708,273.994,261.2351,346.8554,366.8406,392.837,343.9727,331.0882,294.0104,374.016,285.8744,407.1518,361.2527,406.767,388.2378,0,0,377.5999,351.8275,399.0079,418.3901,265.875,240.5223,223.4136,178.6119,264.2435,88.4643,187.4223,274.1528
