Sample Name,NegMSMSALL-CAS9_A,NegMSMSALL-CAS9_A,NegMSMSALL-CAS9_B,NegMSMSALL-CAS9_B,NegMSMSALL-CAV_A,NegMSMSALL-CAV_A,NegMSMSALL-CAV_B,NegMSMSALL-CAV_B,NegMSMSALL-CAVIN_A,NegMSMSALL-CAVIN_A,NegMSMSALL-CAVIN_B,NegMSMSALL-CAVIN_B,NegMSMSALL-CERS2-1g_A,NegMSMSALL-CERS2-1g_A,NegMSMSALL-CERS2-1g_B,NegMSMSALL-CERS2-1g_B,NegMSMSALL-CERS2-mg_A,NegMSMSALL-CERS2-mg_A,NegMSMSALL-CERS2-mg_B,NegMSMSALL-CERS2-mg_B,NegMSMSALL-CERS5_A,NegMSMSALL-CERS5_A,NegMSMSALL-CERS5_B,NegMSMSALL-CERS5_B,NegMSMSALL-Flot2_A,NegMSMSALL-Flot2_A,NegMSMSALL-Flot2_B,NegMSMSALL-Flot2_B,NegMSMSALL-RAJU-Blank,NegMSMSALL-RAJU-Blank,NegMSMSALL-SPTLC_A,NegMSMSALL-SPTLC_A,NegMSMSALL-SPTLC_B,NegMSMSALL-SPTLC_B,NegMSMSALL-UGCG_A,NegMSMSALL-UGCG_A,NegMSMSALL-UGCG_B,NegMSMSALL-UGCG_B,NegMSMSALL-WT_A,NegMSMSALL-WT_A,NegMSMSALL-WT_B,NegMSMSALL-WT_B
Group,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1
PS O-36:6 (FA 14:1),8.6647,0,6.2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9374,12.1567,0
PS O-36:6 (FA 14:0),211.3347,0,242.8333,0,202.0442,153.0899,0,0,0,320.1581,0,263.3807,0,284.0766,0,0,317.0062,292.0796,0,0,0,0,0,452.9879,0,0,380.7303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS O-36:6 (FA 16:1),0,0,68.3274,0,0,0,59.688,52.1286,4.9049,0,0,0,0,0,21.0832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.2354,61.2687,0
PS O-36:6 (FA 20:5),49.3166,80.986,107.3143,0,67.4429,84.779,105.6089,106.499,46.6194,46.1448,38.8705,49.6071,13.6704,46.524,90.4397,94.1548,135.0977,143.8641,55.9671,62.4836,49.9879,39.2277,36.1617,55.3756,144.5821,144.1377,23.2483,0,0,0,20.643,14.0732,15.8284,0,118.4974,96.3877,56.1083,67.1264,0.9679,6.7231,32.0501,70.6575
PS O-36:6 (FA 20:4),887.1871,0,875.3387,0,581.3447,0,843.0166,805.3573,818.0605,852.8065,804.7331,820.8998,638.9395,542.3802,1042.8887,860.6237,744.484,734.3352,838.7114,861.6463,937.9472,0,948.038,1051.0536,637.5148,642.3526,631.2589,564.6111,0,0,687.2548,634.7897,703.3697,667.6875,601.2019,607.8654,0,0,0,0,0,679.4251
PS O-36:6 (FA 14:0),3110.5862,0,2718.3525,0,3225.4264,2825.6337,0,0,0,3901.6638,0,3541.7748,0,3082.5911,0,0,5184.3901,5633.2002,0,0,0,0,0,5870.4415,0,0,4432.399,0,0,0,0,0,4016.4831,0,0,0,0,0,0,0,0,0
PS O-36:6 (FA 16:2),37,0,34,37.6416,33,0,50.4767,37,26.3399,32,15,22,64,49,41.4557,45.6372,51,0,36.6372,68.4053,41.9898,57,35,68.7145,30.5725,29.582,37,47.224,0,0,19.282,42,48.4529,42,30,21.6372,0,27,0,0,23,26.9898
PS O-36:6 (FA 16:1),1419.8982,1213.3755,1233.0564,1444.6052,743.8504,769.133,705.3389,570.3882,1039.2527,950.0931,940.0391,930.2524,942.3497,766.8068,1238.8934,1151.484,989.8435,978.5821,1305.357,1277.5488,991.9592,1015.8375,1209.8784,1150.1193,830.5332,809.0222,945.8709,827.5429,0,0,552.6377,552.8246,712.7411,734.5894,535.9236,515.587,506.7108,447.7803,1871.1948,696.2149,2209.0912,2244.5397
PS O-36:6 (FA 20:5),217.924,179.3562,176.1502,172.9329,76.0494,64.3946,67.0478,87.6414,153.9301,0,120.9382,164.6282,161.4503,138.5507,234.8635,173.3535,160.503,173.2474,263.9503,208.0056,214.4436,171.0865,257.2248,230.0613,242.2625,196.5947,211.8292,280.8019,0,0,82.3913,58.1191,85.0416,76.3318,102.6806,66.9086,112.5944,76.2576,148.824,54.9983,159.032,94.189
PS O-36:6 (FA 20:4),6046.1428,0,5745.4673,5809.2456,4713.9038,0,4152.9827,4109.9655,6418.2253,5778.574,5245.8092,5533.4525,4807.002,4220.5901,6468.6819,5052.1465,5131.5444,5355.9838,6468.0172,6298.7805,6540.3939,6572.9846,0,0,4927.1898,4511.9852,4477.5256,4496.3167,0,0,4225.3981,4256.0436,5116.2732,4870.4057,3903.3655,3670.4847,0,2820.2871,0,0,4701.3914,4788.9262
PS O-36:6 (FA 22:6),10.7644,0,13.8375,0,6.0081,9.4962,0,0,0,0,0,0.8498,0,0.6976,0,0,1.2263,0,0,0,0,0,0,11.7289,0,0,22.3449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS O-36:6 (FA 22:5),417.5521,0,460.8035,456.4003,0,0,0,0,0,0,0,0,639.2984,0,0,0,0,754.1718,0,795.5557,748.5984,701.0519,0,0,538.2206,0,514.3744,529.2524,0,0,0,0,0,0,0,0,456.1679,0,306.5022,174.135,363.0828,321.1264
PS O-36:6 (PS),23.4096,33.6483,0,28.1132,8.2698,5.3308,12.3518,12.3345,17.2508,14.8871,15.7793,24.7882,0,0,24.3056,18.8281,13.3062,0,22.491,10.79,5.3309,20.6521,22.9052,19.467,27.7741,17.8786,10.7495,0,0,0,0,23.9814,0,10.1685,0,25.5708,15.5545,0,0,6.3404,24.0062,13.1615
PS O-36:5 (FA 16:1),312.6408,0,313.9096,389.9654,338.7144,375.337,350.2185,0,359.8073,481.373,381.295,303.7718,491.4609,397.5762,517.7096,0,416.9827,480.4835,559.8113,542.9038,730.0271,561.5899,661.7951,527.226,515.8082,493.0907,547.8062,552.0821,0,0,248.2196,286.1497,195.7478,207.1316,22.6036,285.6866,344.489,376.9483,331.3905,356.5743,335.1526,328.2055
PS O-36:5 (FA 20:4),748.1096,659.3228,998.7406,988.9945,329.6626,480.3525,734.9336,1003.9369,173.4254,303.1929,347.7959,201.0663,289.9957,185.436,986.51,0,313.9278,197.52,0,562.2517,573.0264,279.9677,492.8414,544.6135,499.4713,812.938,474.2162,349.5019,0,0,51.4379,85.1841,7.212,0,0,925.2432,796.2782,1135.7994,0,0,0,158.1313
PS O-36:5 (FA 16:1),4111.7412,3567.5685,3959.6404,4946.0833,4392.1448,4152.1318,3955.7357,3419.7081,4414.4033,3991.0279,3680.0538,3565.7741,5110.1419,4202.186,5682.3213,5675.0064,5866.4759,5696.9995,6955.4993,0,5535.9343,0,6006.8685,6146.1929,4646.3359,5136.5795,5457.0275,4527.8181,12.9512,22.6738,2553.3623,0,2868.6898,3156.2577,2094.0976,3302.9346,3286.8984,3521.585,5619.2392,5390.6177,6142.1057,6485.6751
PS O-36:5 (FA 16:0),3144.3374,2854.9323,2970.0244,3620.9604,2663.4204,2478.8622,2567.5921,2322.7701,3234.5232,2878.2475,2803.0565,2800.0826,3281.9274,2831.4808,4095.1803,0,3575.0916,3663.519,4427.5788,4325.9277,3504.0268,3714.1477,0,3907.9809,2803.8235,3188.5407,0,3247.8826,0,0,2206.6022,2195.6249,2390.3265,2237.5724,1472.3857,2638.7434,2691.4703,2919.7631,3168.4599,3097.7091,3636.8804,3855.4743
PS O-36:5 (FA 20:5),66.0111,76.3082,59.3426,45.745,39.58,68.4334,60.0661,27.5482,69.009,35.2824,39.8099,30.835,30.7898,33.7818,48.0708,0,68.0611,39.4389,21.7053,46.5705,76.31,61.0982,51.8321,52.3676,46.4922,63.5692,45.0637,27.9513,0,0,2.8989,30.8691,30.2911,24.7691,26.2364,53.2341,0,36.2117,22.5232,18.5755,21.765,28.2999
PS O-36:5 (FA 20:4),15674.2336,13306.6273,14318.8897,15056.7118,10897.1003,9910.8914,9400.8229,9510.7083,12615.3551,11150.9363,11054.5003,11829.8657,10960.0229,9890.7628,14186.6702,9924.1914,10648.0694,11019.4374,15057.1017,13020.4961,15174.9867,14929.3376,15309.9259,15541.0896,10914.2057,11128.5176,11331.689,10328.3601,492.5533,0,7159.0528,7505.9168,8095.6255,8319.3755,4992.9949,10696.971,9490.4066,9608.6183,8338.4995,7911.9508,8381.3024,8296.9205
PS O-36:5 (PS),31.6659,12.5152,33.795,40.2795,0,37.6663,18.207,21.7222,13.3252,25.927,30.5611,35.6966,35.6077,0,39.4751,34.2434,25.0066,39.0391,60.01,37.8943,37.7615,34.431,20.9355,23.5189,38.0026,60.9846,35.6387,3.8517,0,0,0,13.1651,20.6991,14.1195,0,21.1329,29.2225,23.1155,48.3177,19.1219,21.2032,13.7267
PS O-36:4 (FA 16:1),924.7734,1100.2519,933.3158,1092.0245,999.715,953.6176,975.8571,976.6888,1138.3692,1175.4852,970.5978,983.6976,1222.0185,1112.8686,1614.1101,1436.6624,1474.5048,1457.1236,1722.4516,1818.1671,1591.1809,1334.0569,1739.4133,1468.4947,0,0,1445.5013,1342.4535,0,0,688.367,715.8959,916.797,609.6639,0,853.3386,973.9675,811.2064,1496.1069,1254.1904,1588.7008,1396.0144
PS O-36:4 (FA 18:2),299.3484,0,256.0288,224.3431,252.5325,233.1487,288.2071,245.6392,347.0112,0,256.4298,267.4835,356.0693,297.8007,425.0894,375.345,365.0535,345.1686,430.0989,360.5421,0,353.5481,456.0666,0,311.2754,368.7503,0,284.1139,0,0,219.2577,261.7175,239.8658,297.0596,198.0012,182.8433,131.9387,145.0126,380.1063,364.5245,360.0969,0
PS 36:10 (PS),20.7054,19.3564,0,28.7125,0,22.7736,0,0,0,0,0,0,0,0,0,0,10.5804,16.9307,0,18.1547,6.7656,26.5051,0,15.2446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8177,0,0
PS O-36:3 (FA 16:1),220.8608,200.981,252.3493,242.9855,0,372.0959,313.053,0,378.1622,303.0236,421.6934,327.5141,224.1674,277.0878,259.2896,0,0,287.788,526.1684,362.9722,370.5752,530.2971,0,421.7212,255.0663,0,256.0737,196.2663,0,0,180.9629,151.0657,0,226.5874,0,104.6974,75.718,97.1041,391.2887,0,409.8677,439.6007
PS O-36:3 (FA 18:2),311.214,253.8623,288.6664,417.5801,105.4142,101.9831,96.9242,150.1805,0,202.7104,171.7755,214.6112,251.0827,0,353.9304,282.8955,203.3609,216.731,289.3953,341.881,265.8155,326.6207,172.3422,357.3241,252.3877,0,227.5632,249.9837,0,0,122.3348,100.5463,134.158,115.9248,42.4583,127.4794,100.1445,165.6261,279.1789,0,295.3926,275.1365
PS O-36:3 (FA 18:1),4503.551,3661.7048,4350.6987,6265.1233,3687.1526,3520.9764,3391.0118,2918.9354,4674.1775,4393.9626,4022.9469,3881.63,3195.0761,3041.4895,4366.6935,4017.7418,3545.4994,3631.5962,4955.5198,4683.3568,5068.0436,5492.9366,2896.8022,5739.8328,3919.6066,0,3288.5713,3385.0232,0,0,2057.7103,2037.2947,2235.2809,2530.1766,1100.0053,2009.6154,1730.4709,1635.7702,5956.6693,0,5631.0666,5385.7977
PS O-36:3 (FA 18:0),172.1482,152.3529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.0932,0,0,53.7112,205.9174,0,0,176.9925,0,0,0,0,0,0,0,0,0,0,0,151.3666,0,0,0
PS O-36:3 (FA 20:2),475.0652,373.1249,382.378,430.4733,522.6373,491.9923,491.8529,501.84,561.1412,589.3099,477.1549,497.8052,367.9432,332.4738,451.3506,530.5371,444.9367,537.8991,645.5318,655.7673,564.2702,559.0768,253.0892,752.748,304.9263,0,293.752,305.0475,0,0,188.8022,248.4354,276.1911,262.3359,0,233.0861,0,166.5996,0,0,355.522,347.3182
PS O-36:3 (PS),19.961,0,28.7608,32.6193,0,10.8881,0,0,28.5197,0,20.8459,0,0,0,0,0,0,16.6371,24.681,0,0,9.155,0,17.4721,0,0,11.9979,0,0,0,0,0,0,0,0,0,0,0,16.9258,0,21.0163,19.5546
PS 36:9 (PS),32.0086,21.7796,35.0498,42.6835,0,0,0,0,5.9045,26.8476,0,21.62,0,0,35.5761,34.7988,20.2841,22.4328,26.7803,24.4489,50.4437,46.7217,53.797,53.207,46.7767,0,34.6809,41.2301,0,0,0,0,0,0,12.4841,0,0,0,26.4055,22.388,38.5114,40.3088
PS O-36:2 (FA 16:1),203.362,175.9122,185.9411,241.138,217.7195,257.253,186.0383,250.0459,338.4329,298.0619,251.6906,254.9821,364.9875,343.3617,350.8407,0,351.2058,402.1454,347.4691,399.8935,329.0084,305.0139,461.6379,409.7878,358.3502,331.8507,399.361,280.3309,0,0,157.0528,127.6321,198.1744,219.6536,148.3253,174.1733,92.6279,118.8045,397.0959,290.894,402.7571,0
PS O-36:2 (FA 18:1),2316.8907,1993.3222,2078.3977,3180.2287,1466.9207,1204.1694,1135.4841,937.1942,2014.229,1966.3655,1687.231,1675.0687,0,0,1966.615,1993.1587,1846.2989,1874.4875,2653.0662,2540.9077,0,2708.4824,2631.5728,2703.1436,1679.7281,0,1548.01,0,0,0,662.1875,582.9364,721.5921,712.1807,911.6446,893.6025,823.9834,724.9325,2796.3973,2562.9797,2736.8291,2549.4402
PS O-36:2 (FA 20:1),280.373,251.5566,207.4577,318.6457,172.6971,130.1854,0,119.5392,211.6226,0,200.8181,0,194.3545,162.8877,0,225.8997,315.0313,305.4677,273.1797,0,313.4885,330.2211,354.3229,367.5479,185.3721,297.7062,206.5521,125.6334,0,0,97.8877,165.8379,147.3292,159.7873,188.6171,97.0525,134.6847,139.0467,232.2326,0,237.47,250.2303
PS O-36:2 (PS),56.8169,39.0153,39.2535,33.2236,25.9625,31.9664,32.928,28.9821,36.8044,45.9005,45.2674,17.7998,51.9415,41.2305,30.5354,30.4282,15.021,25.8879,76.0626,64.1194,17.3977,31.123,38.3271,53.5141,23.6981,68.3789,30.3827,10.7192,0,0,0,0,0,0,0,0,24.9759,31.981,45.6446,28.0035,63.4343,34.9069
PS 36:8 (PS),89.7599,76.5884,93.8909,129.6478,49.2447,67.3494,32.4991,20.7231,83.2714,68.6384,50.0185,92.3086,51.8246,30.715,111.7032,77.9706,124.5849,63.9099,73.695,69.1443,131.3567,87.0278,109.217,105.1178,71.7056,47.5013,64.5655,50.9245,0,0,37,21.8964,43,43,42.977,48.9446,24.9731,19.0389,101.1338,112.4998,89.97,93.7795
PS O-36:1 (FA 16:1),863.0305,746.5684,859.3627,861.505,561.8419,577.1217,463.9176,503.4881,940.0864,816.9746,732.4645,818.6371,597.7015,0,571.4142,597.8141,556.2829,657.0113,944.2839,696.4519,703.9372,724.0575,0,779.1253,847.6667,896.5337,848.3185,854.0742,0,0,343.9799,0,357.2324,406.5456,437.8764,288.7209,0,399.3418,1154.9508,1011.8736,938.7408,974.1808
PS O-36:1 (FA 16:0),343.8882,365.8758,412.9567,390.4279,0,0,417.5192,0,510.0419,502.9125,0,409.8377,536.7978,546.9074,0,0,0,489.9513,580.1077,441.5228,392.21,464.3133,373.6522,520.1137,447.9663,0,557.3646,473.6456,0,0,0,0,0,468.9121,0,0,249.1408,0,275.5826,264.2376,380.9931,0
PS O-36:1 (FA 20:1),1.0106,3.1767,15.838,12.3736,0,0,7.4413,0,20.9882,0.9561,12.3982,0,3.548,5.736,0,0,0,0,28.655,27.2429,23.2968,4.266,5.1437,15.543,1.6962,0,4.3373,9.8989,0,0,0,0,0,8.3877,0,0,0,0,5.5958,30.8191,21.2795,0
PS O-36:1 (FA 20:0),15.1794,15.27,27.7471,29.0488,45.9457,17.4828,18.477,26.0442,16.9178,0,11.3103,19.5287,19.089,27.931,34.467,15.1966,0,18.5504,26.6419,20.3246,16.941,15.1763,20.7092,18.8366,14.52,14.5287,11.1449,9.7643,0,0,9.0274,0,33.3735,29.2897,16.3505,19.1149,0,30.8276,22.1495,0,27.1775,0
PS O-36:1 (-PS),89,79,99,61,70,91,62,40,78,49,96,55,43,53,61,49,59,71,65,55,94,104,79,101,42,69,84,69,0,27,22,18,29,47,48,47,50,27,84,88,67,64
PS O-36:1 (PS),161.5674,160.3964,113.0938,165.7134,129.8869,113.1745,111.1269,114.4141,118.5542,114.6269,116.4133,79.3228,109.0276,57.6935,73.7329,70.734,57.6362,100.742,131.4713,123.2072,161.3571,165.0085,139.1268,154.7455,142.9602,173.6363,99.1994,122.0511,37,22,21.2202,49.6893,39.8505,49.8505,111.7322,87.5041,65.7111,52.848,113.3166,135.051,149.0842,121.7653
PS 36:7 (FA 20:5),79.5199,59.2266,46.6547,16.9716,0,0,53.8333,47.2171,0,0,0,0,0,0,54.1305,39.3504,8.06,0,0,0,0,0,0,22.0037,0,0,0,0,0,0,0,0,0,0,0,17.3703,0,15.6655,0,0,0,37.8702
PS 36:7 (-PS),34,34,35,30,40,30,29,22,30,23,27,23,0,0,23,22,24,25,35,27,49,69,30,71,32,39,40,35,0,0,0,0,0,0,0,0,0,0,32,29,42,38
PS 36:7 (PS),23.6244,35.2533,29.7652,26.2769,10.6904,37.676,18.8283,14.1378,21.7846,1.0471,10.2833,58.9019,6.0078,32.8361,42.1738,31.6252,7.673,56.4006,62.5911,34.4696,74.9922,48.0214,0,50.8255,48.304,0,54.9186,15.1073,9.2202,0,0,0.3558,24.2789,0,0,9.501,17.9123,27.8914,23.2329,0,0,23.0495
PS 36:7 (FA 16:2),30.4506,29.1113,18.6948,21.0976,0,0,19.9538,35.6948,0,0,0,0,21.6413,0,15.2304,14.7483,18.1911,0,19.4887,15.9914,0,7.3108,0,11.6338,34.3436,0,0,0,0,0,0,0,0,0,19.882,5.725,0,7.9525,0,0,0,0
PS 36:7 (FA 20:5),59.8899,11.4093,5.568,32.2825,0,0,140.6084,106.2462,0,0,0,0,23,0,49.3426,85.1028,21.8178,0,22,0,22,22,0,72.6742,22.9346,0,0,0,0,0,0,0,0,0,64.9877,43.9606,0,25.5812,0,0,0,39.8461
PS O-36:0 (FA 20:0),16.9562,21.3646,20.2589,21.3398,0,13.0949,24.2768,0,0,0,0,10.2796,0,0,0,16.7695,13.4187,13.9706,18.7266,13.4573,22.6761,21.9496,27.8165,0,23.1184,13.465,0,0,0,0,16.7804,0,0,0,17.3654,19.2965,35.6511,12.8541,23.9007,0,18.1664,0
PS O-36:0 (PS),46.4576,4.7326,14.2379,0,19.8465,0,18.0518,10.5835,8.2204,26.0038,19.207,3.8472,12.7791,0,23.3894,26.0697,32.1486,8.5885,0,22.6357,0,12.4183,35.9382,46.7819,0,20.1802,0,33.7005,0,0,18.0145,12.5112,0,19.9061,28.265,12.9234,23.6461,14.4122,12.5706,0,19.8013,38.557
PS 36:6 (FA 20:5),234.5929,204.8839,83.5451,69.0335,0,38.1355,383.2613,298.2573,24.9723,0,63.4801,46.1624,0,0,335.9542,322.2473,32.6604,30.1964,25.1353,12.8934,0,0,322.1552,215.3009,22.7082,0,0,0,0,0,0,0,0,0,236.6183,0,122.0171,64.9607,0,0,165.5644,130.2679
PS 36:6 (FA 16:1),70.6166,89.3809,0,216.9565,135.3688,115.6928,164.4754,120.1954,95.8171,0,108.2437,85.1901,73.1713,113.7003,215.6284,130.6758,22.5203,71.351,0,28.0209,121.1548,121.4203,80.0871,129.1175,0,55.2569,131.4474,113.0614,0,0,0,0,0,0,63.3705,0,88.6418,55.0542,86.2674,99.5707,0,147.0108
PS 36:5 (FA 14:0),17.3528,0,12.3627,18.926,0,19.7406,0,10.2856,0,3.6347,3.4961,0,0,0,0,0,0,0,1.6276,0,0,0,0,0,12.6882,0,1.6062,17.1102,0,0,32.8078,12.4452,0,0,0,0,0,2.6419,0,0,47.0879,46.7095
PS 36:5 (FA 16:1),57.6189,81.4178,117.6728,32.1849,26.274,39.4666,54.8829,46.0705,87.5983,136.6454,59.3591,0,75.0254,33.6247,57.1523,29.9696,46.9436,61.6897,94.181,123.6175,0,47.8414,43.3273,22.3996,122.1069,114.5843,77.8299,78.4364,0,0,19.7162,45.0107,53.1927,60.3946,0,36.9124,21.9324,19.3062,135.667,68.761,111.9141,86.1456
PS 36:5 (FA 20:5),36.684,64.1664,17.1885,21.375,16.7146,7.8513,70.7974,74.5315,0,20.3156,7.3232,15.8472,0,0,34.4291,52.2763,13.3291,0,6.0128,0,13.357,0,16.4705,32.8095,0,0,0,0,0,0,0,0,0,0,0,0,41.2115,53.5122,0,0,9.6487,37.8459
PS 36:5 (FA 20:4),299.3385,200.4196,250.0629,213.1164,225.6281,203.7578,494.3326,452.3757,181.4749,193.1032,210.8957,229.3107,241.6116,240.1054,470.2315,607.5933,233.3513,218.0752,209.868,316.1183,159.6914,170.6332,207.4865,245.8882,170.0374,178.2699,247.3978,251.0171,0,0,167.3915,181.6997,160.0971,136.2689,28.7711,278.9007,341.3733,291.2569,118.5894,122.9735,232.5988,186.2755
PS 36:5 (FA 22:5),3.955,0,20.8727,15.622,0,0.873,0,22.4732,0,0,0,14.4799,17.1329,0,6.8517,11.7844,0,0,12.9229,0,29.6261,9.4448,0,0,10.0237,2.9836,0,12.7974,0,0,6.7101,11.9134,16.2146,0,0,0,3.6799,5.9753,0,0,5.7143,5.1674
PS 36:5 (FA 14:0),8.086,0,0,7.205,0,0,0,0,0,12.9515,7.5781,18.9774,11.6639,0,4.3997,13.3516,0,0,15.2142,0,5.9243,9.7463,0,0,6.4317,1.3571,30.112,5.6916,0,0,0,0,13.0293,0,0,0,0,0,0,0,0,0
PS 36:5 (FA 16:1),237.6838,229.5174,164.9607,276.6058,219.2355,263.0681,240.0644,162.6567,270.074,275.5385,306.4929,308.4445,281.9211,239.1906,320.34,298.9088,0,262.5333,363.5879,415.6047,366.4576,391.0064,459.6073,357.551,249.5931,248.9245,310.6122,233.6655,0,0,145.5944,145.0415,180.4268,135.4749,0,157.4846,168.5708,157.7575,241.8074,332.0423,312.4015,340.7803
PS 36:5 (FA 16:0),682.1724,688.3409,578.7171,906.5134,817.3067,938.6022,996.7157,791.7428,0,748.3591,586.6023,568.4038,628.236,648.2902,806.8356,850.6651,775.198,760.0368,1028.1763,855.2147,868.5024,732.6777,1014.523,842.7119,0,804.8405,1106.3287,918.5557,0,0,0,0,0,0,902.4013,951.0647,1013.1616,1006.9855,0,680.2625,698.2411,820.7983
PS 36:5 (FA 20:5),17.3722,0,15.4907,0,0,0,37.3115,3.9229,0,13.5924,18.5476,0,5.0635,8.9966,32.2832,9.4641,18.3658,15.6324,0,13.4144,0,15.0224,20.547,12.4998,0,4.8223,12.4094,8.5482,0,0,0,0,0,0,40.1604,32.7994,20.8168,3.9169,0,1.6869,19.0974,19.5466
PS 36:5 (FA 20:4),794.8571,872.0077,807.1593,847.7542,838.2673,846.9401,903.0847,827.1472,804.43,918.5626,819.2009,874.3555,1295.9145,1128.9901,1261.6508,1086.332,1069.7566,1147.3388,1154.5098,1192.0652,1052.8029,1063.3657,0,1198.7571,874.192,723.6323,1334.538,1071.9764,0,0,602.7605,610.1757,647.4188,654.6091,1031.1358,969.1399,1063.3917,937.5011,666.0995,818.1975,765.2527,774.724
PS 36:4 (FA 16:1),70.4289,54.5404,57.556,141.4484,65.7201,62.4165,50.823,72.0101,91.0477,119.4359,69.3091,90.6601,119.4996,105.67,130.1492,0,137.0056,119.0988,171.7795,192.8434,80.7635,106.5808,76.9534,0,0,155.5684,139.2187,82.2604,0,0,35.2048,31.8166,43.9807,68.6673,59.869,0,46.2266,35.8269,68.6118,0,80.6407,115.7443
PS 36:4 (FA 16:0),705.7972,620.6166,682.9967,1042.3331,745.9519,741.0199,819.8146,583.397,747.2283,759.3047,650.863,784.0298,521.2694,0,780.6392,0,724.6772,762.6607,0,922.1901,781.2606,0,919.3594,1023.5674,685.1861,624.5462,0,769.3161,0,0,817.7452,649.9129,758.9126,687.434,667.9712,0,709.7438,694.7625,656.5948,0,440.7353,668.8926
PS 36:4 (FA 20:4),229.9505,249.2725,243.8108,339.9534,258.3735,282.8369,328.2318,299.8997,282.9884,212.6088,339.1191,224.9967,382.6186,347.0453,383.1794,365.3623,293.6454,234.1061,308.2549,372.7587,210.4294,263.1669,315.9891,238.1334,221.2516,232.2528,299.0946,322.1016,0,0,155.9532,126.8003,146.9123,172.2832,314.344,0,345.4784,312.5833,146.2015,0,122.536,0
PS 36:4 (FA 20:3),66.0929,86.103,76.5337,90.484,101.8801,68.0784,87.8875,89.1484,141.4849,120.5771,0,98.0181,93.5272,141.6197,132.3219,0,131.0464,166.5915,166.0912,124.7884,150.7364,116.5279,99.3555,115.3719,78.1509,89.0037,115.0438,129.7827,0,0,50.0903,49.8653,43.0643,48.0131,69.3392,0,78.8206,46.5494,113.7582,0,92.2969,129.4214
PS 36:4 (PS),29.9561,22.9919,37.9143,37.9967,46.7265,71.9959,44.9819,71.989,53.9903,35.0172,71.9014,65.0879,26.988,39.9084,48.9666,41.9733,31.6427,41.9862,48.2733,20.8443,78.9918,54.9136,48.8679,58.9528,52.1104,51.3526,68.1883,29.9683,0,0,22.984,34.9888,49.9974,63.9823,28.9748,0,26.977,24.9841,70.8852,0,39.6964,39.9632
PS 36:2 (FA 16:1),133.4912,96.2075,119.2547,125.0702,111.5322,105.663,66.9448,82.9807,112.2744,120.155,71.4457,80.3959,56.1939,0,89.6336,54.9327,0,82.9561,93.7465,72.0545,115.1078,0,110.26,128.0653,124.296,0,82.6729,0,0,0,0,51.6189,0,56.0783,50.3983,66.5081,0,47.2435,138.9329,111.3919,0,110.9785
PS 36:2 (FA 16:0),57.063,0,47.5822,56.2005,0,30.9202,0,0,0,57.7201,55.5822,27.1092,0,0,52.5911,71.8543,59.2393,0,0,61.9171,59.815,45.9058,48.5186,54.2763,66.124,0,0,0,0,0,0,68.4788,56.0742,70.3177,0,0,0,0,46.5943,35.7219,27.034,38.7584
PS 36:2 (FA 18:2),386.535,319.6468,403.5675,336.4312,427.8639,511.0439,452.4533,402.6412,408.5086,337.6956,432.9317,433.7876,344.4952,291.9973,510.457,0,452.9118,447.8125,0,503.6084,510.1852,619.2949,530.5502,600.5229,579.5154,0,604.781,381.8766,79,77,230.7089,205.4864,239.0457,305.4864,396.6849,332.5491,331.5957,253.241,445.9385,0,382.0953,390.6154
PS 36:2 (FA 18:1),5538.1139,4284.3682,5228.2648,5334.6982,0,4784.1156,3930.2998,3409.3162,6004.6288,5681.6019,4953.0766,5153.8119,2933.7864,2580.6349,5011.3512,3510.897,3663.0867,3663.3777,5226.0951,0,5975.4636,5749.353,6392.6389,6479.8,4374.2496,0,3873.4652,3588.1423,1048.8193,809.5409,2021.1887,1674.1243,2225.9667,2618.3689,2481.8724,2397.3187,2141.9874,1527.7467,10313.7357,8705.0428,7668.8427,8970.2992
PS 36:2 (FA 18:0),960.4708,620.7386,907.4667,796.2731,1315.9391,0,1202.6838,1056.8521,989.6906,860.9196,848.7457,892.146,751.6038,722.0628,0,1037.5407,974.5559,928.7568,1236.7003,1291.8087,1465.0992,1544.7889,1458.5857,0,1502.5366,0,1225.6867,1082.462,248.7962,184.2995,555.821,512.8552,634.2772,0,977.7149,966.0633,699.5426,513.0831,1139.7551,989.3785,927.2825,955.4748
