Sample Name,NegMSMSALL-CAS9_A,NegMSMSALL-CAS9_A,NegMSMSALL-CAS9_B,NegMSMSALL-CAS9_B,NegMSMSALL-CAV_A,NegMSMSALL-CAV_A,NegMSMSALL-CAV_B,NegMSMSALL-CAV_B,NegMSMSALL-CAVIN_A,NegMSMSALL-CAVIN_A,NegMSMSALL-CAVIN_B,NegMSMSALL-CAVIN_B,NegMSMSALL-CERS2-1g_A,NegMSMSALL-CERS2-1g_A,NegMSMSALL-CERS2-1g_B,NegMSMSALL-CERS2-1g_B,NegMSMSALL-CERS2-mg_A,NegMSMSALL-CERS2-mg_A,NegMSMSALL-CERS2-mg_B,NegMSMSALL-CERS2-mg_B,NegMSMSALL-CERS5_A,NegMSMSALL-CERS5_A,NegMSMSALL-CERS5_B,NegMSMSALL-CERS5_B,NegMSMSALL-Flot2_A,NegMSMSALL-Flot2_A,NegMSMSALL-Flot2_B,NegMSMSALL-Flot2_B,NegMSMSALL-RAJU-Blank,NegMSMSALL-RAJU-Blank,NegMSMSALL-SPTLC_A,NegMSMSALL-SPTLC_A,NegMSMSALL-SPTLC_B,NegMSMSALL-SPTLC_B,NegMSMSALL-UGCG_A,NegMSMSALL-UGCG_A,NegMSMSALL-UGCG_B,NegMSMSALL-UGCG_B,NegMSMSALL-WT_A,NegMSMSALL-WT_A,NegMSMSALL-WT_B,NegMSMSALL-WT_B
PA 40:6 (FA 20:5),70.9124,0,0,85.4236,50.6622,52.383,130.1591,120.8642,125.1937,115.1227,88.8995,80.1068,123,0,155.6327,160.0382,127.6458,136.5103,171.9655,0,156.216,194.3185,164.8891,142.1124,151.6936,139.5906,122.7103,115.5989,0,0,45,0,37,28,0,73.0876,0,19.3412,158.7187,120.5989,0,92.1478
PA 40:6 (FA 20:1),31.5202,16.353,31.1865,39.4808,23.3052,21.6464,13.3695,18.7334,6.4477,0,7.4189,12.9292,17.0923,11.3361,33.5284,13.5177,40.2443,42.9598,31.2829,19.8998,38.4718,17.8572,0,0,26.0812,29.4054,9.6795,0,0,0,12.3228,0,15.8949,12.2631,0,0,0,18.2869,44.7643,24.856,0,19.5255
PA 40:6 (FA 22:6),1779.63,1619.3833,1748.8957,1669.2878,2112.7109,1851.7241,1682.2295,1658.7312,1923.134,1589.0292,1621.7719,1610.6729,1697.0544,1536.7719,0,2127.3763,2122.7109,0,0,2722.2149,2986.3433,2714.0981,3247.3568,3041.1229,2120.4297,1719.5239,1628.9483,0,0,0,981.3727,1072.5968,1216.9999,1372.5491,427.8289,1647.6207,1564.4191,1497.0663,2282.5436,2142.0279,1219.6817,2089.122
PA 40:6 (FA 22:5),69.4582,66,42,0,0,57,77,94,35,77,0,66,33,40,93,82,47,48,91.2252,59,78,69,81,67,69,43,40,37,0,0,69,35,45,51,0,54,62,39,50,0,32,62
PA 40:6 (PA),28.2774,17.2122,49.9166,26.2728,30.5349,17.0832,14.5857,45.219,47.4059,42.5294,35.2297,52.0356,11.1964,11.0711,43.5446,25.1662,35.4207,10.3427,65.0339,84.2958,55.9548,38.1222,52.575,53.275,25.508,40.1321,38.2336,24.3675,0,0,13.1733,23.574,28.7651,32.7573,11.7529,21.5626,48.8423,18.9376,35.0474,18.2517,0,27.3024
PA 40:6 (FA 18:2),0.6761,10.2517,14.001,5.8364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7356,0,36.5607,0,12.8569,0,0,0
PA 40:6 (FA 18:1),5387.0386,4719.2761,5084.0103,4848.1365,3002.3297,2826.7377,2282.0304,2186.0593,3590.1086,3604.2475,3025.8372,2931.3067,2881.3611,2532.1212,3974.7956,3082.0407,4358.0179,4533.8833,5710.779,5617.7314,5976.5675,6053.8645,5811.2329,6247.7194,3461.7284,3213.5634,3165.414,3011.0163,0,60.6111,1495.6747,1418.4271,1648.7599,1692.4482,3648.1425,3310.1661,3186.5971,3413.0242,4081.1176,0,3508.4109,3915.0578
PA 40:6 (FA 18:0),77.2307,140.6528,82.1967,22.0065,0,0,0,0,1.2699,7.6506,0,0,0,0,119.9872,0,0,90.8154,0,0,0,31.7475,0,0,41.6487,21.3121,11.0379,40.8316,0,24.6802,0,0,0,0,429.3899,76.1332,17.1435,0,27.6787,0,221.1821,13.3636
PA 40:6 (FA 20:5),61.7026,83.8214,33.9576,13.1485,16.4895,5.3598,88.0571,51.8527,6.9602,8.6875,23.6618,1.4117,0,2.8664,72.9937,67.8079,26.7665,12.2767,11.1215,0,12.5127,0,21.1914,26.3626,5.5992,32.845,24.7893,21.5125,0,0,0,0,0,0,0,67.4949,0,50.9293,0,0,0,38.4564
PA 40:6 (FA 22:5),997.4945,870.6757,858.1572,900.097,1087.45,1133.8563,910.7883,948.7805,875.631,871.7883,812.33,0,802.3378,736.864,1370.1339,1025.7687,989.3902,1105.0368,1383.1649,1320.1495,1421.4349,1360.6155,1447.3747,1495.3223,940.6155,989.8038,904.864,938.9242,0,22,544.6155,611.631,671.097,617.9766,992.2252,947.9164,824.0893,867.2174,1238.33,0,1062.6912,1280.0893
PA 40:6 (PA),161.2049,157.1945,153.6737,155.4806,102.0261,92.3966,78.4714,43.2588,126.6783,125.4611,57.1031,111.787,82.5517,60.9819,112.4237,111.1742,109.2733,140.457,136.6331,144.9635,180.7781,164.4825,166.438,134.5113,137.998,130.4645,81.4201,97.1084,0,0,42.274,29.8827,43.9765,52.5954,129.9281,123.2042,91.132,89.4428,129.4178,0,127.89,123.1272
PA O-42:12 (PA),65.7129,12.8964,13.0051,13.475,25.344,19.5165,13.7863,52.6686,15.9207,9.5245,81.8815,5.0737,27.9037,26.1653,35.8154,32.8144,33.4261,17.7138,22.4136,26.2114,53.4516,35.2093,0,44.8947,0,7.5055,28.5277,12.8576,0,0,11.6782,10.4484,12.8053,11.2613,38.8076,16.8586,23.7372,31.2856,22.6331,0.624,21.9659,18.2223
PA 40:5 (FA 18:1),0,0,0,0,0,0,0,0,0,6.9343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5452,15.1885,0,0,222.3592,126.3044,81.4094,74.4442,21.1313,8.3226,81.4108,0,0,88.3296,0,0
PA 40:5 (FA 22:4),2500.0446,0,0,0,0,0,0,0,0,951.2833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923.2465,1046.0737,0,0,797.7047,848.7805,1083.5921,974.5319,2049.9504,1855.2154,1738.4478,0,1674.8929,1592.3591,0,0
PA O-42:11 (PA),26.8931,23.8169,16.4308,32.3458,15.4856,0,21.0422,9.3318,22.0566,17.7658,0,0,0,1.2122,0.6737,0,4.5518,20.954,27.9568,19.3729,20.9409,5.8985,24.546,24.3677,12.5517,22.2121,11.6224,12.6841,0,0,0,0,13.9289,0,37.0467,0,1.5924,35.4214,12.4301,37.6613,25.8734,0
PA 40:4 (FA 18:1),196.7076,146.6418,87.7594,148.6093,80.3215,81.9885,116.5148,135.0613,138.6893,163.6456,114.054,92.4297,72.4569,84.2955,159.8325,175.9076,101.9567,115.003,162.2271,164.2951,189.2127,105.7566,69.1331,0,82.9525,115.7544,114.4881,127.4783,0,0,194.9883,179.5487,192.2706,181.0416,143.4388,134.2665,141.4796,158.5466,166.3002,148.6073,80.0568,147.4293
PA 40:4 (FA 20:2),41.9965,56,49,54.9964,25,30,0,23,114,52,84,128,45,42,65.9989,59,74,55,75,55,105.9986,65,0,84,0,23,0,0,0,0,26.6863,27,28,0,0,22,0,0,99,66,71,66
PA 40:4 (FA 22:3),494.6834,429.9844,395.398,446.4582,160,130,182,111,319.2252,261.2252,245,243,174,181,354.6912,287,263,221.3378,383,297.1048,311,335.165,167.6912,366.165,169,152,111,164,0,0,121,125,108,142,226,230,0,239,359.8718,307.165,323.9844,313.2252
PA 40:4 (18:1(d7)),275.4322,221.2294,229.2289,216.0437,138.877,90.2176,108.7893,89.4345,105.2354,119.995,103,126,137.5861,122.993,154.2567,0,106,146.9989,171.998,162,155,151.9951,82.9999,137.2404,101.6849,115,104.9442,115.9998,0,0,85.9931,104.2289,145,111,178.9993,184.0396,188.8058,181.2633,189,192.058,160.0393,204.2289
PA O-42:10 (FA 20:5),30.3953,0,0,0,0,0,62.2102,62.2269,0,16.4595,0,0,0,0,34.4809,0,0,0,0,0,0,0,0,54.7454,0,0,0,0,0,0,0,0,0,0,57.4859,0,0,0,0,0,26.7376,17.8916
PA O-42:10 (FA 22:5),10.301,0,0,0,0,11.945,4.4491,0.7736,0,7.8449,0,16.7403,0,0,9.0449,0,0,0,0,0,0,0,0,5.4229,0,8.3615,0,0,0,0,0,0,0,0,5.7543,0,0,0,0,0,8.6216,8.0776
PA O-42:10 (PA),14.2272,20.9548,17.8823,0,18.9446,0,10.1121,0,5.6646,12.1357,19.6705,0,0,0,23.2963,22.7238,0,15.5159,0,0,17.4325,0,6.9136,21.5222,13.0804,17.2903,0,0,0,0,0,0,0,11.9774,0,39.5609,27.2243,0,26.0616,0.258,12.2181,0
PA O-42:9 (PA),2.3593,4.0869,0,2.8881,0,0,8.6852,8.2658,0,0,6.864,0,25.0617,0,0,1.1757,0,6.7072,0,19.5467,4.9734,3.8464,18.9783,0,0,0,0,0,0,0,0,0.6619,23.5804,2.1796,0,0,0,0,35.6906,28.8305,7.0731,6.7464
PA 42:11 (FA 20:5),220.1177,0,180.7068,0,78.9347,67.922,0,0,0,153.5102,0,166.8406,162.4577,140.5914,0,177.4917,166.3514,179.4612,0,211.0412,0,0,259.1545,232.8102,0,0,213.2486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA 42:11 (FA 22:6),13.0138,0,14.6834,0,8.2131,14.8498,0,0,0,0.917,0,5.7145,2.1424,4.8751,0,0,6.4414,5.4082,0,6.467,0,0,0.6541,16.6122,0,0,25.5781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA 42:11 (PA),27.773,34.2043,0,28.0977,8.8109,5.8933,12.3849,13.3443,15.8306,14.3809,15.2235,25.6552,0,0,28.2289,17.3717,11.5853,0,21.2319,17.3107,1.9098,19.4723,23.585,20.4408,27.7746,16.4686,9.2887,0,0,0,0,24.3573,0,10.8981,0,25.4698,15.7169,0,0,5.2647,22.5715,13.3265
PA O-42:4 (FA 20:1),14.6696,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA O-42:4 (FA 22:3),30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA 42:10 (FA 20:5),70.4391,0,0,47.5043,0,0,0,0,0,0,0,0,0,0,52.923,0,0,0,27.0651,0,0,61.9045,57.0185,0,0,0,0,33.5429,0,0,0,31.3497,32.0134,0,0,0,0,0,25.4851,20.73,0,0
PA 42:10 (FA 22:5),0,0,0,33.6624,0,0,0,0,0,0,0,0,0,0,11.0642,0,0,0,0,0,0,6.3317,2.9058,0,0,0,0,0,0,0,0,5.5094,16.1088,0,0,0,0,0,8.0624,12.817,0,9.7868
PA 42:10 (PA),30.4975,13.8195,34.4496,41.4274,0,37.91,18.7837,22.2204,14.2495,26.7977,31.0454,36.6406,35.6425,0,39.9818,35.6117,26.3056,39.0204,61.1415,39.0546,38.7441,34.9401,21.792,23.866,39.1306,61.933,36.6591,4.4988,0,0,0,14.0781,21.1353,14.5218,0,22.2088,29.714,23.2217,48.5701,19.8101,22.3557,14.3216
PA 42:10 (FA 20:5),79.6124,0,0,25.527,0,0,0,0,0,0,0,0,0,0,93.2178,0,0,0,15.2029,0,0,19.067,44.4071,0,0,0,0,0,0,0,0,0,7.9519,0,0,0,0,0,0,0,0,74.7167
PA O-42:3 (PA),3.4922,29.8629,0,0,0,0,10.4103,0,0,0,0,6.3275,6.3327,0,9.9997,0,7.8283,4.4979,5.4043,4.7734,16.2062,1.5885,0,7.8795,0,0,11.8846,21.0707,0,0,0,11.1692,0,0,14.8292,0,0,0,0.1364,0,0,18.5172
PA 42:9 (FA 20:5),45.5426,45.645,21.8069,11.7744,0,0,0,25.579,0,2.7967,16.4913,0,0,0,0,0,0,0,0,0,0,0,0,26.4091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA 42:9 (FA 20:5),116.6636,97.7239,44.2904,73.2403,0,0,0,85.3345,0,57.7087,28.7802,0,0,0,0,95.8555,0,0,0,0,0,0,0,81.2248,0,0,18.1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA 42:9 (FA 22:4),13.425,13.0335,30.4254,0,0,0,0,0,0,19.4062,10.3499,0,0,0,0,0,0,0,0,0,0,0,0,7.2763,0,0,15.6802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA O-42:2 (PA),20.8202,19.783,0,29.6825,0,23.6581,0,0,0,0,0,0,0,0,0,0,11.4021,17.2139,0,18.4727,7.5263,27.1506,0,15.5339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1996,0,0
PA 42:8 (FA 20:4),80.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA 42:8 (FA 20:2),484.4613,382.8294,392.2496,439.3623,533.1561,502.6501,501.2766,511.0623,577.3226,605.3443,491.0254,509.5201,379.3258,342.8583,464.4441,542.6547,0,550.2187,661.986,671.1363,579.55,574.02,271.6731,769.2139,313.0333,0,301.698,308.2916,0,0,197.3175,254.1109,284.8023,270.2188,87.1122,0,164.812,170.635,387.5488,0,368.0441,360.2749
PA 42:8 (FA 22:6),21.9978,0,0,0,0,0,0,0,0,0,22,0,0,0,0,24,0,0,0,0,0,13,24.9999,21.9972,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,25,22
PA 42:8 (FA 22:4),15.0319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA 42:8 (PA),20.7753,0,28.508,33.8783,0,11.5906,0,0,28.6056,0,21.0968,0,0,0,0,0,0,17.3044,25.3422,0,0,10.2402,0,18.1093,0,0,12.3344,0,0,0,0,0,0,0,0,0,0,0,17.3899,0,21.3033,20.0075
PA 42:8 (FA 20:4),149.3946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA 42:8 (FA 20:2),62.9578,66.2248,66.3658,0,0,0,0,0,0,0,0.0384,13.2171,16.4006,0,0,2.7071,0,0,0,5.1194,66.7003,23.1457,167.0321,0,10.2205,0,5.8509,0,0,0,25.0701,0,0,0,22.4042,0,0,0.9989,0,110.3105,25.0492,126.8496
PA 42:8 (FA 22:6),121.7278,108,135,133,188,140,192,159,192,198,170.727,203,169,150,221,209.9749,141,142,209,233,234,233.1114,275.5989,302.7281,152,0,86,118,0,0,162,113,118,170,104,0,0,84,206,147,231.5989,224.727
PA O-42:1 (PA),32.8684,22.5469,36.2518,44.0651,0,0,0,0,6.974,26.8898,0,21.6778,0,0,35.8773,34.8536,20.771,23.1489,27.8127,25.0343,50.4494,47.1955,54.0606,53.9438,46.8391,0,35.0733,41.397,0,0,0,0,0,0,12.5857,0,0,0,27.1563,23.21,39.3697,40.9706
PA 42:7 (FA 20:3),5.8137,7.6854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA 42:7 (FA 20:1),305.9828,274.4247,231.9372,344.7707,200.6103,154.1634,198.7769,144.992,251.8938,286.5089,232.6779,261.9691,221.7563,186.5986,301.0844,259.0107,344.163,332.9009,310.7948,281.2177,352.0871,368.9387,366.5586,410.6457,211.2999,299.2327,227.7331,148.7135,0,0,113.8453,181.403,164.9701,181.3736,190.1482,108.2647,0,148.0658,273.4585,291.5829,276.595,288.728
PA 42:7 (FA 22:6),864.45,885.3873,898.2341,824.9862,1085.3038,961.3539,887.7996,947.209,1208.7996,1036.5433,918.0239,884.6631,955.4486,911.5934,1400.8943,1221.1036,998.9778,941.6018,0,1303.3818,1404.0057,1534.2909,1657.3454,1498.386,628.8413,653.7187,696.6602,622.6268,0,0,741.0809,732.507,1053.6268,864.0725,645.8914,636.0279,530.411,549.4123,1364.535,1252.7216,1366.8914,1341.7176
PA 42:7 (FA 22:5),49,0,43,44.9875,87,78,59,53,59,49,30,44,0,37,38.9982,59.5989,28,54,41.9814,42,47,58.9989,46.981,45,42,22,0,31.976,0,0,45.8468,51.9991,56.9973,73,60,37,32,22,63.9987,51.9979,46.0947,51.9984
PA 42:7 (PA),58.1399,39.9443,40.7182,35.0141,26.1943,32.46,32.9475,28.9885,37.1652,46.9164,45.9454,18.6124,51.9555,41.4037,31.8404,31.745,15.8519,26.8274,77.203,65.1631,19.4171,32.9608,40.3449,55.639,25.4719,68.4847,31.7789,12.2507,0,0,0,0,0,0,0,0,24.9846,31.988,46.734,29.0185,65.0081,36.5567
PA 42:7 (FA 20:2),118.252,134.4454,78.2591,106.7788,30.241,48.5998,30.6324,26.4927,72.3173,43.9096,55.2305,59.4803,44.7198,38.9206,0,52.2637,41.305,49.2442,83.9364,93.6707,147.6292,107.8503,116.9469,126.1991,58.2122,46.5786,45.6647,63.049,0,0,14.395,23.5686,40.1012,8.1107,78.381,42.3765,14.2196,54.222,0,77.1815,66.3251,52.3089
PA 42:7 (FA 20:1),11.2117,0,27.5441,0,0,0,0,0,1.051,14.5031,0,24.8661,4.464,0,36.2203,0,0,0,1.503,15.6806,27.2913,0,26.6533,0,6.7009,0,4.6244,0,0,0,0,0,29.2677,0,0,0,0,0,0,0,17.9911,25.646
PA O-42:0 (FA 20:0),0.3244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA 42:7 (FA 22:6),4.8287,0,0,0,0,0.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7524,30.0857,0,0,0,0,0,0,0,0,3.3213,0,0,0,0,0,0
PA 42:7 (FA 22:5),392.5739,339.8468,361.8301,441.082,491.2842,561.6686,473.8134,443.0697,563.8134,449.5739,375.7187,441.4541,338.3259,285.0864,526.335,448.5709,320.4708,300.6936,435.2112,398.2062,458.3259,413.8138,507.3311,551.078,236.2062,226.727,228.7187,162.9731,0,0,304.5809,419.4461,427.5665,384.5488,325.4374,273.0864,230.9666,310.727,517.9337,520.4465,441.3263,500.4463
PA 42:7 (FA 22:4),25.6175,29.8354,24.6158,24.8007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9812,0,0,0,0,0,0,0
PA O-42:0 (FA 22:0),25,0,0,0,3.5739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA O-42:0 (PA),92.0882,78.187,95.5615,131.1233,50.172,68.6439,33.7554,21.8322,84.7143,70.5239,51.8782,93.0916,53.8118,32.2457,113.0448,79.2989,125.2542,65.0067,76.738,71.7151,132.2468,88.4374,110.9393,107.4158,72.8304,50.0931,65.8889,51.5322,0,0,37,21.9259,43,43,43.407,48.9593,25.9272,20.2628,103.0069,113.6744,92.5827,95.304
PA 42:6 (FA 20:2),11.206,14.7506,16.7667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA 42:6 (FA 22:4),1315.5699,975.9064,1167.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA 42:6 (PA),30.2447,41.7649,34.5397,33.2356,15.9016,42.3319,23.2467,18.6281,26.72,5.7666,14.9868,62.3697,10.4365,35.195,45.517,34.7,10.4542,60.5635,67.9839,39.5235,81.7868,54.7583,0,57.2534,54.1216,0,59.0251,20.0262,10.6403,0,0,2.364,26.0043,0,0,13.083,20.5519,30.0113,28.0493,2.4538,0,28.1561
PA O-44:12 (PA),48.115,6.8295,15.9121,0.7123,20.8567,0.8006,19.2857,11.6505,9.6114,26.577,20.1398,6.4837,13.5146,0,25.3616,27.618,32.7261,11.2226,0,24.5321,0,15.0262,39.6465,49.4546,0,24.5843,0,34.8441,0,0,18.6312,12.7546,0,21.2434,31.1272,13.6942,24.6369,15.7266,13.9957,0,23.7096,40.0122
PA 42:0 (FA 20:0),27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA 42:0 (FA 22:0),18.1585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA 42:0 (PA),413.526,294.1214,437.7147,488.8284,445.9246,310.9309,360.4758,365.3715,345.139,277.0742,290.1315,339.1963,143.9665,139.3359,360.2001,230.6504,271.7428,179.9583,366.8157,284.599,418.4045,548.6031,62.2462,503.2765,257.6092,0,280.0749,286.6978,131.2268,57.5202,71.8538,98.6078,72.4476,170.3134,280.3479,193.1051,216.9387,151.0408,474.4224,92.5416,167.4399,395.9892
PA 44:12 (FA 22:6),475.6414,494.1665,498.7773,535.4426,873.4961,822.189,801.7488,710.0528,615.4766,603.6277,467.2463,578.0443,733.7417,587.5918,926.4483,987.388,687.946,793.304,0,851.3116,1096.8272,1006.3175,900.6902,1090.622,617.9597,579.8353,571.8922,625.5444,0,0,398.0268,381.5394,391.2815,464.9048,851.9286,855.5874,654.7206,687.3831,386.5422,519.9093,221.4172,562.213
PA 44:12 (FA 22:6),92.421,29.8254,92.8612,26.2213,0,0,0,0,0,0,26.1161,0,0,0,0,0,0,0,0,0,0,0,45.7841,0,36.6767,0,0,0,0,0,0,0,15.3126,0,0,0,0,0,49.3753,0,0,0
PA 44:11 (FA 22:6),9.8743,21.6086,0,0.6689,0,0,0,0,0,0.84,3.0789,0,0,0,0,0,0,0,0,16.0529,0,0,0,0,0,21.7989,16.0282,0,0,0,0,26.6174,0,0,0,0,0,3.8638,7.4588,0,0,8.5218
PA 44:11 (FA 22:5),1478.2654,1324.6387,1634.8918,1618.9199,2237.4562,1967.4881,1847.5757,0,1298.2015,1247.5356,1075.215,1138.2319,1436.9581,1502.0078,1938.8257,1797.3994,1692.2459,1614.9722,2022.8637,1931.7284,1814.2609,1943.9038,2088.6935,2137.7208,1458.7556,1401.7122,1343.7563,1400.9373,0,0,1160.8406,1126.3411,1331.5515,0,2343.6339,2204.6877,2034.4277,1852.6312,1256.6711,0,54.2931,1003.9987
PA 44:11 (PA),58.9731,33.2993,44.2531,67.2622,39.2951,36.1115,8.3184,12.709,37.1229,27.9658,28.9428,11.0064,24.2534,21.5498,25.6665,69.9593,44.1142,52.319,34.9895,25.5111,37.3564,38.2381,49.6656,33.9583,17.5214,27.1527,58.8941,24.7836,0,0,10.0772,33.2509,33.1236,40.5902,14.4694,39.1631,56.8305,34.3936,43.2851,30.4413,0,27.3809
PA 44:11 (FA 22:6),78.6904,74.3891,0,80.3705,31.0195,10.7277,22.9791,23.3474,23.8366,15.6533,29.4585,36.3729,27.0992,0,35.2541,47.4818,68.6936,42.1467,52.5008,54.7797,54.6592,76.9856,65.5358,49.7979,69.5496,43.6009,58.0845,62.7138,0,0,0,11.7014,15.7822,20.9799,27.5741,0,25.2408,26.2795,82.7257,0,33.3606,70.3056
PA O-44:4 (PA),21.563,29.6908,33.4326,27.8817,0,12.0525,25.8913,13.6825,11.9044,39.7461,23.1048,33.0778,21.2699,11.8781,17.6548,0,14.9771,0,12.6248,22.7639,19.4475,29.8215,24.5993,37.3298,30.917,15.6149,10.2317,0,0,0,19.5182,9.6612,4.0249,16.2637,27.6273,15.0659,10.6716,5.1816,23.4376,0,22.2184,27.7298
PA 44:10 (PA),45.5097,15.4356,15.3884,61.5876,19.3852,37.0684,28.4289,20.6733,34.9939,3.4926,21.9727,21.6551,17.5306,18.7836,41.3688,33.3664,45.7731,50.7898,31.4526,48.5036,28.1317,51.2466,55.9,21.5306,17.1401,56.0489,44.5789,10.5814,0,0,10.1104,0,29.2663,17.4299,0,37.9938,49.6425,48.8306,51.7354,31.307,41.8699,37.7793
PA 44:10 (FA 22:5),73.9895,66.4065,88.7198,112.7215,7.1412,12.8831,19.6409,0.9593,29.807,31.5353,28.0699,10.1956,20.6939,29.8461,25.2467,16.538,26.9407,11.0938,38.9994,16.3955,39.4577,50.4406,64.8412,40.3705,72.3717,47.7105,52.2155,43.2959,0,0,16.7644,6.3044,0,21.1751,2.2236,29.3124,3.9273,14.4538,28.3414,30.7956,37.6727,34.9706
PA O-44:3 (PA),26.6051,43.1265,35.3471,32.7541,21.6648,2.2569,24.5424,0,18.3577,0,30.8207,14.9076,16.5953,0,14.3779,22.0404,1.8357,6.2247,17.9745,14.7674,27.7481,28.9124,31.8091,18.7309,37.5019,32.7666,9.8274,22.5766,0,0,20.1784,14.3403,5.6537,9.8683,0.5225,9.2116,12.1142,0,26.4438,23.0868,6.241,11.7221
PA O-44:2 (FA 22:1),84.379,48.4271,43.1537,72.5054,73.6043,86.9559,73.6317,94.4422,85.5685,83.5054,48.0906,52.7664,0,40.7664,54.7306,0,43.8927,0,65.9559,21.857,85.857,88.857,0,117.8927,49.7664,64,21.4422,67,0,0,46,25.2801,51.6043,39.379,55,25,0,27,70.6292,54.8116,65.0906,51.0822
PA 44:8 (FA 22:4),14.5211,18.7355,37.9851,25.1671,7.1312,12.6853,0,14.6265,22.6879,0,0,0,0,15.599,0,0,21.5983,3.8113,0,0,12.9553,0,0,12.3842,0,0,1.3372,3.0097,0,0,6.1402,12.1762,0.493,23.1454,0,22.2861,26.7484,16.2552,12.262,0,14.4099,2.192
PA 44:8 (PA),21.4364,0,5.8398,5.6912,36.0945,13.7597,27.4422,16.7204,13.3278,22.6998,23.2699,0,22.2323,28.4625,33.7741,0,11.4738,0,21.0235,24.2488,0,14.1171,0,15.0939,22.2747,17.4669,15.8725,18.543,0,0,28.5273,12.4471,0,28.9301,15.2156,25.0503,7.6511,21.313,6.7604,6.8611,24.2438,0
PA O-44:1 (PA),26.2617,0,17.0936,0,0,0,4.9454,0,33.8759,17.3861,8.8878,20.6036,13.9663,5.3039,9.7847,46.1728,0,19.2633,34.7863,12.9876,0,31.6584,23.6718,23.1014,0,10.8877,0,0,0,0,5.7551,0,0,0,0,0,0,0,0,0,17.2974,0
PA 44:7 (FA 22:6),33,42,22,26.9989,22.9967,0,0,29,22,15.0341,28,42,37,45,35,35,34,45,0,44.9996,35,35,71,37,32,21.9997,32,22,0,0,0,0,0,42,0,26.9971,37,0,49,37,34.9989,42
PA 44:7 (FA 22:1),33.6593,40.7217,27.7802,26.6723,9.0945,0,0,16.6414,44.5765,44.7138,25.7485,15.4815,41.7857,44.033,29.5159,60.6006,68.8318,37.6247,0,39.0622,20.6867,25.6982,3.7122,24.5631,27.0962,0.1312,8.3719,7.9498,0,0,0,0,0,11.9172,0,0.3809,3.6026,0,24.6352,10.8968,23.6608,16.2037
