Sample Name,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-B,PosMSMSALL-CAS9-B,PosMSMSALL-CAV_A,PosMSMSALL-CAV_A,PosMSMSALL-CAV_B,PosMSMSALL-CAV_B,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_B,PosMSMSALL-CAVIN_B,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-B,PosMSMSALL-CERS5-B,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-B,PosMSMSALL-Flot2-B,PosMSMSALL-RAJU-Blank,PosMSMSALL-RAJU-Blank,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_B,PosMSMSALL-SPTLC_B,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-B,PosMSMSALL-UGCG-B,PosMSMSALL-WT_A,PosMSMSALL-WT_A,PosMSMSALL-WT_B,PosMSMSALL-WT_B
DAG 36:2+NH4 (-FA 18:1 (NH4)),13499,14174,16305,15051,5341,5358,4629,4647,10728,11053,10541,10249,4274,4190,5014,5441,8044,0,6848,6849,9114,9252,7243,7852,5887,5593,8947,9196,0,0,4765,5142,5815,5964,4975,4872,5821,5799,15345,15486,11822,11681
DAG 36:2+NH4 (-FA 18:2 (NH4)),309,238,321,268,248,253,0,196,243,263,235,233,109,148,111,199,192,201,197,171,218,229,209,231,165,167,334,317,0,0,179,165,218,179,196,0,243,248,214,209,149,160
DAG 36:2+NH4 (-FA 20:0 (NH4)),125,146,108,130,174,196,65,49,272,287,38,62,326,321,346,315,79,67,62,67,103,69,312,226,564,701,52,79,0,0,103,120,66,71,397,468,123,61,0,0,27,33
DAG 36:2+NH4 (-FA 20:1 (NH4)),198,160,255,219,128,108,71,89,226,233,267,221,60,92,113,104,194,140,148,157,215,218,201,163,123,184,145,0,0,0,86,145,0,167,88,52,77,79,444,473,343,344
DAG 36:2+NH4 (-FA 20:2 (NH4)),91,82,98,140,54,45,35,25,91,91,67,77,50,42,45,49,83,54,44,59,0,77,72,57,72,64,111,125,0,0,69,91,76,76,73,74,82,91,77,94,62,64
DAG 36:1+NH4 (-FA 16:0 (NH4)),191,258,252,203,101,92,89,99,191,201,224,238,150,104,145,204,189,0,202,226,238,0,208,191,184,167,268,274,0,0,0,0,0,0,172,159,175,152,295,318,0,229
DAG 36:1+NH4 (-FA 16:1 (NH4)),3416,3448,3888,3287,2595,2511,1826,1874,3032,2955,3328,3410,1320,1308,1474,0,1365,1235,939,942,1597,1825,1276,1321,1954,1706,1996,2115,0,0,0,0,0,0,1160,1028,1235,1125,5247,5920,4124,4040
DAG 36:1+NH4 (-FA 18:0 (NH4)),1804,1861,0,1828,983,1083,869,874,1387,1308,1370,1490,795,829,934,1012,1343,1254,1223,1137,1610,1586,1443,1527,1245,1098,0,1862,0,0,0,0,0,0,1089,1128,1324,1308,1539,1520,1246,1217
DAG 36:1+NH4 (-FA 18:1 (NH4)),1827,0,1983,1821,1032,928,857,839,1388,1322,1248,1426,796,814,931,945,1305,1211,1221,1157,1569,1473,0,1532,1261,1091,1873,0,0,0,0,0,0,0,1080,1004,1281,1350,1517,1495,1205,1203
DAG 36:1+NH4 (-FA 20:0 (NH4)),29,27,42,46,0,0,28,25,0,38,0,0,13,0,0,0,0,37,0,35,28,23,37,30,0,0,30,45,0,0,0,0,0,0,0,27,27,23,37,28,28,0
DAG 36:1+NH4 (-FA 20:1 (NH4)),229,211,262,197,101,89,116,74,193,231,221,0,122,116,191,160,213,194,172,174,277,248,206,221,184,198,314,300,0,0,0,0,0,0,128,110,0,175,284,305,219,272
MADAG 36:0+NH4 (-FA 13:0 (NH4)),49,40,0,0,0,30,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
DAG 36:0+NH4 (-FA 16:0 (NH4)),2496,2667,0,0,2217,0,1640,1585,2528,2767,2791,2788,0,0,0,0,0,0,912,980,0,0,0,0,0,2034,2496,2637,0,0,0,0,0,0,1642,1585,0,0,2943,3221,2349,0
DAG 36:0+NH4 (-FA 17:0 (NH4)),76,70,0,0,209,164,42,35,67,37,106,86,0,0,0,0,0,0,0,22,0,0,0,0,0,47,0,0,0,9505,0,0,0,0,64,75,0,0,0,0,0,0
DAG 36:0+NH4 (-FA 19:0 (NH4)),65,77,0,0,23,28,187,226,22,0,35,39,0,0,0,0,0,0,0,57,0,0,0,0,0,22,0,0,0,0,0,0,0,0,84,94,0,0,0,0,0,0
DAG 36:0+NH4 (-FA 20:0 (NH4)),143,131,0,0,684,732,1244,1302,0,66,32,44,0,0,0,0,57,0,752,837,0,0,0,0,122,0,81,82,0,0,0,0,0,0,515,558,0,0,55,49,0,0
DAG 38:1+NH4 (-FA 16:0 (NH4)),33,34,37,34,0,0,35,25,47,39,52,0,34,37,0,27,59,45,22,49,60,45,29,39,29,22,52,35,0,0,0,0,0,0,35,38,60,42,72,47,28,34
MADAG 38:1+NH4 (-FA 16:1 (NH4)),22,0,0,0,0,22,0,0,0,0,0,0,37,39,22,23,0,0,0,0,22,0,28,0,41,50,0,0,0,0,0,0,0,0,45,47,0,0,0,0,0,0
DAG 38:1+NH4 (-FA 18:0 (NH4)),56,34,71,59,49,25,125,184,35,33,38,54,94,94,30,50,43,62,138,145,81,79,72,84,42,45,44,23,0,0,0,0,0,0,77,99,180,157,0,94,56,47
DAG 38:1+NH4 (-FA 18:1 (NH4)),13535,13759,15525,13676,9931,9743,7100,7012,8868,8871,9572,10126,4382,4016,4537,4534,3770,3557,2799,3023,4941,4695,4170,4154,6936,5950,7335,7456,0,0,0,0,0,0,4641,4477,4311,4179,13534,14423,11001,10631
DAG 38:1+NH4 (-FA 20:0 (NH4)),62,78,81,89,44,39,0,45,73,62,64,74,47,48,0,66,42,74,64,47,0,74,57,57,60,54,89,99,0,0,0,0,0,0,40,42,57,66,50,82,0,50
DAG 38:1+NH4 (-FA 22:1 (NH4)),65,70,69,0,0,0,33,34,47,54,57,67,0,0,0,30,51,55,57,54,28,39,44,46,52,44,96,59,0,0,0,0,0,0,27,35,33,52,61,0,67,0
DAG 40:7+NH4 (-FA 18:1 (NH4)),120,84,157,157,45,46,59,54,62,66,62,104,109,106,111,108,99,86,51,65,57,113,81,82,49,79,108,118,84,111,105,98,106,0,64,94,84,120,49,69,47,32
DAG 40:7+NH4 (-FA 22:6 (NH4)),405,481,480,388,143,148,157,131,275,240,263,289,0,0,0,0,0,106,0,108,0,0,0,0,139,99,0,233,0,0,280,226,328,271,92,0,0,0,177,202,142,148
DAG 40:6+NH4 (-FA 20:1 (NH4)),1937,1860,0,2575,1076,0,714,753,0,0,0,0,1714,1495,0,1927,0,0,968,1260,0,0,0,0,0,1242,0,0,0,0,0,0,0,0,1153,1132,1905,1840,0,0,0,0
DAG 40:6+NH4 (-FA 20:5 (NH4)),47,25,0,24,23,0,84,101,0,0,0,0,54,64,0,22,0,0,72,89,0,0,0,0,0,24,0,0,0,0,0,0,0,0,67,57,60,84,0,0,0,0
MADAG 40:5+NH4 (-FA 12:3 (NH4)),83,52,84,91,0,0,39,41,49,34,30,0,62,45,74,82,59,55,35,42,57,57,45,0,32,38,81,76,108,0,0,76,81,84,38,37,0,52,29,33,22,30
MADAG 40:5+NH4 (-FA 14:2 (NH4)),106,76,115,145,74,57,44,37,89,96,84,115,79,77,93,94,54,73,55,59,86,71,49,60,0,57,108,121,138,93,108,111,128,109,57,51,77,69,52,0,54,52
MADAG 40:5+NH4 (-FA 14:3 (NH4)),83,74,93,143,45,64,35,40,69,55,55,54,55,61,101,77,52,61,44,52,72,0,52,44,47,72,86,109,103,69,0,93,99,104,49,60,67,113,37,40,39,49
MADAG 40:5+NH4 (-FA 15:0 (NH4)),694,552,812,854,380,353,236,241,473,465,448,519,491,480,602,627,426,420,326,353,431,458,346,323,348,399,683,774,665,513,640,713,757,716,321,356,579,605,0,390,228,233
MADAG 40:5+NH4 (-FA 15:1 (NH4)),3957,3990,5472,5617,2257,2395,1722,1640,2921,2850,3301,3477,3590,3395,4260,3577,2965,3061,2370,2442,3207,3283,2458,2413,2286,2377,4599,5020,4693,3699,4391,0,4756,5218,2398,2278,4057,4169,2318,2279,0,1785
MADAG 40:5+NH4 (-FA 15:2 (NH4)),3465,3558,4545,4674,1956,2049,1628,1356,2512,2550,2843,2990,2877,2954,3652,3357,2589,2598,1908,2103,2576,2636,2054,2136,2000,2291,3883,4546,4056,3227,3878,3914,3947,4485,2082,2131,3271,3485,2004,1846,1291,1465
MADAG 40:5+NH4 (-FA 16:0 (NH4)),25,32,0,32,27,0,0,0,30,0,27,23,0,0,29,34,0,0,0,0,0,0,0,0,0,0,0,39,0,0,44,33,32,35,0,0,30,0,0,0,0,0
MADAG 40:5+NH4 (-FA 16:2 (NH4)),62,34,59,89,0,45,22,0,32,25,43,37,47,42,52,35,27,40,39,22,42,47,0,35,0,23,0,84,55,38,49,56,57,69,27,29,44,45,29,38,23,22
MADAG 40:5+NH4 (-FA 17:0 (NH4)),32,45,59,59,0,0,0,0,25,23,34,0,41,39,27,25,27,0,0,0,0,30,0,0,23,23,25,37,44,34,35,39,45,46,30,13,27,47,0,0,0,0
MADAG 40:5+NH4 (-FA 17:1 (NH4)),148,0,221,253,96,94,54,48,88,93,121,123,126,101,164,179,116,101,64,60,135,130,86,106,103,111,177,200,170,120,164,162,204,201,111,123,142,165,87,69,40,74
MADAG 40:5+NH4 (-FA 17:2 (NH4)),104,143,196,199,89,71,49,47,99,84,109,101,0,155,131,120,0,81,88,75,99,111,62,104,77,82,169,142,143,70,149,157,146,145,84,0,98,143,84,79,49,64
MADAG 40:5+NH4 (-FA 17:3 (NH4)),23,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
MADAG 40:5+NH4 (-FA 18:0 (NH4)),54,80,66,59,55,45,44,47,38,57,46,49,0,0,0,0,25,0,30,27,39,35,37,38,24,0,25,42,0,0,59,40,50,40,39,50,42,54,27,22,35,28
MADAG 40:5+NH4 (-FA 18:1 (NH4)),329,299,361,0,167,148,169,137,164,160,162,228,27,0,0,0,40,30,22,40,45,38,28,0,69,49,128,108,33,0,282,228,314,239,89,77,115,95,76,71,71,82
MADAG 40:5+NH4 (-FA 18:2 (NH4)),23,0,0,40,59,45,38,17,32,34,25,0,25,28,27,15,0,0,102,103,35,0,23,0,0,0,22,0,0,0,25,27,27,22,28,0,33,32,45,29,0,32
MADAG 40:5+NH4 (-FA 18:3 (NH4)),42,42,41,62,59,59,93,82,24,32,27,32,62,0,64,28,0,0,71,141,0,0,28,34,23,37,30,0,0,0,0,22,0,0,62,72,87,86,0,29,0,32
MADAG 40:5+NH4 (-FA 19:0 (NH4)),180,243,434,474,204,212,74,0,290,216,261,280,132,119,208,181,70,0,37,49,96,49,66,62,111,114,94,130,104,81,277,290,270,260,104,87,148,126,45,50,55,32
MADAG 40:5+NH4 (-FA 19:1 (NH4)),40,50,44,59,25,23,0,0,25,27,25,42,0,37,44,35,23,0,24,22,0,27,22,25,0,22,30,0,38,42,41,69,44,52,0,0,44,29,23,0,0,0
DAG 40:5+NH4 (-FA 20:0 (NH4)),826,853,1167,1126,466,456,340,412,535,559,688,672,767,770,854,783,660,638,405,564,704,734,476,488,517,606,966,1041,906,734,923,924,1041,1058,473,495,772,832,522,490,302,307
DAG 40:5+NH4 (-FA 20:1 (NH4)),421,412,558,569,231,221,175,150,328,268,305,327,338,390,439,433,319,324,241,258,375,272,262,280,275,260,461,535,383,385,468,439,491,500,218,246,452,397,226,243,179,175
DAG 40:5+NH4 (-FA 20:2 (NH4)),154,189,238,278,106,106,69,77,155,0,121,147,172,150,206,167,169,157,104,123,149,118,120,132,125,98,219,233,187,141,216,255,194,184,114,92,179,0,113,101,71,104
DAG 40:5+NH4 (-FA 20:4 (NH4)),47,42,55,37,42,37,96,74,30,44,49,47,39,22,0,27,0,24,55,96,28,0,24,0,0,23,0,25,0,0,52,57,57,54,38,35,75,56,0,24,0,22
DAG 40:5+NH4 (-FA 20:5 (NH4)),285,380,345,318,349,417,380,359,164,164,198,194,74,96,57,32,77,84,61,49,91,108,56,64,135,125,165,206,0,0,86,108,94,109,123,113,89,84,135,116,88,84
MADAG 40:4+NH4 (-FA 13:0 (NH4)),25,0,0,0,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,99,0,0,0,0,0,0
MADAG 40:4+NH4 (-FA 15:0 (NH4)),196,0,346,0,102,94,77,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,123,0,0,0,0,0,0
MADAG 40:4+NH4 (-FA 15:1 (NH4)),485,478,573,0,267,224,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,270,0,0,0,0,0,0
MADAG 40:4+NH4 (-FA 15:2 (NH4)),197,209,290,0,125,128,88,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,143,0,0,0,0,0,0
MADAG 40:4+NH4 (-FA 16:0 (NH4)),22,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADAG 40:4+NH4 (-FA 16:1 (NH4)),30,49,29,0,28,27,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,39,0,0,0,0,0,0
