Sample Name,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-B,PosMSMSALL-CAS9-B,PosMSMSALL-CAV_A,PosMSMSALL-CAV_A,PosMSMSALL-CAV_B,PosMSMSALL-CAV_B,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_B,PosMSMSALL-CAVIN_B,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-B,PosMSMSALL-CERS5-B,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-B,PosMSMSALL-Flot2-B,PosMSMSALL-RAJU-Blank,PosMSMSALL-RAJU-Blank,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_B,PosMSMSALL-SPTLC_B,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-B,PosMSMSALL-UGCG-B,PosMSMSALL-WT_A,PosMSMSALL-WT_A,PosMSMSALL-WT_B,PosMSMSALL-WT_B
CE 25:5+NH4 (Chol),34.5579,100.5634,60.9252,60.1306,0,0,22.8392,32.3776,80.7209,87.6211,105.6868,71.6895,65.443,66.7581,60.4147,73.3827,53.0431,72.7283,28.3011,52.5005,146.6236,87.6233,66.9885,44.7667,0,24.8245,0,0,0,0,33.2367,26.8982,46.8295,33.8977,16.6836,17.3607,4.0109,9.4597,87.5113,86.2188,53.4524,60.4733
CE 27:1+NH4 (Chol),56.2588,11.5428,0,0,36.1117,53.701,35.2804,0,0,25.9926,0,0,13.8192,21.6712,0,17.556,13.0706,17.0549,22.819,27.3818,0,8.4008,0,10.3921,13.5273,31.2556,13.2516,18.2394,0,0,0,0,0,0,19.2468,0,13.7403,14.4349,29.5024,38.9267,38.9852,24.0955
"Lan 24:0+NH4 (Lan,Sti)",21.4915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8977,0,0,0,0
CE 29:1+NH4 (Chol),34,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,34,34
CE 30:1+NH4 (Chol),27,25.7412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9103,0,0,0,0,0,45.662,34,0,0,0,0,0,0,0,0,0,0,0,0,27,0,14,27
CE 32:3+NH4 (Chol),27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE 33:4+NH4 (Chol),34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE 34:3+NH4 (Chol),7.4848,0,25.5364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erg 16:3+NH4 (Erg),0,14,0,0,0,0,61,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
"Lan 14:4+NH4 (Lan,Sti)",0,26.9621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
