Sample Name,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-B,PosMSMSALL-CAS9-B,PosMSMSALL-CAV_A,PosMSMSALL-CAV_A,PosMSMSALL-CAV_B,PosMSMSALL-CAV_B,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_B,PosMSMSALL-CAVIN_B,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-B,PosMSMSALL-CERS5-B,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-B,PosMSMSALL-Flot2-B,PosMSMSALL-RAJU-Blank,PosMSMSALL-RAJU-Blank,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_B,PosMSMSALL-SPTLC_B,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-B,PosMSMSALL-UGCG-B,PosMSMSALL-WT_A,PosMSMSALL-WT_A,PosMSMSALL-WT_B,PosMSMSALL-WT_B
Group,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1
SM 42:2;2 (SM),46294.2873,52014.6652,55498.066,41454.8837,39711.7928,45146.5763,42265.6534,35566.7821,57441.2361,57433.3607,56619.295,57269.3836,31007.5171,28361.6963,29219.032,31090.6224,16790.6432,14807.6108,18708.8552,18369.9112,77824.9686,66826.101,64072.3482,69734.8567,48214.4043,43689.2376,53369.296,52611.9861,0,0,37983.9686,37584.3632,42073.0549,47639.393,47335.5365,46889.6826,43951.4129,40897.7544,62334.4308,81198.992,61032.7498,58726.368
SM 42:1;2 (LCB 18:0;2-2H2O),26.7748,0,0,0,0,0,0,0,33.8915,46.9217,0,0,33.9051,42.8615,20.592,0,0,0,0,0,0,0,0,33.8752,73.892,59.2935,0,0,0,0,0,0,0,0,41,46.235,0,0,0,0,0,0
"SM 42:1;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",12.2826,25.5711,0,0,0,0,0,0,26.7552,0,0,0,23.4545,19.1022,22.4352,30.2138,0,0,0,0,0,0,17.4499,23.8634,29.3022,68.9268,0,0,0,0,26.8916,26.8916,0,0,16.5863,66.9503,0,0,0,0,0,0
SM 42:1;2 (SM),14086.7814,9450.723,16292.9101,9883.4819,4884.7495,3711.4361,7696.6299,6051.478,10469.4322,13996.088,8882.2922,11962.7319,11039.0057,5133.9319,7801.4983,7338.2681,3076.4061,4227.8067,3533.0903,1636.7501,15319.255,14180.3769,11201.9574,14509.1361,18501.071,17499.1319,15651.1987,20288.0652,0,0,5972.8943,2561.2331,6429.9627,4281.8384,36847.6409,38985.9008,32167.6037,34987.4464,8465.5009,12717.1178,8467.9807,3954.8051
SM 42:0;2 (SM),2062.9759,1692.1041,1806.1653,1569.7219,0,0,0,0,913.0921,625.5091,0,0,0,0,0,0,0,0,0,0,1729.1653,979.7323,1551.0043,730.003,1024.3198,825.9757,1698.7538,1468.9169,0,0,0,0,0,0,3877.7543,3618.4413,3319.489,2874.23,2153.0882,1606.9278,2178.7184,1204.887
SM 40:1;4 (SM),77.4343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386.5385,0,12.7504,427.1565
SM 40:0;4 (SM),60.1277,0,0,0,121.1931,260.2378,13.9055,187.3803,378.1257,0,194.3589,155.921,0,0,147.3609,0,0,419.8135,0,225.2726,176.1203,312.1608,265.8167,0,49.6251,179.349,0,89.8425,0,0,0,0,0,0,81.5373,0,0,0,81.5171,443.8207,61.9787,0
SM 42:2;3 (SM),1085.8563,1356.0925,1202.2426,772.0359,591.4474,646.9168,563.588,494.0407,1042.6636,877.664,933.1742,1105.5902,363.5491,584.7365,533.75,388.878,410.6777,391.0858,294.1871,494.9135,767.6711,505.117,713.4135,870.6663,593.4119,939.2443,1443.949,1158.0639,0,0,358.6675,330.7298,535.3926,455.95,1337.9549,1356.7219,1219.5603,1154.7753,1465.1081,1581.2344,1303.6405,1584.1333
SM 42:1;3 (SM),1135.816,443.1573,1294.9402,940.8635,813.1974,626.0833,581.8503,620.2502,871.0843,737.8745,890.3648,712.0428,692.9161,521.4327,528.9424,539.5667,543.1046,422.4789,461.4147,611.7655,831.5324,733.403,779.1694,755.3592,852.6659,558.1025,1097.8557,1004.1021,0,0,471.4673,443.8614,724.5531,395.4731,1144.6853,1009.4596,1077.8789,1253.0195,1339.6133,1356.3429,1113.4565,1213.2079
SM 42:0;3 (SM),245.7371,413.4514,442.8169,0,0,0,598.5077,0,0,556.9691,271.7801,0,0,291.6668,0,0,26.0398,0,0,0,0,0,0,0,0,0,35.5015,142.2486,0,0,0,0,0,701.4891,233.0678,467.3168,0,298.9552,0,0,0,0
"SM 44:4;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",27,0,0,0,0,0,0,0,8.9939,34,0,0,39.7193,28.9541,34,0,0,0,0,0,0,0,27,0,49.585,32.309,0,0,0,0,0,0,0,0,46.2388,26.6694,0,0,0,0,0,0
SM 42:1;4 (LCB 18:0;2-2H2O),41,27,34,41,0,0,0,0,0,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,68,68,47
SM 42:1;4 (SM),21.0937,0,0,139.3161,0,0,0,0,14.8991,0,49.5485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.4408,60.9621,0
SM 42:0;4 (LCB 18:0;2-2H2O),29.4902,47.2496,27.8699,56.4902,27,0,0,27,68,14.8699,54,41.8699,0.8699,0,0,0,0,27,7,0,0,27,13.2575,11.6294,0,0,41,27,0,0,0,0,0,0,22.9194,5.5109,54,0,61.8699,80.3831,74.3831,70.0004
SM 46:0;2 (SM),37.4941,64.4615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.0622,0,0,25.9931
"SM 44:1;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",14,14,18.4466,0,34,0,0,0,41,11.4466,11.4466,41,0,0,0,0,0,0,0,41,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,47,35.6855,41,17.3819,18.4466
SM 44:1;4 (LCB 18:0;2-2H2O),95,61,68,81,41,27,27,0,115,60.4927,88,68,0,0,0,0,27,0,0,0,27,0,0,0,0,29.0875,0,34,0,0,0,0,0,0,28.4618,35.2717,33.4927,41,108,135,122,169
SM 44:1;4 (SM),15.1937,0,0,0,29.4221,21.1338,28.1773,19.507,58.8327,42.1311,0,0,0,0,0,0,61.433,109.0334,0,56.7117,36.5082,0,64.4705,35.3496,27.8537,96.3995,114.3441,9.0397,0,0,0,0,0,0,76.8987,21.72,88.0745,0,82.27,39.7916,36.3777,0
SM 44:0;4 (LCB 18:0;2-2H2O),97.531,68.4357,81.2,62.0212,21.5618,27.8796,12.6382,41,17.1165,48.5856,25.3765,34.2,26.9872,37.3635,32.7521,6.2283,12.6382,0,0,0,12.6382,20.8502,54,40.9872,25.9199,0,34,41.1,0,0,0,31.7549,27,27,50.8608,54.238,62.9178,33.8502,87.3616,64.702,92.3297,73.7973
SM 44:0;4 (SM),86.4727,0,106.2706,15.7105,15.3581,28.74,0,0,34.1757,50.2753,0,0,74.2226,1.8823,0,51.6878,62.6015,3.8122,67.5914,0,0,0,8.1466,0,53.3495,0,0,3.1923,0,0,0,30.0736,28.5969,6.5881,7.2474,12.6374,110.4321,98.7502,89.5388,9.6137,63.1071,30.2156
"SM 46:2;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",47,0,34,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,41
SM 48:0;2 (LCB 18:0;2-2H2O),47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 46:1;4 (LCB 18:0;2-2H2O),56.7504,74,115,80.9758,27,27,0,27,68,95,68,54,0,0,0,0,0,0,0,0,41,0,0,27,0,41,27,0,0,0,0,0,0,54,27,34,47,7,93.0268,135,95,66.0268
"SM 46:1;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",11.1409,0,0,18.1409,0,27,0,0,0,27,0,0,0,0,0,0,0,0,0,0,27,0,34,7,0,7.0293,0,0,0,0,0,0,0,0,21.0293,54,0,0,27,0,0,0
SM 46:1;4 (SM),42.5171,0,35.3526,0,29.1107,15.2504,43.2422,16.6994,88.0675,38.5688,12.7352,24.9299,0,0,0,0,0,0,0,0,1.8732,0,0,80.6408,0,14.261,41.7068,26.0033,0,0,0,0,0,155.6796,45.6776,32.5585,41.0706,24.3494,65.6414,0,36.7821,22.0272
SM 46:0;4 (LCB 18:0;2-2H2O),37.2594,21.9307,0,0,0,0,0,0,0,1.8164,10.9633,1.8275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3033,6.8911,0,8.8164,0
SM 46:0;4 (SM),30.3342,70.241,51.7634,30.9567,25.2605,0,0,0,49.2469,25.2454,60.0138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2554,28.0153,0,9.2941,33.0755,0,51.6091,0
"SM 32:4;2 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,26.9553,0,0,35.7265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9542,0,0
SM 32:4;2 (SM),0,41.7147,0,0,5.6613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7617,93.5262,0,0
"SM 30:3;4 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,10.5433,20.0786,0,0,1.5454,0,0,4.8286,0,1.9059,0,0,0,0,7.3757,0,0,0,0,0,31.8286,0,3.0603,0,0,0,1.5302,0,0,4.4529,0,0,0,0,0,0,0,0,0,0,9.0852
"SM 34:2;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,2.054,3.6151,0,0,0,0,41.4792,6.6267,0,0,0,0,12.3331,23.7494,0,0,0,0,0,0,0,8.3385,0,21.2699,25.509,0,0,0,0,0,0,0,0,0,11.4807,0,0,0,0,6.0859,0
SM 34:2;3 (LCB 18:0;2-2H2O),0,47,27,0,53.996,0,34,27,43.0123,54,0,54,73.997,0,50.0146,18.3503,27,0,24.6672,34,54,61,39.6571,60.9873,0,80.7599,0,34,0,0,0,0,0,0,0,44.092,0,0,54,95,0,0
"SM 34:1;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,7.3293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.6187,0,3.7813,0,0,0,0,0,0,8.841,0,0,0,0,0,0,0,0,23.7937,11.6869,13.4224,0,0,0,0,0
"SM 34:1;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,14.8094,0,0,0,28.8094,0,0,45.6508,25.8533,0,0,35.4893,12.1096,35.409,23.2096,0,0,0,0,0,34,33.483,0,50.5535,83.603,0,0,0,0,0,0,0,0,33.3766,4.654,0,0,0,0,0,27
"SM 36:0;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,27,0,0,0,0,27,0,0,0,0,0,14.1979,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 36:0;3 (SM),0,892.7799,0,0,1236.8833,979.5929,1519.7608,1447.1926,762.5894,986.4667,715.0217,502.6511,1508.7805,1396.1634,1443.1206,806.1204,1903.5083,959.0077,1333.7767,1283.0673,1085.6358,564.1556,1050.5451,367.1866,1038.9421,959.6904,1536.7463,1300.6677,0,0,0,464.1795,842.9613,755.042,763.0667,646.943,0,583.9469,815.4457,1028.0885,670.6018,526.7912
"SM 38:1;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,22,0,0,0,13.2285,0,0,0,20.818,0,10.2782,32.7581,17.8198,0,0,0,0,0,0,14,0,0,11.3358,0,25.2604,0,0,0,0,0,30,0,0,46.8937,0,0,0,0,0,0,0
SM 38:0;2 (LCB 18:0;2-2H2O),0,27,27,0,0,0,0,0,17.1797,0,0,0,22.2609,10.1797,34,40.9424,0,0,0,0,0,0,0,0,7.3737,20.5346,0,0,0,0,0,0,0,0,0,23.1797,0,0,0,0,0,0
SM 40:2;3 (SM),0,0,0,0,1541.3785,989.8958,1528.6115,438.1101,0,1074.5351,1765.4891,836.8134,619.5862,447.5952,817.8268,766.6774,0,0,0,0,466.8065,337.2374,678.6943,1144.0496,1663.3435,1302.9418,1126.6683,1491.0817,0,0,0,0,0,374.2713,2381.3527,1726.0949,2015.3208,2310.3801,0,0,0,0
"SM 42:4;2 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,12.6694,0,0,0,1.6235,27,0,0,1.9541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 48:0;2 (SM),0,40.9926,0,20.8153,0,0,0,0,43.0907,44.1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.9981,6.949,45.0942
SM 46:0;4 (LCB 18:0;2-H2O),0,6.3934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9177
SM 32:1;2 (LCB 18:0;2-2H2O),0,0,14.7975,0,0,0,0,0,5.1513,16.247,0,0,11.7529,0,0,0,0,0,0,0,0,0,10.4103,0,7.1959,0,0,0,0,0,0,0,0,0,13.7559,36.8109,0,0,0,0,0,0
SM 32:1;2 (LCB 18:0;2-H2O),0,0,9.8292,0,0,0,0,3.7852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1608,0,0,0,0,0,0,0,0,0,0,0,0,28.814,0
SM 32:3;3 (LCB 18:0;2-2H2O),0,0,3.121,0,0,0,0,0,15.1029,3.4667,0,0,0,17.3579,0,16.9468,0,0,0,0,0,0,19.2537,0,24.1856,0,0,0,0,0,0,13.3961,0,0,0,32.3758,0,0,0,0,0,0
SM 32:2;3 (LCB 18:0;2-2H2O),0,0,21.9914,30.1198,0,0,0,0,0,0,0,0,17.5983,23.5608,5.5335,0,0,0,0,0,0,0,0,0,8.903,0,0,0,0,0,33.5333,40.7145,0,0,25.6997,34.924,0,0,0,0,0,0
"SM 36:1;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,41,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
SM 36:1;3 (SM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 40:0;2 (LCB 18:0;2-2H2O),0,0,7.7689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9594,26.9043,26.9309
"SM 42:3;2 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,0,0,0,8.5919,0,0,0,0,0,0,16.0651,0,0,16.2249,0,0,0,0,0,18.428,18.0685,22.1433,0,0,0.3532,0.5932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 42:1;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,12.5784,0,16.9704,0,0,20.3216,0,0,4.3427,19.0696,13.2998,0,0,0,0,0,0,0,0,19.0163,25.3972,0,21.404,13.3376,12.902,11.626,0,0,0,0,0,2.9038,27,0,0,15.9541,0,0,0,18.3593
SM 42:1;2 (LCB 18:0;2-H2O),0,0,18.1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 44:3;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,19.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 44:0;4 (LCB 18:0;2-H2O),0,0,17.8461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 32:3;4 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,0,27,33.8958,16.3127,0,0,0,0,27,46.8628,26.8958,26.8958,26.8647,24.1999,15.1151,0,0,0,27,0,0,15.1151,17.847,26.601,0,0,0,0,0,0,0,0,0,0,0,0,47,28.9525,47,34
"SM 32:2;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,10.0039,0,0,0,0,0,0,0,0,3.7905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8914,3.025,0,0
"SM 36:2;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,30.6809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4441,0,0
SM 36:0;3 (LCB 18:0;2-H2O),0,0,0,2.0073,0,0,11.0669,0,0,0,2.0073,0,5.2471,15.5277,9.5277,0,0,22.0073,0,0.3373,9.5277,0,5.2471,0,0,15.0241,0,0,0,0,0,0,9.0073,0,0,0,0,22.5277,0,0,0,5.7675
"SM 38:4;2 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,0,14,0,0,0,20.8922,0,0,41,47,0,0,10.4939,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,14,0,0,0,0,0
SM 38:0;4 (LCB 18:0;2-2H2O),0,0,0,23.8752,0,0,0,0,25.6083,0,0,2.4098,0,0,0,0,0,0,0,0,0,0,0,25.0228,0,32.881,0,0,0,0,0,0,34,27,9.4098,22.1591,0,0,0,24.8318,0,5.2378
SM 38:0;4 (LCB 17:0;2-2H2O),0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 42:3;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,3.1185,0,0,0,0,0,0,0,0,10.1369,0,9.7327,0,0,0,0,0,0,0,17.1185,0,0,0,0,20.1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 44:0;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 46:1;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
"SM 32:4;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,18.2906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 32:4;2 (LCB 17:0;2-2H2O),0,0,0,0,26.3345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 32:3;3 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 32:2;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,18.3518,0,36.993,33.1113,0,0,0,0,0,32.1955,10.9939,0,0,0,0,0,0,0,0,24.9646,24.1564,15.6788,0,0,0,0,0,0,0,0,33.9546,20.3023,0,0,0,0,0,0
"SM 36:0;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,14.5295,33.9583,0,0,33.9398,34.5603,0,0,22.2177,31.972,33.9464,15.144,0,0,0,0,0,27,33.9474,14.5771,8.236,80.6947,0,0,0,0,0,34,0,0,40.4249,21.6404,0,0,0,0,0,0
"SM 38:4;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,21.1979,24.3271,0,0,0,0,0,0,0,27,0,0,0,0,0,0,27,34,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26.899,0,0
SM 38:3;2 (LCB 18:0;2-H2O),0,0,0,0,11.7913,0,9.0967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 38:2;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,13.8462,0,0,0,0,0,27,0,0,0,0,5.2294,0,0,0,0,0,0,0,26.7028,24.6291,20.4158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 38:1;3 (LCB 17:0;2-2H2O),0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 40:2;2 (LCB 18:0;2-2H2O),0,0,0,0,5.3569,0,0,0,16.2746,0,0,0,5.6422,0,3.5729,37.1858,0,0,0,0,0,0,12.0503,10.5729,10.8156,36.0976,0,0,0,0,0,0,0,0,0,25.604,0,0,0,0,0,0
"SM 40:1;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,26.9065,0,0,0,27,0,0,0,46.858,53.5765,72.4411,33.8372,0,0,0,0,0,0,26.5805,0,40.1206,80.8403,0,0,0,0,0,0,0,0,33.9096,0,0,0,0,0,0,0
"SM 40:3;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,9.0176,9.5863,0,10.8558,24.8694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 42:4;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,5.9503,25.9503,12.9751,29.5863,0,19.703,27,0,0,0,0,0,27,0,0,0,34,0,0,0,16.3391,0,0,0,0,0,0,0,0,19.9751,0,0,0,0,0,0,0,0
"SM 42:2;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,18.8413,0,0,28.4957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 42:2;3 (LCB 18:0;2-2H2O),0,0,0,0,2.2671,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,14.0782,17.0996,14.5429,0,0,0,0,0,0,0,0,30.0286,15.2671,0,0,0,0,0,0
SM 44:4;2 (LCB 17:0;2-2H2O),0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 44:1;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,26.8721,46.7124,13.598,0,0,0,0,0,0,0,0,0,26.8321,0,27,0,0.4577,0,7.7992
SM 46:1;4 (LCB 17:0;2-2H2O),0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
SM 34:2;2 (LCB 17:0;2-2H2O),0,0,0,0,0,1.951,0,0,0,0,0,0,0,0,3.2976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 38:3;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,26.9881,14.5036,0,12.5405,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2295,0,0,0,0,0,0,0,0,0,0,0,0,4.9513,0,0,0,0,0,0
SM 38:2;2 (LCB 18:0;2-2H2O),0,0,0,0,0,29.4376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2594,0,0,0,0,0,0,0,0,0,0,0
"SM 38:3;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,31.0268,0,0,11.7182,0,0,0,39.0768,32.9129,1.4003,12.0793,0,0,0,0,0,0,14.1979,24.8789,29.5938,53.3024,0,0,0,0,0,22.8558,0,0,66.0768,28.7578,0,0,0,0,0,0
SM 38:3;3 (LCB 17:0;2-2H2O),0,0,0,0,0,34,0,0,9.724,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,70.4432,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 38:2;3 (LCB 18:0;2-2H2O),0,0,0,0,0,3.0699,0,0,0,0,0,0,0,0,0,0,26.6975,0,0,0,26.9221,0,0,0,9.8529,9.9435,0,0,0,0,0,0,11.8666,0,0,11.1327,0,0,0,0,0,0
"SM 40:4;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,10.406,0,0,0,0,0,0,34.7888,12.3247,0,0,0,0,0,0,0,0,21.9751,0,0,19.5961,0,0,0,0,0,0,0,0,39.8224,6.5571,0,0,0,0,0,0
"SM 30:2;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,17.3626,0,8.4294,0,0,0,2.3071,0,0,5.8121,0,33.4436,18.8903,32.5029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 30:2;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,21.7579,11.9877,5.5275,10.2226,0,0,0,0,0,6.8892,0,0,3.4788,6.3198,0,27.9078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 32:0;2 (LCB 18:0;2-H2O),0,0,0,0,0,0,22.3843,0,0,0,0,0,0,18.4148,0,0,0,0,0,0.4553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
