Sample Name,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-B,PosMSMSALL-CAS9-B,PosMSMSALL-CAV_A,PosMSMSALL-CAV_A,PosMSMSALL-CAV_B,PosMSMSALL-CAV_B,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_B,PosMSMSALL-CAVIN_B,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-B,PosMSMSALL-CERS5-B,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-B,PosMSMSALL-Flot2-B,PosMSMSALL-RAJU-Blank,PosMSMSALL-RAJU-Blank,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_B,PosMSMSALL-SPTLC_B,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-B,PosMSMSALL-UGCG-B,PosMSMSALL-WT_A,PosMSMSALL-WT_A,PosMSMSALL-WT_B,PosMSMSALL-WT_B
NAPE 38:6+NH4 (-NAPE 20:4),163,126,113,91,135,116,91,138,155,137,155,145,126,110,99,123,114,135,127,118,182,177,138,135,81,89,89,96,0,0,153,184,202,191,86,67,93,120,128,138,89,103
PE O-42:11 (-PE),5834,6201,7196,6624,10030,9360,6442,6615,7703,7721,8401,8272,6682,6567,6492,6526,8363,7234,6814,6770,7991,7990,6527,7057,4733,4712,6352,6406,0,0,7560,7922,8779,9641,6795,7048,6750,6845,6593,7382,5580,5506
MMPE 40:11 (-MMPE),30,0,45,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,34,45,44,0,22,0,29,0,24,0,0
DMPE O-40:11 (-DMPE),91,54,100,120,39,27,49,43,60,54,88,77,61,72,79,97,104,111,94,99,91,81,70,103,100,61,64,110,0,0,27,0,69,55,54,70,64,48,101,99,95,114
NAPE 38:6+NH4 (-NAPE 20:4),27,27,30,27,45,32,0,27,52,35,50,40,27,40,22,37,37,47,27,25,29,0,30,33,32,0,33,30,0,0,45,40,40,49,27,25,32,40,37,0,0,23
PE 40:4 (-PE),12517,13153,16760,15200,12083,12598,8733,9282,8864,8988,9863,9585,9197,9627,9478,9787,11712,11330,9982,9899,12219,11743,9988,10319,8411,7794,10770,11172,0,0,10028,10088,11948,12298,15388,15357,14962,15765,10680,11164,7767,8006
MMPE O-40:4 (-MMPE),37,32,0,43,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,23,0,0,0,37,47,49,45,0,25,0,22,0,22,0,0
DMPE 38:4 (-DMPE),114,143,128,135,59,32,59,96,79,69,88,96,103,120,155,111,131,141,192,138,131,138,123,113,128,110,128,140,0,0,62,54,55,72,113,114,130,152,79,89,84,91
NAPE 38:5+NH4 (-NAPE 20:4),37,30,49,30,35,40,23,24,37,35,0,23,29,28,29,23,34,44,0,24,40,22,40,45,32,30,42,59,0,0,0,0,30,0,0,32,27,25,23,34,35,0
PE O-42:10 (-PE),5307,5286,6822,5938,4553,4513,3401,3369,3501,3396,3745,3616,3678,3791,3512,3840,4508,4082,3626,3753,4476,4358,3940,4214,3331,3203,4524,4442,0,0,3783,4056,4305,4667,5694,5797,5807,6243,3959,4140,3166,3200
DMPE O-40:10 (-DMPE),23,34,32,44,0,0,0,0,0,0,23,32,45,45,35,28,42,45,30,32,28,32,0,32,30,23,47,51,0,0,25,25,32,0,30,34,0,0,22,0,27,0
PE 40:3 (-PE),2662,2699,3353,2806,2723,2644,1889,1913,1942,2115,2020,2038,1950,1896,1737,2061,2156,1942,2043,1729,2405,2364,2005,2122,1458,1509,2066,2050,0,0,1772,1818,1921,2205,2028,1954,2003,2043,1973,2064,1544,1580
PE 40:2 (-PE),2480,2502,2745,2370,5970,5908,4377,4660,3363,3205,3337,3128,2040,2058,2139,2212,2436,2293,2226,2060,3711,3614,2844,3152,2033,1971,2589,2655,0,0,2600,2468,2750,2932,1208,1191,1050,1267,2908,2971,2328,2283
PE 40:1 (-PE),1227,1074,1391,1174,2355,2354,1717,1793,1314,1226,1344,1225,1404,1209,1192,1323,1564,1400,1279,1119,1953,1918,1824,1734,1218,1141,1585,1464,0,0,898,878,1155,1098,747,767,745,684,1084,1254,920,951
PE 40:0 (-PE),157,189,138,145,0,0,0,0,204,175,0,0,0,0,0,0,0,0,0,0,245,233,0,218,0,0,194,184,0,0,0,0,0,0,0,0,0,0,179,177,0,131
PE 40:0 (LPE p),35,14.7016,7.5469,0,0,0,0,0,65.1495,25.8262,0,0,0,0,0,0,0,0,0,0,29,0,0,22.2807,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DMPE 38:0 (-DMPE),27,42,32,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,32,25,0,22
PE O-42:6 (-PE),216,228,219,167,317,352,284,292,263,233,301,321,242,245,238,241,304,342,247,233,324,319,282,319,175,165,238,235,0,0,283,266,361,394,209,223,206,229,290,314,248,230
DMPE O-40:6 (-DMPE),45,57,77,93,45,0,32,28,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,14,0,0,25,32,0,0,75,86,79,99,39,0,32,45,51,59,0,35
NAPE 38:0+NH4 (-FA 14:0 (NH4)),57,50,0,42,0,0,22,27,49,0,0,76,0,0,0,24,0,22,42,22,0,44,0,0,30,24,0,32,0,0,22,0,0,0,0,39,50,0,0,152,118,120
PE 42:12 (-PE),179,138,211,194,176,179,181,162,304,265,346,309,334,312,347,395,684,610,453,509,380,434,373,370,267,226,343,361,0,0,158,172,215,248,165,172,249,301,273,270,392,382
DMPE 40:12 (-DMPE),44,23,42,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,37,22,32,0,0,39,28,0,0,24
PE O-42:5 (-PE),204,233,307,243,307,353,223,223,275,277,280,279,248,177,240,228,336,262,238,248,240,238,257,252,157,185,197,231,0,0,324,319,382,422,233,285,243,273,191,219,201,216
MMPE 40:5 (-MMPE),39,0,24,33,32,27,13,25,0,35,22,35,30,0,15,22,30,37,0,37,30,22,37,32,0,27,0,22,0,0,39,35,0,49,37,32,27,29,40,0,29,35
DMPE O-40:5 (-DMPE),67,47,66,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,47,59,66,0,34,34,35,32,27,37,27
PE 42:11 (-PE),99,140,140,125,189,182,121,135,123,130,115,165,123,93,106,121,186,208,170,135,140,157,150,110,77,88,145,138,0,0,155,180,194,225,128,118,172,179,140,113,131,91
DMPE 40:11 (-DMPE),30,0,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,30,23,0,0,0,27,0,0,0,0
PE O-42:4 (-PE),228,189,217,226,223,201,169,130,177,197,231,277,157,162,0,0,0,0,186,169,238,0,203,201,125,141,0,0,0,0,184,201,240,201,196,209,176,189,174,184,139,0
MMPE 40:4 (-MMPE),22,25,28,18,25,0,0,0,23,0,0,30,0,0,0,0,22,25,0,0,0,0,22,0,0,0,32,32,0,0,0,22,37,38,0,33,28,24,0,0,25,0
NAPE 40:12+NH4 (-NAPE (18:1 NH4)),22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAPE 40:12+NH4 (-NAPE (20:4 NH4)),27,0,22,22,0,30,32,28,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 42:10 (-PE),91,106,128,83,109,93,52,69,101,74,87,77,70,50,86,59,81,99,71,76,72,86,69,67,0,49,0,0,0,0,76,86,77,101,69,79,81,86,130,101,0,52
NAPE 40:12+NH4 (-NAPE (20:4 NH4)),35,28,22,25,25,24,130,119,0,0,0,0,40,35,0,0,0,0,74,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,78,89,67,0,0,0,0
PE O-42:3 (-PE),256,208,198,198,430,433,439,435,518,569,557,574,489,411,552,501,738,573,624,573,541,522,512,506,341,289,392,440,0,0,465,432,493,585,336,307,334,345,289,346,255,353
NAPE 40:11+NH4 (-NAPE 20:4),101,86,74,77,55,59,35,25,35,30,30,72,37,32,60,47,37,23,29,28,47,47,37,59,71,51,72,110,0,0,50,32,32,55,0,30,44,0,64,53,42,35
PE 42:9 (-PE),77,101,114,111,179,209,187,196,277,253,258,294,216,216,239,229,294,304,258,241,248,272,238,189,155,128,216,236,0,0,197,197,234,238,106,104,152,182,174,150,167,138
NAPE 40:11+NH4 (-NAPE (18:2 NH4)),32,32,27,0,0,22,106,72,0,25,0,0,24,32,119,103,0,0,67,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,40,52,79,0,0,0,0
NAPE 40:11+NH4 (-NAPE (18:1 NH4)),27,38,23,0,45,50,135,185,14,32,56,40,0,0,38,23,0,0,142,145,0,0,29,37,0,0,0,0,0,0,0,0,0,0,44,47,37,45,0,0,69,52
NAPE 40:11+NH4 (-NAPE 20:4),30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,25,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE O-42:2 (-PE),461,448,589,478,880,778,910,905,771,712,978,846,892,878,863,910,1149,1065,1069,1084,917,905,857,934,628,633,806,790,0,0,797,752,866,1023,757,796,834,931,494,525,553,571
PE O-42:2 (LPE p),25,30,0,0,32,50,0,0,30,42,0,0,94,60,52,57,0,0,0,0,0,0,32,54,90.8815,171.9146,0,0,0,0,0,0,0,28,87,89,0,0,0,0,0,0
NAPE 40:10+NH4 (-NAPE 20:4),44,0,47,30,37,39,23,0,0,0,0,25,24,0,25,0,27,0,25,0,0,0,0,0,35,32,37,37,0,0,25,28,0,22,0,22,0,22,37,0,0,0
PE 42:8 (-PE),209,182,262,206,366,316,385,449,420,346,361,437,462,368,444,488,633,525,538,476,461,428,405,382,327,312,373,423,0,0,351,329,358,554,382,377,389,497,229,255,192,226
PE 42:8 (LPE p),28.4085,27.4902,0,23,9.3229,20.817,0,0,33.4902,28.4863,0,0,36.1359,35.9804,28.6497,28.7314,0,0,0,0,35,27,20.3229,29.4824,101.94,49.6487,0,0,0,0,0,27,22,12.6575,103.2216,98.0542,0,0,0,0,0,0
NAPE 40:10+NH4 (-NAPE (18:1 NH4)),64,54,30,37,0,35,145,145,25,40,0,27,74,49,22,0,25,0,111,106,0,0,23,30,0,0,0,0,0,0,0,0,0,0,76,71,111,105,0,0,32,22
NAPE 40:10+NH4 (-NAPE (18:0 NH4)),172,140,81,77,182,174,651,666,81,74,181,125,30,44,66,45,0,0,576,795,0,0,179,152,0,0,32,25,0,0,0,0,0,0,101,133,93,88,0,0,263,250
PE O-42:1 (-PE),684,650,793,658,850,909,878,762,796,830,943,896,809,810,895,847,1084,923,934,894,1026,917,835,768,588,512,826,847,0,0,962,958,1024,1095,824,883,1064,1121,643,716,630,635
NAPE 40:9+NH4 (-NAPE (18:0 NH4)),52,40,25,0,50,52,160,118,0,0,49,39,0,0,23,0,0,0,148,152,0,0,57,44,0,0,0,0,0,0,0,0,0,0,35,25,22,0,0,0,52,56
NAPE 40:9+NH4 (-NAPE 20:4),39,28,35,27,23,0,23,30,0,0,28,0,0,0,0,0,0,0,0,0,0,27,0,0,23,0,22,23,0,0,28,0,0,23,0,22,29,0,0,0,0,0
NAPE 40:9+NH4 (-NAPE (18:0 NH4)),79,50,42,54,59,30,235,164,51,39,23,47,79,42,0,0,0,0,168,192,0,0,40,34,0,0,25,0,0,0,0,0,0,0,86,100,163,177,0,0,33,47
NAPE 40:9+NH4 (-NAPE (22:6 NH4)),40,24,0,32,0,0,0,0,25,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE O-42:0 (-PE),650,762,839,722,1036,1162,917,924,673,777,833,851,859,845,833,856,1177,1068,985,849,1065,1007,967,926,677,625,781,924,0,0,939,900,1054,1137,866,929,1124,998,730,834,699,592
NAPE 40:8+NH4 (-NAPE (18:0 NH4)),23,0,0,22,0,0,42,30,0,0,0,0,0,25,0,0,0,0,30,0,0,0,27,0,22,0,0,0,0,0,0,0,0,0,0,0,39,37,0,0,0,0
NAPE 40:8+NH4 (-NAPE 20:4),25,22,0,0,86,62,34,47,60,40,35,23,17,0,0,0,0,0,57,93,17,0,0,37,0,0,60,47,0,0,27,0,30,20,0,0,0,25,39,22,32,27
NAPE 40:8+NH4 (-NAPE (18:0 NH4)),39,29,0,0,29,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,37,64,0,0,0,0,0
PE 42:6 (-PE),393,552,597,511,893,890,631,652,588,638,658,613,659,541,534,563,760,617,593,607,789,725,596,708,443,384,520,550,0,0,766,705,964,1012,465,459,462,478,545,594,465,400
NAPE 40:7+NH4 (-NAPE 20:4),32,0,25,0,0,25,76,84,0,0,0,0,49,27,0,0,0,0,66,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,45,72,98,0,0,0,0
PE O-44:12 (-PE),228,187,296,244,467,484,344,292,257,304,309,294,0,0,324,0,0,0,0,0,316,338,317,336,238,194,309,280,0,0,425,341,427,488,234,220,177,223,270,274,226,159
PE 42:5 (-PE),1027,971,1183,1089,1704,1697,1258,1232,1247,1148,1298,1336,1033,1004,1106,988,1351,1146,1052,1060,1377,1403,1223,1282,946,1037,1261,1281,0,0,1405,1408,1790,1766,822,891,726,811,1219,1243,1016,824
DMPE 40:5 (-DMPE),42,0,27,30,0,0,25,23,22,22,23,35,27,0,30,35,0,22,35,28,24,30,39,33,37,0,0,0,0,0,27,25,33,32,37,0,23,25,45,45,35,40
NAPE 40:6+NH4 (-NAPE 20:4),27,27,0,0,44,52,42,62,39,32,25,39,39,25,32,30,35,23,29,29,35,40,39,45,22,27,32,29,0,0,44,30,32,27,23,0,45,47,0,37,23,0
PE O-44:11 (-PE),520,569,617,473,790,786,642,586,644,593,582,628,587,468,510,543,695,597,545,559,655,717,550,722,480,531,646,578,0,0,693,712,823,795,394,392,365,419,596,750,552,492
PE 42:4 (-PE),562,623,721,552,984,971,592,650,528,516,644,633,619,630,618,613,771,729,634,676,877,884,697,783,678,546,747,759,0,0,677,631,756,853,518,636,554,643,575,640,436,458
NAPE 40:5+NH4 (-FA 14:0 (NH4)),93,88,92,65,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,302,0,0,0,0,0,45,228,0,240,296,0,279,0,238
NAPE 40:5+NH4 (-FA 16:0 (NH4)),942,920,891,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1346,0,0,0,0,0,1869,1898,0,0,0,0,0,331,1594,1685,1879,2008,2033,2450,1977,1979
NAPE 40:5+NH4 (-FA 16:1 (NH4)),35,30,42,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,42,0,0,54,66,45,51
NAPE 40:5+NH4 (-FA 18:1 (NH4)),23,0,35,32,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,44,37,0,0,0,0,0,0,25,32,40,0,72,0,82,84
PE O-44:10 (-PE),255,272,373,294,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,393,0,0,0,0,0,331,381,0,0,0,0,0,378,272,231,270,272,235,275,241,240
PE O-44:10 (LPE p),37,0,0,22,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0796,42.0394,0,0,0,0,0,0
PE 42:3 (-PE),462,451,604,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,0,0,0,0,0,0,518,0,0,0,0,0,0,0,0,0,0,478,501,0,0
PE 42:3 (LPE p),10.4046,35,0,7.1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 42:2 (-PE),1706,1787,2156,1888,3462,3794,2370,2505,2187,2197,2177,2180,1588,1550,1512,1596,1985,1724,1632,1507,2571,2493,2122,2240,1355,1327,1705,1695,0,0,1755,1779,1987,2065,844,692,644,738,2353,2493,1996,1777
NAPE 40:3+NH4 (-FA 15:1 (NH4)),23,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 42:1 (-PE),1248,1308,1748,1426,2122,2298,1505,1494,1184,1115,1146,1307,1666,1552,1676,1676,2033,1716,1751,1594,1999,2162,1940,2079,1438,1362,1789,1872,0,0,824,866,949,936,870,945,837,924,1448,1515,1024,997
NAPE 40:2+NH4 (-FA 20:2 (NH4)),23,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
PE 42:0 (-PE),160,157,157,167,162,199,187,160,123,109,123,120,189,204,147,194,199,231,172,177,290,236,204,226,184,213,223,209,0,0,65,92,98,105,101,103,121,109,132,165,110,126
NAPE 40:1+NH4 (-FA 14:1 (NH4)),23,0,0,0,0,0,0,0,0,0,35,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,62,69,47
NAPE 40:1+NH4 (-FA 15:0 (NH4)),37,52,73,43,110,105,94,101,72,79,111,91,59,64,71,0,101,128,67,84,45,56,61,0,55,0,60,65,0,0,83,84,91,101,71,89,0,84,67,45,0,30
NAPE 40:1+NH4 (-FA 15:1 (NH4)),91,116,80,0,25,0,0,23,35,56,40,65,0,0,24,0,0,25,24,0,27,0,23,25,32,23,25,22,0,0,0,0,28,23,0,44,43,59,0,177,165,130
NAPE 40:1+NH4 (-FA 16:1 (NH4)),211,0,190,142,45,57,44,62,114,0,0,132,32,35,0,30,62,50,35,0,0,67,0,71,0,39,42,57,0,0,0,35,38,37,40,0,49,57,415,457,393,387
NAPE 40:1+NH4 (-FA 17:1 (NH4)),135,116,110,94,0,0,0,0,87,62,77,91,0,25,25,25,29,28,23,0,0,23,22,42,0,27,0,28,0,0,25,0,27,0,35,27,23,40,219,214,203,221
NAPE 40:1+NH4 (-FA 18:1 (NH4)),49,30,0,30,0,0,0,0,33,27,34,25,0,0,0,23,0,22,0,22,0,15,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,77,91,96,61
NAPE 40:1+NH4 (-FA 20:0 (NH4)),74,104,196,182,980,1037,248,221,0,74,1239,1259,311,335,714,503,172,154,0,86,82,89,108,140,326,358,0,111,1532,1517,158,0,0,93,196,196,208,241,66,57,52,62
NAPE 40:1+NH4 (-NAPE (18:2 NH4)),27,30,0,24,64,39,40,30,33,0,37,59,0,0,231,184,44,27,94,110,23,25,27,0,0,0,62,103,0,0,35,0,35,45,0,0,0,25,0,0,62,37
NAPE 40:1+NH4 (-NAPE (18:1 NH4)),42,0,0,0,0,0,25,39,0,0,0,0,0,22,0,0,0,0,23,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,40,27,0,0,0,0
PE O-44:6 (-PE),50,37,54,47,0,0,37,0,50,61,52,61,50,81,86,83,106,94,69,72,91,74,88,62,50,47,103,76,0,0,33,30,46,40,0,29,28,30,120,119,110,113
NAPE 40:0+NH4 (-FA 13:0 (NH4)),23,27,23,0,0,0,0,0,0,29,22,23,0,0,0,0,69,25,0,28,0,34,0,0,23,0,29,23,0,0,0,0,27,0,25,0,0,23,34,47,69,0
NAPE 40:0+NH4 (-FA 14:0 (NH4)),116,108,111,0,57,59,44,0,136,0,159,189,42,0,59,69,69,0,72,57,0,0,64,71,66,0,59,0,0,0,34,52,61,59,102,84,103,81,0,0,224,223
NAPE 40:0+NH4 (-FA 16:0 (NH4)),285,302,0,253,108,84,79,110,193,176,179,0,111,68,96,86,96,93,89,84,160,143,186,174,135,120,118,144,0,0,82,72,83,0,224,317,211,0,504,597,486,537
NAPE 40:0+NH4 (-FA 17:0 (NH4)),54,45,37,42,0,13,0,0,57,65,52,66,0,0,27,27,8,37,0,23,0,24,30,0,27,0,35,25,0,0,0,0,0,0,37,0,33,0,128,130,127,137
NAPE 40:0+NH4 (-FA 20:0 (NH4)),22,0,32,52,228,0,0,67,22,23,272,329,0,81,162,165,0,40,0,37,25,30,0,28,89,77,0,27,0,0,41,0,39,25,45,55,57,44,0,0,27,0
PE 44:12 (-PE),22,30,0,42,0,0,0,0,32,0,30,46,28,34,42,24,40,57,42,0,40,37,28,0,0,22,54,42,0,0,0,22,44,22,0,0,0,0,67,45,45,45
NAPE 40:0+NH4 (-NAPE (18:1 NH4)),25,23,23,24,103,86,50,47,77,81,69,33,25,0,23,52,109,52,175,221,37,39,44,42,38,34,138,154,0,0,23,37,66,54,0,10,78,61,57,47,67,72
NAPE 40:0+NH4 (-NAPE (20:4 NH4)),22,0,0,0,13,32,0,7,0,27,0,0,0,0,0,0,0,0,27,30,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAPE 40:0+NH4 (-NAPE (22:6 NH4)),69,61,54,52,32,27,135,128,40,30,0,0,74,81,0,0,0,0,111,157,0,0,0,22,22,0,0,0,0,0,0,0,0,0,69,67,167,145,0,0,28,0
PE O-44:5 (-PE),182,191,240,294,226,187,160,147,313,327,348,411,524,407,626,667,733,798,489,381,603,572,453,526,416,498,832,604,0,0,213,236,304,265,245,238,310,275,525,385,503,517
PE 44:11 (-PE),120,93,92,98,91,78,67,72,101,106,166,152,199,206,238,299,253,312,181,149,218,207,189,228,150,187,274,289,0,0,94,94,79,96,99,88,93,118,184,197,197,179
PE 44:11 (LPE p),29,0,27,0,0,33.9746,0,0,14.0122,32.2341,0,0,36.8325,41.8723,21.0683,35.0404,23,0,0,0,0,23,36.8538,30.7204,68.1641,77.0147,0,0,0,0,0,0,0,0,48.0378,52.2962,0,0,0,0,0,0
PE O-44:4 (-PE),206,167,235,258,123,157,111,138,218,213,280,275,198,224,265,231,321,315,211,246,314,297,282,235,197,167,332,284,0,0,267,184,326,326,235,211,272,251,219,226,245,241
PE 44:10 (-PE),76,88,76,93,81,61,0,0,101,108,82,111,0,0,0,0,0,0,0,0,145,104,81,89,0,0,113,119,0,0,102,96,91,108,69,78,94,99,109,81,105,96
PE O-44:3 (-PE),47,54,82,52,59,61,0,0,54,66,52,50,52,46,0,65,76,54,62,55,47,59,57,67,47,56,47,52,0,0,72,86,87,98,62,40,74,67,44,42,47,59
NAPE 42:11+NH4 (-NAPE 20:4),23,0,0,0,47,49,0,0,37,50,40,22,0,0,15,0,27,33,71,110,27,0,23,30,0,0,81,77,0,0,25,32,37,40,0,22,29,0,32,28,0,29
NAPE 42:11+NH4 (-NAPE (22:5 NH4)),22,61,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,132,240,0,0,0,350,0,0,0,0,0,0,263,263,22,0,0,45,86,148
PE O-44:2 (-PE),98,91,120,110,0,0,0,0,92,111,118,128,82,92,99,93,126,133,91,98,197,172,182,174,106,93,147,110,0,0,0,0,0,0,0,76,0,0,144,145,123,79
PE O-44:1 (-PE),84,82,107,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,101,81,99
PE O-44:0 (-PE),92,94,101,79,275,309,177,225,103,128,106,108,0,0,158,0,201,150,169,136,216,214,230,192,145,113,132,120,0,0,172,150,213,209,131,111,120,96,106,126,113,106
PE 44:6 (-PE),105,101,155,148,394,392,251,281,141,123,131,165,151,157,157,172,212,201,160,174,231,191,201,203,148,194,147,172,0,0,211,248,245,288,120,118,101,142,142,137,121,104
PE O-46:12 (-PE),52,52,81,81,158,170,127,116,54,72,77,57,81,0,72,86,64,79,86,76,118,130,81,94,62,91,96,64,0,0,0,0,0,126,91,75,54,75,86,76,67,56
NAPE 42:7+NH4 (-NAPE (18:2 NH4)),28,62,45,35,56,72,211,249,47,48,47,49,0,0,47,42,189,149,0,0,22,0,114,123,128,135,23,96,0,0,0,0,0,59,123,152,0,37,23,35,72,101
NAPE 42:6+NH4 (-FA 14:0 (NH4)),817,0,852,808,619,520,489,557,1277,1256,1344,1484,635,613,664,714,929,754,715,687,932,793,916,938,0,950,938,1179,0,0,312,275,386,378,1192,1048,1104,1107,1989,2060,1890,1839
NAPE 42:6+NH4 (-FA 15:0 (NH4)),29,48,39,23,17,25,0,27,45,69,42,30,23,0,29,37,27,27,30,0,34,33,37,42,0,27,27,25,0,0,0,0,0,0,0,27,32,56,57,48,59,45
NAPE 42:6+NH4 (-FA 16:0 (NH4)),12981,15131,14250,13536,5597,4994,4961,4907,11921,12845,13164,13472,6877,6550,6846,7269,7642,6342,6168,6444,8008,7787,8490,9773,10254,10663,10452,11563,0,0,3058,3045,3514,3805,14185,14543,14371,14660,22242,25489,23526,21611
NAPE 42:6+NH4 (-FA 16:1 (NH4)),1419,1415,1503,1393,610,514,492,527,1299,1308,1477,1371,608,584,634,714,0,648,602,525,698,676,819,863,1000,975,994,1161,0,0,250,311,302,307,948,1145,1046,1056,2806,3000,2658,2465
NAPE 42:6+NH4 (-FA 17:0 (NH4)),59,104,65,66,34,0,29,24,81,69,66,79,0,54,59,62,62,42,0,59,83,71,86,84,55,45,50,62,0,0,45,23,49,30,76,72,57,82,0,113,80,81
NAPE 42:6+NH4 (-FA 17:1 (NH4)),34,0,32,27,0,0,0,0,30,25,0,30,0,32,0,0,0,0,0,0,0,35,30,25,22,0,0,0,0,0,0,0,0,0,39,49,0,25,30,0,50,32
NAPE 42:6+NH4 (-FA 18:0 (NH4)),1435,1510,1567,1448,869,801,761,802,1883,1929,2119,2233,1038,1011,1199,1154,1282,1145,962,1000,1253,1321,1359,1481,1808,1665,1797,1975,0,0,388,361,0,487,1725,1685,0,1838,2992,3266,3176,2831
NAPE 42:6+NH4 (-FA 18:1 (NH4)),6781,7207,6966,7027,2875,2509,0,2519,6862,6719,7095,7502,3689,3466,3676,3650,3991,3343,3493,3406,3885,3941,4615,4479,5712,5409,5670,6048,0,0,1688,1795,1756,2031,6823,6795,6721,7045,12388,13347,12036,11733
NAPE 42:6+NH4 (-FA 18:2 (NH4)),44,47,52,64,24,32,23,30,67,38,42,64,0,0,0,0,0,0,0,0,28,23,37,29,34,22,35,35,0,0,0,0,0,30,66,0,69,33,64,76,76,86
NAPE 42:6+NH4 (-FA 20:1 (NH4)),131,165,114,104,87,0,65,50,243,228,231,300,154,157,158,160,169,153,174,0,216,208,197,199,187,203,0,0,0,0,84,84,61,57,216,171,192,184,507,409,383,344
PE 44:5 (-PE),344,377,488,460,698,735,524,503,429,377,411,471,473,404,443,404,545,443,457,428,607,583,591,555,395,383,403,452,0,0,485,424,522,577,277,225,204,245,358,440,339,332
NAPE 42:6+NH4 (-NAPE 20:4),25,0,38,0,0,29,30,40,22,22,27,32,25,38,24,32,37,30,42,33,27,52,32,27,0,0,0,0,0,0,30,0,25,37,0,0,0,0,23,0,0,0
