Sample Name,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-B,PosMSMSALL-CAS9-B,PosMSMSALL-CAV_A,PosMSMSALL-CAV_A,PosMSMSALL-CAV_B,PosMSMSALL-CAV_B,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_B,PosMSMSALL-CAVIN_B,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-B,PosMSMSALL-CERS5-B,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-B,PosMSMSALL-Flot2-B,PosMSMSALL-RAJU-Blank,PosMSMSALL-RAJU-Blank,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_B,PosMSMSALL-SPTLC_B,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-B,PosMSMSALL-UGCG-B,PosMSMSALL-WT_A,PosMSMSALL-WT_A,PosMSMSALL-WT_B,PosMSMSALL-WT_B
GM2 34:4;2 (LCB 17:0;2-2H2O),27,28.3193,7,0,0,0,0,0,11.42,27,0,0,0,0,0,0,0,27,0,0,47,34,16.7854,26.9009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,63.537,34,74
GM3 48:0;3 (LCB 18:0;2-2H2O),0,13.5129,81,33.3931,27.688,12.8593,0,0,25.122,18.5168,35,35.1208,32.9209,26.5842,9.8064,15.6275,42,34,48,49.1179,18.3958,62,26.2077,44.0649,15.4579,0,6.2827,41,0,56,53.1858,0,41.9633,32.9654,16.988,17.4483,48.0589,20.7279,34,0,0,0
GM2 34:3;3 (LCB 18:0;2-H2O),1.6357,4.2343,0,0,0,0,14.1346,33.1103,0,18.632,0,0,0,0,0,0,0,0,23.593,6.9153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3518,0,2.2508,0,0,0,0
"GM2 34:1;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",11.8818,15.0283,0,0,0,0,0,0,0,0,0,0,34.9243,7.1981,0,0,0,0,0,0,0,0,0,0,18.9346,0,0,27,0,0,0,0,0,0,24.9507,0,4.4395,13.9631,26.9955,0,0,0
"GM2 34:0;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",27.0851,0,19.2281,0,0,33.3122,27,0,26.1002,0,0,0,3.7894,15.7724,25.3279,0,0,0,0,0,0,0,0,0,10.7395,10.7517,0,0,0,0,0,0,0,0,0,25.2457,0,0,0,0,0,13.9946
"GM3 48:3;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",14.2323,0,0,0,0,15.3942,24.0911,27,0,0,0,0,20.6657,0,31.0872,33.8118,0,0,0,0,0,0,0,0,0,11.1655,0,0,0,0,0,0,0,34,35.1029,38.1323,0,0,0,0,0,0
"GM2 36:4;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",24.9514,67.0016,76.4563,81,128,175.7765,32.5721,44.0911,108.8706,142,68,74,63.4989,76.7579,96.5834,79.7942,108,54,159.0911,231.3617,61,41,54.0545,60.9213,50.5805,68.7522,68,66.2394,0,0,26.9844,0,46.8903,32.7073,28.2568,51.1877,33.7105,33.0895,59.2397,68,101,104.677
GM2 36:3;2 (LCB 18:0;2-H2O),40.9956,40.9887,25.8473,27,0,0,216.9424,231.5626,0,0,0,0,27,0,0,0,0,0,87.3812,90.8204,0,0,41,33.9123,0,0,0,0,0,0,0,0,0,0,54,87.9696,47,33.994,0,0,0,0
GM2 36:1;2 (LCB 18:0;2-H2O),35.3263,42.3306,0,10.0911,47,34,28.9063,39.9202,0,34,0,0,0,0,0,31.7829,0,0,47.4554,53.9659,0,0,1.3235,0,0,0,0,0,0,0,0,0,0,0,48.3185,20.341,69.9624,25.7111,0,0,34,27
"GM1 26:3;2 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",20.2728,34,0,0,0,20.2728,0,0,0,0,0,0,0,0,0,15.2896,27,27,0,0,0,0,20.2728,27,11.8014,0,0,0,0,0,0,0,0,0,0,27,0,0,0,41,0,0
