Sample Name,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-B,PosMSMSALL-CAS9-B,PosMSMSALL-CAV_A,PosMSMSALL-CAV_A,PosMSMSALL-CAV_B,PosMSMSALL-CAV_B,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_B,PosMSMSALL-CAVIN_B,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-B,PosMSMSALL-CERS5-B,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-B,PosMSMSALL-Flot2-B,PosMSMSALL-RAJU-Blank,PosMSMSALL-RAJU-Blank,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_B,PosMSMSALL-SPTLC_B,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-B,PosMSMSALL-UGCG-B,PosMSMSALL-WT_A,PosMSMSALL-WT_A,PosMSMSALL-WT_B,PosMSMSALL-WT_B
"Hex3Cer 42:0;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,28.9382,43.2885,0,0,49.3816,46.0345,0,70.7224,0,0,0,0,0,0,26.0943,16.3528,141.3785,108.6954,0,0,0,0,0,0,0,0,77.22,83.4891,0,0,0,0,0,0
"Hex3Cer 46:0;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,17.1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8115,21.6447,0,0,0,24,0,0,0,0,12.9268,14.2912,0,0,0,0,0,0
"Hex3Cer 48:4;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5656,0,0,0,0
Hex3Cer 48:0;4 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,26.4747,22.5247,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5339,21.9854,25.5938,0,0,22,0,0,0,0,0,23.8938,32.6457,0,0,0,0,0,0
Hex3Cer 26:1;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hex3Cer 32:1;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,21.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.9724,49.9112,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
Hex3Cer 44:0;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,17.0239,0,0,15.8323,0,0,15.9415,0,0,0,0,0,0,0,0,14.6341,20.1335,0,0,0,0,0,0,0,0,20.9614,25.5399,0,0,0,0,0,0
Hex3Cer 42:0;4 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,73.9939,0,0,0,0,0,51,0,0,0,0,0,0,6.9944,0,0,0,0,0,0,0,0,0,0,0,0,84.4597,0,0,0,0,0,0
Hex3Cer 28:0;3 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hex3Cer 48:3;4 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hex3Cer 48:0;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,4.4483,0,0,14.8632,0,0,0,0,0,0,0,0,0,26.711,27.7172,0,0,0,0,0,0,0,0,15.7066,19.0313,0,0,0,0,0,0
Hex3Cer 26:4;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,15.6447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4452,10.4446,0
"Hex3Cer 34:3;3 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,82,64,0,0,0,0,0,0,0,0,0,0,27,67,0,0,0,0,0,0,0,0,33,47,0,0,0,0,0,0
Hex3Cer 34:3;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,10.0663,32.2725,0,0,0,0,0,0,0,0,0,0,19.3725,28.9914,0,0,0,0,0,0,0,0,39.2157,13.3013,0,0,0,0,0,0
Hex3Cer 34:3;3 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,24.8906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8365,25.2748,0,0,0,0,0,0
Hex3Cer 34:0;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,13.8129,0,0,0,0,0,0,0,0,0,0,0,14.6756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hex3Cer 38:0;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,3.4405,0,0,0,0,0,0,0,0,0,0,0,7.7847,0,0,0,0,0,0,0,0,0,0,14.0992,0,0,0,0,0,0
"Hex3Cer 38:0;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0213,0,0,0,0,0,0,0,0,0,0,3.8802,0,0,0,0,0,0
"Hex3Cer 42:0;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hex3Cer 42:0;4 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,15.7481,29.7715,0,0,0,0,0,0,0,0,16.1283,0,0,0,0,0,0,0,0,0,0,0,25.3615,28.2861,0,0,0,0,0,0
Hex3Cer 48:1;4 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,10.5322,0,0,12.756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hex3Cer 48:1;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,20.6955,24.5452,0,0,0,0,42.8031,53.8742,0,0,0,0,0,15.8236,0,0,0,0,0,0,0,0,0,0,27.4503,37.633,0,0,0,0
Hex3Cer 48:1;4 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,28.7065,8.015,0,0,0,0,97.8649,80.6506,0,0,20.0444,26.4197,0,22,0,0,0,0,0,0,0,0,0,0,52.7734,73.5558,0,0,0,0
Hex3Cer 38:0;2 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,20.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hex3Cer 39:1;4 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,62,55,0,0,0,0,0,0,0,0,47,42,0,0,0,0,0,0
"Hex3Cer 40:0;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hex3Cer 40:0;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,59.9121,0,0,0,0,0,0,0,0,0,0,88.3804,95.3226,0,0,0,0,0,0,0,0,71.9283,86.8491,0,0,0,0,0,0
"Hex3Cer 40:0;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,56.3451,0,0,0,0,0,0,0,0,0,0,77.204,67.8102,0,0,0,0,0,0,0,0,63.5043,43.6293,0,0,0,0,0,0
Hex3Cer 48:2;4 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,9.7277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hex3Cer 30:1;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,27,45,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
Hex3Cer 30:1;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0749,0,0,0,0,0,0,0,0,0,34.1425,38.614,0,0,0,0,0,0,0,0,0,11.1709,0,0,0,0,0,0
"Hex3Cer 30:1;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9852,0,0,0,0,0,0,0,0,0,39.979,16.3598,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
"Hex3Cer 34:0;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4445,0,0,0,0,0,0,0,0,21.9931,12.5552,8.9653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hex3Cer 46:0;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8528,0,0,0,0,0,0,0,0,0,4.6741,11.2607,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
Hex3Cer 46:1;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.986,0,0,0,0,0,0
Hex3Cer 46:1;2 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25.0309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.2886,0,193.5758,0,0,0,0
"Hex3Cer 26:0;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hex3Cer 38:2;2 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,27,12,0,25,0,0,0,0,0,0,0,0
"Hex3Cer 48:2;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.3375,0,0,10.1535,39.1557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hex3Cer 48:0;2 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0814,0,0
"Hex3Cer 28:4;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hex3Cer 48:2;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hex3Cer 36:3;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7976,18.6359,0,0,0,0,0,0,0,0,0,0,15.1631,0,0,0,0,0,0,0
Hex3Cer 36:3;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5977,0,0,58.1984,0,0,0,0,0,0,0,0,30.0435,40.766,0,0,0,0,0,0
"Hex3Cer 36:3;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9318,0,0,30.0044,0,0,0,0,0,0,0,0,26.1464,13.8217,0,0,0,0,0,0
Hex3Cer 36:3;2 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9836,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hex3Cer 26:0;4 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hex3Cer 28:3;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hex3Cer 30:0;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9101,31.9172,0,0,0,0,0,0,0,0,16.2971,16.3695,0,0,0,0,0,0
"Hex3Cer 28:1;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.586,37.3105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hex3Cer 36:3;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7754,22.3797,0,0,0,0,0,0,0,0,0,10.1394,0,0,0,0,0,0
Hex3Cer 35:1;4 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0177,43.3255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hex3Cer 40:1;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.557,26.27,0,0,0,0,0,0,0,0,31.2924,6.5636,0,0,0,0,0,0
"Hex3Cer 40:1;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3244,0,0,0,0,0,0,0,0,0,0,16.6234,0,0,0,0,0,0
Hex3Cer 40:1;3 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,103,0,0,0,0,0,0,0,0,407.2096,478.4471,0,0,0,0,0,0
Hex3Cer 48:3;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.4136,63.7688,0,0,0,0,0,0,0,0,24.9896,81.0098,0,0,0,0,0,0
"Hex3Cer 48:3;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.9617,129.0143,0,0,0,0,0,0,0,0,66.9515,59.4157,0,0,0,0,0,0
Hex3Cer 48:1;4 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hex3Cer 30:3;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hex3Cer 32:3;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hex3Cer 34:3;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hex3Cer 36:3;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4091,0,0,0,0,0,0,15.2319,0,0,0,0,0,0,0,0,0
Hex3Cer 36:3;3 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hex3Cer 36:1;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hex3Cer 36:1;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hex3Cer 38:4;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0358,0,0,14,0,0,0,0,0,1.0768,0,0,0,0,0,0,0
"Hex3Cer 46:3;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0
Hex3Cer 46:3;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.4633,0,0,0,0,0,0,0,0,0,85.2318,0,0,0,0,0,0
"Hex3Cer 46:3;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4125,0,0,0,0,0,0,0,0,0,20.2377,0,0,0,0,0,0
Hex3Cer 46:3;2 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.9327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hex3Cer 48:2;4 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hex3Cer 35:0;4 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0
Hex3Cer 42:0;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hex3Cer 38:1;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6426,0,0,0,0,0,0,0,0,0,0,0,0
"Hex3Cer 33:4;2 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9959,22.1189,0,20.5626,0,0,0,0,0,0,0,0
Hex3Cer 38:4;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6787,0,0,0,0,0,0,0,0,0,0,0
Hex3Cer 44:1;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5989,0,17.3023,0,0,0,0,0,0,0,0,0
Hex3Cer 30:0;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"Hex3Cer 28:1;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,147,158,138,0,0,0,0,0,0,0,0
Hex3Cer 30:0;4 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9365,0,3.9363,0,0,0,0,0,0,0,0
Hex3Cer 36:2;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9028,0,0,0,0,0,0,0,0,0,0
"Hex3Cer 38:4;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
Hex3Cer 38:4;3 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9759,0,0,0,0,0,0,0,0,0,0
Hex3Cer 38:3;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6974,0,0,0,0,0,0,0,0,0,0
"Hex3Cer 44:1;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
Hex3Cer 28:0;4 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2752,2.6485,0,0,0,0,0,0,0,0
"Hex3Cer 28:1;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,22,0,0,0,0,0,0,0,0
"Hex3Cer 36:3;3 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"Hex3Cer 38:3;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0
Hex3Cer 46:1;4 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
Hex3Cer 32:1;2 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0577,0,0,0,0,0,0,0
Hex3Cer 48:3;2 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5533,32.0627,0,0,0,0,0,0
Hex3Cer 48:3;2 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.9908,0,0,0,0,0,0,0
"Hex3Cer 28:0;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
"Hex3Cer 34:0;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5327,0,0,0,0,0,0
Hex3Cer 37:4;2 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
Hex3Cer 46:3;4 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
Hex3Cer 46:0;4 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6016,0,0,0,0,0,0
"Hex3Cer 47:1;4 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0
"Hex3Cer 48:0;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0
Hex3Cer 48:0;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9691,0,0,0,0,0,0
"Hex3Cer 48:0;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7803,0,0,0,0,0,0
Hex3Cer 48:0;3 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0674,0,0,0,0,0,0
Hex3Cer 48:0;3 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.627,0,0,0,0,0,0
"Hex3Cer 48:2;4 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.205,0,0,0,0
